Rk;Player;Nation;Pos;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost
1;Abner;brBRA;DF;Atl Paranaense;21;2000;23.4;6;0;0;26;12;1;49;39;28;0;0;0;149;21;28
2;Adryelson;brBRA;DF;Botafogo (RJ);23;1998;16.1;1;0;0;10;4;2;0;22;12;0;0;1;56;76;34
3;Adson;brBRA;FW,MF;Corinthians;21;2000;13.8;2;0;0;25;20;3;15;13;22;0;0;0;54;8;19
4;Airton;brBRA;FW;Atl Goianiense;22;1999;19.3;3;0;0;33;24;1;81;10;24;0;0;0;60;21;23
5;Carlos Alberto;brBRA;FW,MF;América (MG);19;2002;1.7;1;0;0;1;1;0;3;4;1;0;0;0;5;4;9
6;Yuri Alberto;brBRA;FW;Corinthians;20;2001;16.1;4;1;1;26;33;7;9;2;8;0;0;0;37;37;49
7;Ale;brBRA;MF;América (MG);31;1990;21.4;2;1;0;46;50;0;23;28;21;0;2;0;184;27;29
8;Alexandre Alemão;brBRA;FW;Internacional;23;1998;22.3;3;0;0;56;65;2;12;4;11;3;0;0;47;53;81
9;Alerrandro;brBRA;FW;Bragantino;22;2000;10.3;3;0;0;11;15;5;2;4;1;0;0;0;20;10;29
10;Alesson;brBRA;MF,FW;Cuiabá;22;1999;11.4;3;0;0;18;7;0;33;3;9;0;0;0;41;16;27
11;Alex;brBRA;DF;Santos;22;1999;3.7;1;0;0;2;4;0;0;8;3;0;0;0;19;9;4
12;Caio Alexandre;brBRA;MF;Fortaleza;22;1999;11.0;3;1;1;23;12;0;5;11;22;0;0;0;82;5;11
13;Matheus Alexandre;brBRA;DF;Coritiba;22;1999;15.6;5;0;0;18;5;1;39;30;22;0;0;0;72;22;20
14;Alexsander;brBRA;DF;Fluminense;18;2003;2.5;0;0;0;2;3;0;5;6;1;0;0;0;14;2;2
15;Alisson;brBRA;MF,FW;São Paulo;28;1993;10.5;5;0;0;14;17;0;33;5;9;0;0;0;42;10;13
16;Allan;brBRA;MF;Atlético Mineiro;24;1997;30.4;10;0;0;47;26;1;11;25;30;0;1;0;168;16;6
17;Guilherme Almeida Augusto;brBRA;DF;Bragantino;29;1993;1.0;0;0;0;2;3;0;3;2;2;0;0;0;5;0;0
18;Henrique Almeida;brBRA;FW;América (MG);30;1991;16.6;7;0;0;38;13;13;5;3;11;1;0;0;40;24;54
19;Júnior Alonso;pyPAR;DF;Atlético Mineiro;28;1993;28.9;4;0;0;17;8;1;7;28;14;0;2;0;148;76;36
20;Diego Alves;brBRA;GK;Flamengo;36;1985;4.7;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
21;Felipe Alves Raymundo;brBRA;GK;São Paulo;33;1988;17.0;1;0;0;1;0;0;0;0;0;0;1;0;30;2;1
22;Felipe Alves Raymundo;brBRA;GK;Juventude;33;1988;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;Rodrigo Alves Soares;brBRA;DF;Juventude;29;1992;31.0;4;0;0;24;6;0;110;13;25;0;0;0;180;12;32
24;Anderson;brBRA;GK;Atl Paranaense;23;1998;5.0;1;0;0;0;1;0;0;0;0;0;0;0;3;4;1
25;Thonny Anderson;brBRA;MF,FW;Coritiba;24;1997;8.1;5;2;1;21;15;0;29;5;17;0;0;0;42;17;19
26;André;brBRA;MF;Fluminense;20;2001;33.5;10;1;1;38;54;0;5;36;38;0;1;0;253;9;20
27;André;brBRA;FW;Cuiabá;31;1990;8.1;2;0;0;16;21;1;2;3;4;0;0;0;29;12;30
28;Andrey;brBRA;MF;Avaí;19;2002;0.3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
29;Brayan Angulo;ecECU;FW,MF;Santos;26;1995;5.3;0;0;0;2;7;4;1;1;2;0;0;0;17;7;18
30;Apodi;brBRA;MF,FW;Goiás;35;1986;10.1;3;0;0;21;17;2;12;4;5;1;0;0;38;17;24
31;Guilherme Arana;brBRA;DF;Atlético Mineiro;24;1997;19.1;4;0;0;26;15;2;89;10;16;0;1;0;111;11;12
32;Willian Arão;brBRA;MF,DF;Flamengo;29;1992;10.2;1;0;0;12;6;0;4;17;4;0;0;0;59;22;15
33;Michel Araujo;uyURU;FW,MF;Fluminense;25;1996;0.9;1;0;0;1;5;0;7;0;3;0;0;0;8;1;2
34;Robert Arboleda;ecECU;DF;São Paulo;30;1991;8.0;1;0;0;9;3;0;0;6;6;0;0;0;29;37;11
35;Jhon Arias;coCOL;FW,MF;Fluminense;24;1997;29.6;4;0;0;46;55;3;172;7;31;0;0;0;145;11;16
36;Arthur;brBRA;MF,DF;América (MG);18;2003;2.0;2;0;0;10;0;0;4;1;3;0;0;0;19;1;5
37;Arthur;brBRA;FW;Corinthians;18;2003;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;Artur;brBRA;FW,MF;Bragantino;23;1998;31.0;3;0;0;18;51;12;160;15;18;0;0;0;134;15;36
39;Eduard Atuesta;coCOL;MF;Palmeiras;24;1997;7.3;4;0;0;15;9;3;20;10;7;0;0;0;32;6;15
40;Felipe Augusto;brBRA;FW;Corinthians;17;2004;0.8;0;0;0;4;4;0;0;0;0;0;0;0;0;1;2
41;Leo Augusto Pereira;brBRA;FW,MF;Atl Goianiense;21;2000;12.6;9;0;0;38;23;4;55;10;16;0;0;0;71;9;18
42;Renato Augusto;brBRA;MF;Corinthians;33;1988;15.6;0;0;0;16;23;2;75;14;15;0;0;0;67;11;13
43;Auremir;brBRA;MF;Goiás;30;1991;16.4;5;0;0;32;18;0;3;26;29;0;0;0;82;27;20
44;Auro;brBRA;DF;Santos;26;1996;4.3;3;0;0;8;1;0;5;3;6;0;0;0;22;0;5
45;Danilo Avelar;brBRA;DF;América (MG);32;1989;9.6;2;0;0;21;8;0;24;16;8;0;0;0;31;51;25
46;Felipe Azevedo;brBRA;MF,FW;América (MG);35;1987;25.3;3;1;1;34;32;3;50;14;18;0;0;0;129;47;46
47;Matheus Babi;brBRA;FW,MF;Atl Paranaense;24;1997;0.9;1;0;0;6;4;2;0;0;1;0;0;0;3;6;4
48;Pedro Bahia;brBRA;MF;Goiás;19;2002;0.3;0;0;0;0;0;0;1;0;0;;;0;;;
49;Fabrício Baiano;brBRA;FW,MF;Fortaleza;29;1992;0.6;0;0;0;1;1;0;8;1;2;0;0;0;5;2;7
50;Fabián Balbuena;pyPAR;DF;Corinthians;30;1991;12.0;2;0;0;8;4;0;0;12;11;0;1;0;73;27;16
51;Robson Bambu;brBRA;DF;Corinthians;24;1997;4.4;0;0;0;3;4;0;0;8;7;0;0;0;22;4;4
52;Léo Baptistão;brBRA;FW,MF;Santos;29;1992;12.6;2;0;0;17;33;1;15;7;9;0;0;1;72;25;34
53;Gabriel Baralhas;brBRA;MF;Atl Goianiense;23;1998;24.0;12;0;0;40;17;0;7;35;37;0;1;0;133;25;19
54;Danilo Barbosa;brBRA;MF;Botafogo (RJ);25;1996;1.8;1;0;0;4;4;0;0;5;3;0;0;0;11;2;0
55;Gabriel Barbosa;brBRA;FW;Flamengo;25;1996;22.7;11;1;1;10;19;17;34;2;5;1;0;0;53;4;6
56;Lucas Barbosa;brBRA;FW,MF;Santos;20;2001;8.6;4;1;1;25;28;4;14;10;19;0;0;0;54;28;31
57;Danilo Barcelos;brBRA;DF,MF;Goiás;30;1991;11.4;8;0;0;29;9;1;56;11;17;0;0;0;40;38;35
58;Leandro Barcia;uyURU;FW;Atl Goianiense;29;1992;0.3;0;0;0;1;0;0;0;2;2;0;0;1;1;0;0
59;Barreto;brBRA;MF;Botafogo (RJ);26;1995;0.3;0;0;0;1;1;0;0;0;2;0;0;0;2;1;0
60;Fellipe Bastos;brBRA;MF;Goiás;31;1990;9.6;10;1;0;22;14;0;35;11;11;0;1;0;81;10;8
61;Ramiro Benetti;brBRA;MF,FW;Corinthians;28;1993;6.1;3;0;0;8;5;2;4;6;7;1;0;0;28;11;17
62;Martín Benítez;arARG;MF;América (MG);27;1994;8.4;2;0;0;7;24;1;63;5;6;0;0;0;54;7;6
63;Bento;brBRA;GK;Atl Paranaense;22;1999;33.0;3;0;0;0;2;0;0;1;1;0;0;0;32;5;3
64;Lucas Beraldo;brBRA;DF;São Paulo;18;2003;1.4;0;1;0;1;1;0;0;2;4;0;0;0;6;3;1
65;Eduardo de Biasi;brBRA;MF;Avaí;25;1997;20.8;6;0;0;47;36;1;26;12;19;0;0;0;113;16;14
66;Pedro Bicalho;brBRA;MF;Palmeiras;20;2001;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
67;Raul Bicalho;brBRA;DF;Corinthians;22;1999;18.7;3;0;0;16;19;0;5;32;15;0;1;0;101;35;27
68;Guilherme Biro;brBRA;FW;Corinthians;17;2004;1.2;1;0;0;3;1;0;3;0;2;0;0;0;2;1;0
69;Guilherme Biro;brBRA;DF;Coritiba;21;2000;8.2;3;0;0;14;3;1;19;14;12;0;0;0;35;8;13
70;Guilherme Bissoli;brBRA;FW;Avaí;24;1998;27.1;6;0;0;52;28;12;15;13;14;1;0;0;59;37;73
71;Marcelo Boeck;brBRA;GK;Fortaleza;37;1984;13.0;2;0;0;1;3;0;0;1;0;0;1;0;7;6;0
72;Ângelo Borges;brBRA;FW,MF;Santos;17;2004;17.0;5;0;0;19;37;3;51;6;6;1;0;0;78;4;14
73;Daniel Borges;brBRA;DF;Botafogo (RJ);28;1993;20.8;4;1;1;21;13;1;115;17;18;0;0;0;118;12;20
74;Douglas Borges;brBRA;GK;Botafogo (RJ);31;1990;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
75;Marllon Borges;brBRA;DF;Cuiabá;29;1992;33.4;3;0;0;27;16;1;2;35;31;0;2;0;170;67;46
76;Gabriel Boschilia;brBRA;MF,FW;Internacional;25;1996;0.6;1;0;0;3;2;0;2;0;1;0;0;0;7;0;0
77;Gabriel Boschilia;brBRA;MF;Coritiba;25;1996;5.3;2;0;0;11;8;0;10;6;3;0;0;0;28;0;1
78;Lucas Braga;brBRA;FW,MF;Santos;25;1996;23.1;3;0;0;24;71;4;49;15;19;0;0;0;91;24;29
79;David Braz;brBRA;DF;Fluminense;34;1987;7.9;4;3;1;11;2;0;2;7;5;0;0;0;22;24;15
80;Breno;brBRA;FW;Palmeiras;26;1996;3.7;2;0;0;5;9;3;14;1;2;1;0;0;20;7;9
81;Bressan;brBRA;DF;Avaí;29;1993;20.6;5;0;0;25;9;0;0;22;7;0;1;0;92;31;37
82;Emanuel Brítez;arARG;DF;Fortaleza;29;1992;20.0;1;0;0;37;12;4;6;30;32;0;0;0;95;31;25
83;Bruninho;brBRA;MF,FW;Juventude;21;2000;1.3;0;0;0;4;5;0;7;1;0;0;0;0;11;1;1
84;Bruno;brBRA;MF;Bragantino;18;2003;0.4;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1
85;Fabrício Bruno;brBRA;DF;Flamengo;25;1996;13.0;4;0;0;8;9;0;2;10;6;0;0;0;61;27;20
86;Ricardo Bueno;brBRA;FW;Juventude;34;1987;9.0;3;0;0;14;30;4;11;0;8;1;0;0;32;34;47
87;Vitor Bueno;brBRA;MF,FW;Atl Paranaense;27;1994;12.5;2;0;0;11;20;1;28;7;5;0;0;0;64;17;24
88;Busanello;brBRA;DF;Juventude;23;1998;3.2;0;0;0;6;2;0;12;8;4;0;0;0;15;6;2
89;Fabricio Bustos;arARG;DF;Internacional;25;1996;29.7;3;0;0;24;12;2;35;31;37;0;1;0;163;12;9
90;Nahuel Bustos;arARG;FW;São Paulo;23;1998;3.2;0;0;0;7;7;2;3;0;2;0;0;0;8;0;7
91;Daniel Cabral;brBRA;FW;Flamengo;19;2002;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92;Patric Cabral Lalau;brBRA;DF;América (MG);32;1989;19.1;6;0;0;28;19;4;118;19;20;0;0;0;130;19;26
93;Raúl Cáceres;pyPAR;DF;América (MG);30;1991;18.0;1;0;0;23;6;3;89;17;19;0;0;0;60;16;30
94;Matheus Cadorini;brBRA;FW;Internacional;19;2002;1.0;0;1;0;3;2;0;1;0;0;0;0;0;2;3;9
95;Matheus Cadorini;brBRA;FW;Coritiba;19;2002;3.5;1;0;0;2;2;1;0;1;2;0;0;0;3;15;13
96;Caetano;brBRA;DF;Goiás;22;1999;24.6;1;0;0;25;10;0;4;37;19;0;2;0;90;23;26
97;Jonathan Cafu;brBRA;DF,MF;Cuiabá;30;1991;6.2;0;1;0;9;11;1;15;1;6;0;0;0;36;12;20
98;Rodrigo Caio;brBRA;DF;Flamengo;28;1993;6.5;0;0;0;3;4;0;0;8;4;0;0;0;44;11;6
99;Calebe;brBRA;MF,FW;Atlético Mineiro;21;2000;2.9;1;0;0;4;11;0;4;3;7;0;0;0;26;2;3
100;Lucas Calegari;brBRA;DF;Fluminense;19;2002;7.3;1;0;0;6;17;0;13;5;5;0;0;0;46;13;7
101;Jonathan Calleri;arARG;FW;São Paulo;28;1993;31.3;5;0;0;43;70;28;38;5;12;0;1;0;70;115;106
102;Guilherme Camacho;brBRA;MF;Santos;31;1990;18.1;8;0;0;38;7;0;4;18;26;0;0;0;103;23;26
103;Nathan Camargo;brBRA;MF,FW;Bragantino;16;2005;0.8;1;0;0;4;1;0;0;1;3;0;0;0;6;0;5
104;Camilo;brBRA;MF;Cuiabá;22;1999;18.5;3;0;0;21;11;0;7;26;22;0;0;0;109;14;18
105;Camutanga;brBRA;DF;Atl Goianiense;28;1993;0.8;0;0;0;0;0;0;0;2;2;0;0;0;4;5;0
106;Luan Cândido;brBRA;DF;Bragantino;20;2001;29.2;4;2;0;44;14;9;46;32;21;0;4;0;131;98;48
107;Germán Cano;arARG;FW;Fluminense;33;1988;34.2;2;0;0;26;16;25;12;8;6;1;0;0;84;21;28
108;Agustín Canobbio;uyURU;FW;Atl Paranaense;23;1998;15.6;2;0;0;25;34;3;35;7;16;1;0;0;79;6;9
109;Víctor Cantillo;coCOL;MF;Corinthians;28;1993;10.2;1;0;0;11;21;0;23;12;12;0;0;0;80;15;6
110;Capixaba;brBRA;FW,MF;Juventude;25;1997;18.4;6;0;0;24;41;0;58;19;27;0;0;0;68;11;23
111;Juninho Capixaba;brBRA;DF;Fortaleza;24;1997;32.3;8;0;0;61;67;1;157;66;38;0;0;0;223;88;53
112;Gabriel Carabajal;arARG;MF,FW;Santos;30;1991;5.5;2;0;0;11;8;0;26;3;4;0;0;0;21;6;6
113;Johnny Cardoso;usUSA;MF;Internacional;20;2001;15.7;5;0;0;29;17;1;5;39;22;0;1;0;103;33;13
114;Igor Cariús;brBRA;DF,MF;Cuiabá;28;1993;12.9;6;1;1;22;13;1;41;23;20;0;0;0;73;33;28
115;Joel Carli;arARG;DF;Botafogo (RJ);35;1986;4.1;3;0;0;3;1;0;0;5;2;0;0;0;11;12;6
116;Ed Carlos;brBRA;MF;Santos;20;2001;2.9;0;0;0;2;0;0;10;0;3;0;0;0;14;4;2
117;Jan Carlos Hurtado;veVEN;FW;Bragantino;21;2000;5.4;0;0;0;22;5;3;1;3;1;0;0;0;13;7;16
118;João Carlos;brBRA;GK;Cuiabá;33;1988;10.6;1;0;0;0;1;0;0;0;0;0;0;0;10;1;0
119;Alan Carvalho;cnCHN;FW,MF;Fluminense;32;1989;0.4;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1
120;Guilherme Carvalho;brBRA;MF;Ceará;22;1999;7.6;2;0;0;12;11;1;26;8;10;0;0;0;40;4;12
121;Guilherme Carvalho;brBRA;MF,DF;Atlético Mineiro;22;1999;1.6;0;0;0;4;0;0;1;1;3;0;0;0;11;4;3
122;Cássio;brBRA;GK;Corinthians;34;1987;34.0;3;0;0;0;7;0;0;1;0;0;0;0;26;14;0
123;Luciano Castán;brBRA;DF;Coritiba;32;1989;35.0;7;1;0;28;19;1;2;35;17;0;1;0;152;64;52
124;Iury de Castilho;brBRA;FW;Ceará;26;1995;5.8;3;0;0;11;24;6;13;1;3;1;0;0;37;6;10
125;Cauã;brBRA;DF;Juventude;18;2003;0.5;0;0;0;1;1;0;0;0;3;0;0;0;4;0;1
126;Matheus Cavichioli;brBRA;GK;América (MG);35;1986;25.0;1;0;0;2;4;0;0;2;1;0;1;0;23;17;0
127;Brayan Ceballos;coCOL;DF;Fortaleza;20;2001;11.9;8;1;1;15;4;1;3;14;9;0;0;0;55;42;24
128;Murilo Cerqueira;brBRA;DF;Palmeiras;24;1997;31.5;7;0;0;25;10;2;0;39;21;0;0;0;153;96;40
129;Reynaldo Cesar Moraes;brBRA;DF;Goiás;25;1997;30.5;4;0;0;34;8;0;2;40;26;0;0;0;94;62;28
130;Jhon Chancellor;veVEN;DF;Coritiba;30;1992;13.0;3;0;0;13;3;1;0;9;7;0;0;0;42;33;19
131;Arthur Chaves;brBRA;DF;Avaí;21;2001;16.5;5;0;0;16;10;1;0;13;15;0;3;0;71;27;21
132;Renato Chaves;brBRA;DF;Juventude;31;1990;1.8;0;0;0;1;0;0;0;5;0;0;0;0;7;5;0
133;Chico;brBRA;MF,FW;Juventude;30;1991;24.2;3;1;0;54;69;3;145;25;31;0;0;0;132;21;34
134;Christian;brBRA;MF;Atl Paranaense;21;2000;4.8;3;0;0;17;6;2;3;5;6;0;0;0;21;5;3
135;Diego Churín;arARG;FW;Atl Goianiense;32;1989;26.5;6;0;0;51;52;5;11;8;18;0;0;0;72;119;103
136;Marcelo Cirino;brBRA;FW;Atl Paranaense;30;1992;5.2;1;0;0;5;5;5;7;5;3;1;0;0;16;7;20
137;Léo Cittadini;brBRA;MF,FW;Atl Paranaense;27;1994;8.0;2;0;0;16;16;0;5;5;10;0;0;0;37;8;11
138;Luccas Claro;brBRA;DF;Fluminense;30;1991;5.2;1;0;0;6;7;0;0;8;1;0;0;1;20;16;8
139;Clayton;brBRA;FW,MF;Coritiba;23;1999;3.6;1;0;0;10;11;5;1;0;1;0;0;0;13;8;17
140;Cléber;brBRA;FW;Ceará;25;1996;10.9;6;1;1;38;6;4;5;2;10;0;0;0;26;56;49
141;Jean Cléber;brBRA;MF;Avaí;31;1990;9.6;2;0;0;16;14;0;6;13;11;0;0;0;56;9;14
142;Cleiton;brBRA;DF;Flamengo;18;2003;0.0;0;0;0;0;0;0;0;0;0;;;0;;;
143;Andrés Colorado;coCOL;MF;São Paulo;23;1998;3.4;0;0;0;10;1;0;1;5;9;0;0;0;23;7;4
144;Germán Conti;arARG;DF;América (MG);27;1994;18.4;1;0;0;15;1;0;0;28;13;0;0;0;69;97;40
145;Jonathan Copete;coCOL;FW;Avaí;34;1988;3.1;1;0;0;7;4;2;6;3;2;0;0;0;17;8;8
146;Bruno Cortez;brBRA;DF;Avaí;34;1987;27.0;7;0;0;21;25;1;28;12;25;0;0;0;163;22;25
147;Talles Costa;brBRA;MF;São Paulo;19;2002;6.1;1;0;0;6;15;0;5;8;8;0;0;0;28;5;4
148;Lucas Crispim;brBRA;DF,MF;Fortaleza;27;1994;13.0;4;0;0;14;14;1;79;15;13;0;0;0;75;11;12
149;Daniel Cruz;brBRA;FW,DF;Botafogo (RJ);20;2001;0.1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1
150;Tomás Cuello;arARG;FW;Atl Paranaense;21;2000;18.0;6;1;1;26;34;5;74;12;25;0;0;0;98;6;18
151;Víctor Cuesta;arARG;DF;Botafogo (RJ);33;1988;28.5;8;0;0;28;11;2;8;59;29;0;0;0;153;67;27
152;Andrés D'Alessandro;arARG;FW;Internacional;40;1981;0.8;1;0;0;0;1;0;3;0;0;0;0;0;4;0;2
153;Adailson Dadá;brBRA;MF,FW;Goiás;24;1997;27.9;10;1;1;52;71;3;105;15;22;0;0;0;132;7;27
154;Daniel;brBRA;GK;Internacional;27;1994;23.0;5;0;0;0;6;0;0;1;0;0;0;0;9;1;1
155;Danilo;brBRA;DF;Goiás;24;1997;2.6;0;0;0;3;1;0;0;2;0;0;0;0;6;4;4
156;Danilo;brBRA;MF;Palmeiras;20;2001;30.5;5;1;0;46;21;1;16;29;40;0;1;0;190;20;31
157;David;brBRA;MF;Ceará;17;2004;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
158;David;brBRA;FW;Internacional;26;1995;9.1;1;0;0;21;16;7;12;0;6;0;0;0;25;14;32
159;Kayke David;brBRA;FW,MF;Flamengo;19;2003;0.3;0;0;0;1;3;0;2;0;0;0;0;0;4;0;0
160;Giorgian De Arrascaeta;uyURU;MF;Flamengo;27;1994;16.4;1;0;0;9;48;2;132;5;23;1;0;0;74;13;17
161;Romildo Del Piage;brBRA;MF;Botafogo (RJ);21;2000;5.7;3;0;0;16;14;0;5;7;13;1;0;0;27;6;5
162;Denilson;brBRA;MF;Cuiabá;20;2001;7.8;4;0;0;18;16;0;1;9;12;0;0;0;54;4;4
163;Dentinho;brBRA;FW;Ceará;33;1989;0.6;0;0;0;5;0;1;2;0;1;0;0;0;4;1;2
164;Dentinho;brBRA;FW,MF;Avaí;24;1997;3.2;4;0;0;6;11;0;7;3;3;1;0;0;16;2;6
165;Valentín Depietri;arARG;FW,MF;Fortaleza;21;2000;2.6;0;0;0;7;2;0;13;2;2;0;0;0;16;4;3
166;Deyverson;brBRA;FW;Cuiabá;30;1991;14.1;4;0;0;13;28;13;10;4;3;0;0;0;45;73;59
167;Luan Dias;brBRA;MF,FW;Goiás;24;1997;8.6;7;0;0;21;15;1;19;9;12;0;0;0;50;5;4
168;Matheus Dias;brBRA;MF;Internacional;24;1997;1.2;0;0;0;1;2;0;0;1;2;0;0;0;4;2;0
169;Juan Díaz;coCOL;MF;Coritiba;20;2001;1.5;0;0;0;2;2;0;0;1;6;0;0;0;4;2;1
170;Diego;brBRA;MF,DF;Ceará;33;1988;2.3;1;0;0;4;6;0;8;7;0;0;0;0;11;4;0
171;Diego;brBRA;GK;Atl Goianiense;23;1998;2.0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
172;Diego;brBRA;DF;São Paulo;22;1999;19.1;7;0;0;36;8;0;6;24;25;0;1;0;68;47;33
173;Diego;brBRA;MF;Flamengo;36;1985;9.8;3;0;0;20;19;1;6;10;15;0;1;0;62;6;6
174;Diego;brBRA;GK;Botafogo (RJ);23;1998;2.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;Dieguinho;brBRA;MF,DF;Goiás;26;1995;32.1;4;0;0;34;77;1;87;35;39;1;0;0;204;28;26
176;Dodô;brBRA;DF;Atlético Mineiro;29;1992;10.1;2;0;0;10;7;1;34;13;11;0;0;0;39;10;10
177;Matheus Donelli;brBRA;GK;Corinthians;19;2002;2.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
178;Renan dos Santos;brBRA;GK;Atl Goianiense;32;1989;16.0;2;0;0;0;3;0;0;0;0;0;0;0;4;4;0
179;Douglas;brBRA;DF;Bragantino;33;1988;0.8;0;0;0;1;0;0;1;0;1;;;0;;;
180;Rodrigo Dourado;brBRA;MF;Internacional;27;1994;5.0;2;0;0;9;4;0;0;7;6;0;0;0;24;10;5
181;David Duarte;brBRA;DF;Fluminense;27;1995;0.9;2;0;0;2;0;0;0;4;1;0;0;0;7;8;0
182;Dudu;brBRA;FW;Palmeiras;30;1992;31.3;2;0;0;16;63;6;77;24;7;0;0;0;151;7;25
183;Dudu;brBRA;DF;Juventude;19;2002;1.2;0;0;0;3;1;0;1;3;0;0;0;0;6;1;2
184;Pablo Dyego;brBRA;FW;Avaí;27;1994;5.4;1;0;0;8;13;0;7;6;7;0;0;0;20;3;14
185;Edenílson;brBRA;MF;Internacional;32;1989;24.3;3;0;0;18;23;1;62;15;22;1;0;0;132;14;29
186;Eder;brBRA;DF;América (MG);26;1995;32.7;6;0;0;45;9;0;1;54;13;0;0;1;162;84;54
187;Éder;itITA;FW,MF;São Paulo;35;1986;7.4;4;0;0;8;10;9;11;1;5;1;0;0;18;10;16
188;Edinho;brBRA;MF;Juventude;27;1994;4.1;0;0;0;4;7;0;20;1;0;;;0;;;
189;Edson;brBRA;MF,DF;Atl Goianiense;23;1998;9.1;7;0;0;18;23;0;16;10;12;0;0;0;61;7;10
190;Edson;brBRA;DF,MF;Atl Goianiense;30;1991;15.8;5;0;0;12;16;1;1;27;15;1;1;0;86;35;26
191;Carlos Eduardo;brBRA;MF;Botafogo (RJ);32;1989;12.2;3;0;0;21;28;0;11;10;10;0;0;0;56;16;18
192;Carlos Eduardo;brBRA;FW,MF;Bragantino;25;1996;10.0;4;0;0;30;28;5;15;5;9;1;0;0;37;10;25
193;Elton;brBRA;MF;Juventude;31;1990;12.9;5;0;0;25;9;1;0;20;18;0;0;0;71;14;12
194;Leandro Emmanuel Martínez;arARG;MF;América (MG);27;1994;2.9;1;0;0;3;6;0;19;3;6;0;0;0;15;0;1
195;Alan Empereur;brBRA;DF;Cuiabá;27;1994;24.7;9;1;1;21;22;1;6;38;9;0;0;0;97;34;26
196;Endrick;brBRA;FW;Palmeiras;15;2006;3.4;1;0;0;9;4;3;2;0;4;0;0;0;5;0;5
197;Erick;brBRA;MF;Atl Paranaense;24;1997;20.5;2;0;0;30;14;0;5;31;26;0;0;0;97;32;23
198;Erick;brBRA;FW,MF;Ceará;24;1997;11.7;5;0;0;13;36;6;62;5;5;0;0;0;58;6;8
199;Erison;brBRA;FW;Botafogo (RJ);22;1999;16.5;2;0;0;29;25;13;10;1;3;0;0;0;26;26;80
200;Estevão;brBRA;FW,MF;Internacional;19;2002;1.2;0;0;0;2;3;0;0;1;1;0;0;0;6;3;3
201;Lucas Evangelista;brBRA;MF;Bragantino;26;1995;29.0;2;1;0;41;58;2;29;27;36;0;0;0;151;62;56
202;Everaldo;brBRA;MF,FW;América (MG);27;1994;21.0;6;0;0;31;52;5;117;16;17;0;0;0;100;6;18
203;Éverson;brBRA;GK;Atlético Mineiro;31;1990;37.0;5;0;0;0;4;0;0;0;0;0;0;0;40;5;1
204;Éverton;brBRA;MF,FW;Cuiabá;33;1988;4.4;2;0;0;12;13;1;9;4;6;0;0;0;30;5;9
205;Fabinho;brBRA;MF;Palmeiras;19;2002;0.8;1;0;0;4;0;0;0;2;3;0;0;0;6;0;0
206;Fábio;brBRA;FW,MF;Atlético Mineiro;24;1997;1.5;0;0;0;1;1;0;0;0;1;0;0;0;6;4;9
207;Fábio;brBRA;GK;Fluminense;41;1980;38.0;2;0;0;0;5;0;0;0;1;0;0;0;31;14;0
208;Fabrício;brBRA;FW,MF;Coritiba;24;1997;16.7;3;0;0;17;41;1;24;7;19;0;0;0;77;7;33
209;Fagner;brBRA;DF;Corinthians;32;1989;10.0;3;0;0;15;11;2;51;11;21;0;0;0;44;7;8
210;Willian Farias;brBRA;MF;Coritiba;32;1989;17.7;7;0;0;12;25;0;2;19;21;0;0;0;99;16;9
211;Lucas Fasson;brBRA;DF;Atl Paranaense;20;2001;0.8;0;0;0;0;0;0;0;1;0;0;0;0;7;1;1
212;Felipe;brBRA;MF;Fortaleza;27;1994;9.8;2;1;0;12;13;0;3;13;7;0;0;0;56;15;8
213;Luis Felipe;brBRA;DF;Santos;28;1993;10.9;3;0;0;13;4;1;0;18;9;;;1;;;
214;Matheus Felipe;brBRA;DF;Atl Paranaense;23;1998;19.8;3;0;0;21;5;0;2;17;20;0;0;0;70;33;22
215;Lucas Fernandes;brBRA;MF;Botafogo (RJ);24;1997;18.6;3;0;0;30;29;0;63;8;10;0;0;0;92;9;13
216;Matheus Fernandes;brBRA;MF;Atl Paranaense;23;1998;7.6;2;0;0;14;3;0;1;9;13;0;0;0;55;6;4
217;Gatito Fernández;pyPAR;GK;Botafogo (RJ);33;1988;31.2;1;0;0;0;6;0;0;2;1;0;0;0;28;5;0
218;Ignacio Fernández;arARG;MF;Atlético Mineiro;32;1990;24.7;7;0;0;22;59;3;154;21;24;2;0;0;141;7;19
