Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
17,dom,2022-07-17,18:00,Botafogo (RJ),0.9,0–1,1.6,Atlético Mineiro,8.678,Estádio Nilton Santos,Raphael Claus,Relatório da Partida,
17,dom,2022-07-17,19:00,América (MG),1.0,0–3,2.4,Bragantino,1.920,Estádio Raimundo Sampaio,Wagner do Nascimento Magalhães,Relatório da Partida,
17,sáb,2022-07-16,21:00,Ceará,2.2,3–1,1.3,Corinthians,28.683,Estádio Castelão,Leandro Pedro Vuaden,Relatório da Partida,
17,seg,2022-07-18,20:00,Palmeiras,1.5,1–0,0.2,Cuiabá,39.033,Allianz Parque,Anderson Daronco,Relatório da Partida,
,,,,,,,,,,,,,
18,qua,2022-07-20,19:00,Bragantino,2.0,2–1,0.7,Fortaleza,4.048,Estádio Nabi Abi Chedid,Diego Pombo Lopez,Relatório da Partida,
18,qua,2022-07-20,19:00,Goiás,1.0,2–3,1.1,Fluminense,11.974,Estádio de Hailé Pinheiro,Paulo Roberto Alves Júnior,Relatório da Partida,
18,qua,2022-07-20,19:30,Atl Paranaense,1.9,4–1,1.0,Atl Goianiense,22.426,Estádio Joaquim Américo Guimarães,Bruno Arleu de Araujo,Relatório da Partida,
18,qua,2022-07-20,20:30,Internacional,2.5,3–3,1.9,São Paulo,32.804,Estádio José Pinheiro Borba,Marcelo de Lima Henrique,Relatório da Partida,
18,qua,2022-07-20,20:30,Flamengo,2.8,4–0,0.3,Juventude,65.392,Estadio Jornalista Mário Filho,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
18,ter,2022-07-19,21:30,Ceará,1.4,1–0,1.0,Avaí,37.567,Estádio Castelão,Caio Max Augusto Vieira,Relatório da Partida,
18,qui,2022-07-21,18:00 (19:00),Cuiabá,1.9,1–1,0.8,Atlético Mineiro,18.584,Arena Pantanal,Jean Pierre Goncalves Lima,Relatório da Partida,
18,qui,2022-07-21,20:00,América (MG),2.0,0–1,1.4,Palmeiras,6.462,Estádio Raimundo Sampaio,Braulio da Silva Machado,Relatório da Partida,
18,qua,2022-07-20,21:30,Santos,1.8,2–0,1.4,Botafogo (RJ),8.453,Estádio Urbano Caldeira,Ramon Abatti Abel,Relatório da Partida,
18,qua,2022-07-20,21:30,Corinthians,1.7,3–1,0.8,Coritiba,39.852,Arena Corinthians,Wagner do Nascimento Magalhães,Relatório da Partida,
,,,,,,,,,,,,,
19,sáb,2022-07-23,19:00,São Paulo,2.4,3–3,0.8,Goiás,39.283,Estádio do Morumbi,Caio Max Augusto Vieira,Relatório da Partida,
19,dom,2022-07-24,11:00,Avaí,0.8,1–2,3.8,Flamengo,17.557,Estádio Aderbal Ramos da Silva,Raphael Claus,Relatório da Partida,
19,dom,2022-07-24,16:00,Palmeiras,1.3,2–1,0.7,Internacional,38.658,Allianz Parque,Bruno Arleu de Araujo,Relatório da Partida,
19,dom,2022-07-24,16:00,Juventude,0.7,1–0,1.3,Ceará,4.445,Estádio Alfredo Jaconi,Felipe Fernandes de Lima,Relatório da Partida,
19,dom,2022-07-24,16:00,Fluminense,2.2,2–1,0.4,Bragantino,9.877,Estádio General Sílvio Raulino de Olivei...,André Luiz de Freitas Castro,Relatório da Partida,
19,dom,2022-07-24,18:00,Atlético Mineiro,0.8,1–2,1.1,Corinthians,55.706,Estádio Governador Magalhães Pinto,Ramon Abatti Abel,Relatório da Partida,
19,dom,2022-07-24,18:00,Atl Goianiense,1.7,0–1,0.7,América (MG),5.098,Estádio Antônio Accioly,Jean Pierre Goncalves Lima,Relatório da Partida,
19,dom,2022-07-24,19:00,Fortaleza,1.0,0–0,0.9,Santos,19.902,Estádio Castelão,Wilton Sampaio,Relatório da Partida,
19,sáb,2022-07-23,21:00,Botafogo (RJ),0.8,2–0,0.9,Atl Paranaense,8.105,Estádio Nilton Santos,Anderson Daronco,Relatório da Partida,
19,seg,2022-07-25,20:00,Coritiba,0.4,1–0,0.3,Cuiabá,19.181,Estádio Major Antônio Couto Pereira,Braulio da Silva Machado,Relatório da Partida,
,,,,,,,,,,,,,
20,sáb,2022-07-30,16:30,Ceará,1.2,1–2,1.4,Palmeiras,40.912,Estádio Castelão,Anderson Daronco,Relatório da Partida,
20,sáb,2022-07-30,16:30,Goiás,1.4,1–0,1.6,Coritiba,11.267,Estádio de Hailé Pinheiro,Wagner do Nascimento Magalhães,Relatório da Partida,
20,sáb,2022-07-30,19:00,Corinthians,0.9,1–0,0.1,Botafogo (RJ),42.632,Arena Corinthians,Jean Pierre Goncalves Lima,Relatório da Partida,
20,sáb,2022-07-30,20:30,Flamengo,2.9,4–1,0.2,Atl Goianiense,64.040,Estadio Jornalista Mário Filho,Caio Max Augusto Vieira,Relatório da Partida,
20,dom,2022-07-31,16:00,Internacional,0.8,3–0,1.9,Atlético Mineiro,39.451,Estádio José Pinheiro Borba,Flavio Rodrigues De Souza,Relatório da Partida,
20,dom,2022-07-31,16:00,Atl Paranaense,2.5,1–0,1.4,São Paulo,26.492,Estádio Joaquim Américo Guimarães,Marcelo de Lima Henrique,Relatório da Partida,
20,dom,2022-07-31,17:00 (18:00),Cuiabá,1.4,0–1,0.6,Fortaleza,9.567,Arena Pantanal,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
20,dom,2022-07-31,18:00,América (MG),2.2,3–1,0.8,Avaí,2.215,Estádio Raimundo Sampaio,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
20,dom,2022-07-31,19:00,Bragantino,1.6,1–0,0.5,Juventude,3.236,Estádio Nabi Abi Chedid,Bruno Arleu de Araujo,Relatório da Partida,
20,seg,2022-08-01,20:00,Santos,1.0,2–2,1.2,Fluminense,11.943,Estádio Urbano Caldeira,Braulio da Silva Machado,Relatório da Partida,
,,,,,,,,,,,,,
21,sáb,2022-08-06,16:30,Juventude,1.1,0–1,0.8,América (MG),3.524,Estádio Alfredo Jaconi,Edina Alves Batista,Relatório da Partida,
21,sáb,2022-08-06,16:30,Botafogo (RJ),0.6,1–1,2.2,Ceará,21.657,Estádio Nilton Santos,Raphael Claus,Relatório da Partida,
21,sáb,2022-08-06,19:00,Atl Goianiense,0.8,2–1,1.4,Bragantino,5.930,Estádio Antônio Accioly,Marielson Alves Silva,Relatório da Partida,
21,sáb,2022-08-06,19:00,Avaí,1.1,1–1,1.7,Corinthians,12.648,Estádio Aderbal Ramos da Silva,Wilton Sampaio,Relatório da Partida,
21,sáb,2022-08-06,20:30,São Paulo,0.6,0–2,1.7,Flamengo,45.217,Estádio do Morumbi,Ramon Abatti Abel,Relatório da Partida,
21,dom,2022-08-07,16:00,Palmeiras,2.5,3–0,0.6,Goiás,38.801,Allianz Parque,Jean Pierre Goncalves Lima,Relatório da Partida,
21,dom,2022-08-07,16:00,Fluminense,0.7,1–0,0.4,Cuiabá,46.323,Estadio Jornalista Mário Filho,Flavio Rodrigues De Souza,Relatório da Partida,
21,dom,2022-08-07,18:00,Fortaleza,1.8,3–0,0.7,Internacional,39.523,Estádio Castelão,Wagner do Nascimento Magalhães,Relatório da Partida,
21,dom,2022-08-07,19:00,Atlético Mineiro,1.5,2–3,1.2,Atl Paranaense,25.119,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,Relatório da Partida,
21,seg,2022-08-08,20:00,Coritiba,1.1,1–2,1.2,Santos,22.691,Estádio Major Antônio Couto Pereira,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
,,,,,,,,,,,,,
22,sáb,2022-08-13,16:30,Goiás,1.0,1–1,1.7,Avaí,10.831,Estádio de Hailé Pinheiro,Flavio Rodrigues De Souza,Relatório da Partida,
22,sáb,2022-08-13,19:00,Corinthians,0.4,0–1,0.4,Palmeiras,44.966,Arena Corinthians,Raphael Claus,Relatório da Partida,
22,sáb,2022-08-13,19:30 (20:30),Cuiabá,1.8,1–0,0.2,Juventude,6.909,Arena Pantanal,Marielson Alves Silva,Relatório da Partida,
22,dom,2022-08-14,11:00,Coritiba,0.4,0–1,3.1,Atlético Mineiro,17.608,Estádio Major Antônio Couto Pereira,Marcelo de Lima Henrique,Relatório da Partida,
22,dom,2022-08-14,16:00,Flamengo,1.9,5–0,0.2,Atl Paranaense,62.716,Estadio Jornalista Mário Filho,Wilton Sampaio,Relatório da Partida,
22,dom,2022-08-14,16:00,São Paulo,1.5,3–0,0.5,Bragantino,31.358,Estádio do Morumbi,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
22,dom,2022-08-14,16:00,Ceará,0.6,0–1,1.2,Fortaleza,33.355,Estádio Castelão,Jean Pierre Goncalves Lima,Relatório da Partida,
22,dom,2022-08-14,18:00,América (MG),0.6,1–0,0.3,Santos,2.978,Estádio Raimundo Sampaio,Paulo Roberto Alves Júnior,Relatório da Partida,
22,dom,2022-08-14,19:00,Internacional,1.6,3–0,0.3,Fluminense,14.824,Estádio José Pinheiro Borba,Ramon Abatti Abel,Relatório da Partida,
22,sáb,2022-08-13,21:00,Botafogo (RJ),0.8,0–0,0.7,Atl Goianiense,12.230,Estádio Nilton Santos,Edina Alves Batista,Relatório da Partida,
,,,,,,,,,,,,,
23,sáb,2022-08-20,16:30,Atlético Mineiro,2.1,0–1,0.1,Goiás,31.650,Estádio Governador Magalhães Pinto,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
23,sáb,2022-08-20,19:00,Fluminense,0.9,5–2,0.5,Coritiba,24.029,Estadio Jornalista Mário Filho,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
23,dom,2022-08-21,11:00,Juventude,0.6,2–2,2.4,Botafogo (RJ),3.095,Estádio Alfredo Jaconi,Raphael Claus,Relatório da Partida,
23,dom,2022-08-21,16:00,Palmeiras,1.5,1–1,0.9,Flamengo,40.485,Allianz Parque,Ramon Abatti Abel,Relatório da Partida,
23,dom,2022-08-21,18:00,Bragantino,3.1,1–1,1.3,Ceará,2.488,Estádio Nabi Abi Chedid,Bruno Arleu de Araujo,Relatório da Partida,
23,dom,2022-08-21,18:00,Atl Goianiense,0.4,1–1,1.9,Cuiabá,4.578,Estádio Antônio Accioly,Anderson Daronco,Relatório da Partida,
23,dom,2022-08-21,18:00,Atl Paranaense,1.5,1–1,0.9,América (MG),15.023,Estádio Joaquim Américo Guimarães,Savio Pereira,Relatório da Partida,
23,dom,2022-08-21,18:00,Fortaleza,1.0,1–0,0.2,Corinthians,44.338,Estádio Castelão,Leandro Pedro Vuaden,Relatório da Partida,
23,dom,2022-08-21,19:00,Santos,0.3,1–0,0.9,São Paulo,12.598,Estádio Urbano Caldeira,Wilton Sampaio,Relatório da Partida,
23,seg,2022-08-22,20:00,Avaí,0.7,0–1,1.7,Internacional,13.911,Estádio Aderbal Ramos da Silva,Edina Alves Batista,Relatório da Partida,
,,,,,,,,,,,,,
24,sáb,2022-08-27,16:30,Goiás,1.3,2–1,0.5,Atl Goianiense,13.411,Estádio de Hailé Pinheiro,Marcelo de Lima Henrique,Relatório da Partida,
24,sáb,2022-08-27,16:30,Coritiba,0.8,1–0,0.8,Avaí,17.597,Estádio Major Antônio Couto Pereira,Savio Pereira,Relatório da Partida,
24,sáb,2022-08-27,19:00,Fluminense,1.3,1–1,0.6,Palmeiras,45.084,Estadio Jornalista Mário Filho,Braulio da Silva Machado,Relatório da Partida,
24,dom,2022-08-28,16:00,América (MG),1.2,1–1,0.6,Atlético Mineiro,7.016,Estádio Raimundo Sampaio,Ramon Abatti Abel,Relatório da Partida,
24,dom,2022-08-28,16:00,São Paulo,1.8,0–1,0.2,Fortaleza,30.210,Estádio do Morumbi,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
24,dom,2022-08-28,17:00 (18:00),Cuiabá,1.3,0–0,0.5,Santos,19.136,Arena Pantanal,Jean Pierre Goncalves Lima,Relatório da Partida,
24,dom,2022-08-28,18:00,Botafogo (RJ),0.5,0–1,0.9,Flamengo,14.442,Estádio Nilton Santos,Flavio Rodrigues De Souza,Relatório da Partida,
24,sáb,2022-08-27,21:00,Ceará,1.0,0–0,0.6,Atl Paranaense,16.754,Estádio Castelão,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
24,seg,2022-08-29,20:00,Internacional,3.2,4–0,0.2,Juventude,16.518,Estádio José Pinheiro Borba,Bruno Arleu de Araujo,Relatório da Partida,
24,seg,2022-08-29,21:30,Corinthians,0.9,1–0,1.0,Bragantino,36.228,Arena Corinthians,Wilton Sampaio,Relatório da Partida,
,,,,,,,,,,,,,
25,sáb,2022-09-03,16:30,Juventude,2.3,1–1,1.1,Avaí,2.708,Estádio Alfredo Jaconi,Diego Pombo Lopez,Relatório da Partida,
25,sáb,2022-09-03,19:00,Atl Paranaense,0.6,1–0,0.8,Fluminense,14.037,Estádio Joaquim Américo Guimarães,Flavio Rodrigues De Souza,Relatório da Partida,
25,sáb,2022-09-03,19:00,Bragantino,1.4,2–2,1.2,Palmeiras,9.685,Estádio Nabi Abi Chedid,Raphael Claus,Relatório da Partida,
25,sáb,2022-09-03,20:30,América (MG),2.0,2–0,0.7,Coritiba,2.840,Estádio Raimundo Sampaio,Dyorgines José Padovani Andrade,Relatório da Partida,
25,dom,2022-09-04,11:00,Flamengo,1.1,1–1,0.3,Ceará,64.387,Estadio Jornalista Mário Filho,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
25,dom,2022-09-04,16:00,Corinthians,1.9,2–2,0.8,Internacional,41.423,Arena Corinthians,Braulio da Silva Machado,Relatório da Partida,
25,dom,2022-09-04,16:00,Fortaleza,1.9,1–3,1.6,Botafogo (RJ),54.505,Estádio Castelão,Ramon Abatti Abel,Relatório da Partida,
25,dom,2022-09-04,18:00,Atl Goianiense,0.4,0–2,1.3,Atlético Mineiro,7.083,Estádio Antônio Accioly,Luiz Flávio de Oliveira,Relatório da Partida,
25,dom,2022-09-04,18:00 (19:00),Cuiabá,2.2,1–1,1.2,São Paulo,33.050,Arena Pantanal,Wagner do Nascimento Magalhães,Relatório da Partida,
25,seg,2022-09-05,20:00,Santos,1.5,1–2,0.9,Goiás,11.497,Estádio Urbano Caldeira,Anderson Daronco,Relatório da Partida,
,,,,,,,,,,,,,
26,qua,2022-09-07,17:00,Atlético Mineiro,1.3,1–1,0.7,Bragantino,35,Estádio Governador Magalhães Pinto,Jean Pierre Goncalves Lima,Relatório da Partida,
26,sáb,2022-09-10,16:30,Ceará,0.8,2–1,0.9,Santos,38.339,Estádio Castelão,Braulio da Silva Machado,Relatório da Partida,
26,sáb,2022-09-10,16:30,Internacional,1.5,1–0,0.0,Cuiabá,30.719,Estádio José Pinheiro Borba,Maguielson Lima Barbosa,Relatório da Partida,
26,sáb,2022-09-10,19:00,Fluminense,1.3,2–1,1.0,Fortaleza,26.533,Estadio Jornalista Mário Filho,Paulo Roberto Alves Júnior,Relatório da Partida,
26,dom,2022-09-11,11:00,Avaí,1.7,1–1,0.8,Atl Paranaense,9.487,Estádio Aderbal Ramos da Silva,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
26,dom,2022-09-11,11:00,Botafogo (RJ),1.1,0–0,0.6,América (MG),32.285,Estádio Nilton Santos,Jose Mendonca da Silva Junior,Relatório da Partida,
26,dom,2022-09-11,16:00,Coritiba,1.3,2–0,0.8,Atl Goianiense,15.046,Estádio Major Antônio Couto Pereira,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
26,dom,2022-09-11,16:00,São Paulo,1.4,1–1,1.5,Corinthians,46.444,Estádio do Morumbi,Marcelo de Lima Henrique,Relatório da Partida,
26,dom,2022-09-11,19:00,Goiás,0.7,1–1,1.7,Flamengo,13.798,Estádio de Hailé Pinheiro,Ramon Abatti Abel,Relatório da Partida,
26,sáb,2022-09-10,21:00,Palmeiras,1.7,2–1,0.7,Juventude,39.337,Allianz Parque,Jefferson Ferreira de Moraes,Relatório da Partida,
,,,,,,,,,,,,,
27,sáb,2022-09-17,16:30,Avaí,1.1,1–0,1.4,Atlético Mineiro,5.081,Estádio Aderbal Ramos da Silva,André Luiz de Freitas Castro,Relatório da Partida,
27,sáb,2022-09-17,19:00,Botafogo (RJ),1.5,2–0,0.9,Coritiba,32.285,Estádio Nilton Santos,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
27,dom,2022-09-18,11:00,Bragantino,1.8,1–1,1.0,Goiás,3.984,Estádio Nabi Abi Chedid,Jose Mendonca da Silva Junior,Relatório da Partida,
27,dom,2022-09-18,16:00,Flamengo,2.6,1–2,2.0,Fluminense,55.170,Estadio Jornalista Mário Filho,Raphael Claus,Relatório da Partida,
27,dom,2022-09-18,16:00,Ceará,0.5,0–2,2.7,São Paulo,43.000,Estádio Castelão,Maguielson Lima Barbosa,Relatório da Partida,
27,dom,2022-09-18,18:00,Juventude,1.7,1–1,0.4,Fortaleza,2.144,Estádio Alfredo Jaconi,Dyorgines José Padovani Andrade,Relatório da Partida,
27,dom,2022-09-18,18:00,América (MG),1.2,1–0,0.7,Corinthians,6.416,Estádio Raimundo Sampaio,Bruno Arleu de Araujo,Relatório da Partida,
27,dom,2022-09-18,18:30,Palmeiras,1.0,1–0,0.6,Santos,40.337,Allianz Parque,Wilton Sampaio,Relatório da Partida,
27,dom,2022-09-18,19:00,Atl Paranaense,1.5,2–2,0.6,Cuiabá,16.524,Estádio Joaquim Américo Guimarães,Anderson Daronco,Relatório da Partida,
27,seg,2022-09-19,20:00,Atl Goianiense,1.3,1–2,1.9,Internacional,5.185,Estádio Antônio Accioly,Edina Alves Batista,Relatório da Partida,
,,,,,,,,,,,,,
28,dom,2022-09-25,20:00,São Paulo,1.3,4–0,0.3,Avaí,36.510,Estádio do Morumbi,Bruno Arleu de Araujo,Relatório da Partida,
28,qua,2022-09-28,19:00,Corinthians,2.9,2–1,1.0,Atl Goianiense,32.398,Arena Corinthians,Leandro Pedro Vuaden,Relatório da Partida,
28,qua,2022-09-28,19:00,Fluminense,1.3,4–0,0.3,Juventude,23.396,Estadio Jornalista Mário Filho,Edina Alves Batista,Relatório da Partida,
28,qua,2022-09-28,19:00,Fortaleza,1.4,3–2,1.1,Flamengo,46.299,Estádio Castelão,Flavio Rodrigues De Souza,Relatório da Partida,
28,qua,2022-09-28,19:00,Coritiba,1.0,1–0,0.3,Ceará,14.735,Estádio Major Antônio Couto Pereira,Raphael Claus,Relatório da Partida,
28,ter,2022-09-27,21:00,Santos,0.8,2–0,0.8,Atl Paranaense,7.464,Estádio Urbano Caldeira,Braulio da Silva Machado,Relatório da Partida,
28,qua,2022-09-28,20:00 (21:00),Cuiabá,0.5,2–1,2.7,América (MG),3.364,Arena Pantanal,Dyorgines José Padovani Andrade,Relatório da Partida,
28,qua,2022-09-28,21:45,Internacional,1.5,0–0,1.0,Bragantino,17.945,Estádio José Pinheiro Borba,Wagner do Nascimento Magalhães,Relatório da Partida,
28,qua,2022-09-28,21:45,Goiás,0.2,0–1,0.7,Botafogo (RJ),10.774,Estádio de Hailé Pinheiro,Luiz Flávio de Oliveira,Relatório da Partida,
28,qua,2022-09-28,21:45,Atlético Mineiro,1.2,0–1,1.3,Palmeiras,28.644,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,Relatório da Partida,
,,,,,,,,,,,,,
29,sáb,2022-10-01,15:00,Internacional,1.0,1–0,0.3,Santos,30.858,Estádio José Pinheiro Borba,Ramon Abatti Abel,Relatório da Partida,
29,sáb,2022-10-01,15:00,Atlético Mineiro,1.7,2–0,0.3,Fluminense,20.858,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,Relatório da Partida,
29,sáb,2022-10-01,15:00,Ceará,1.8,1–2,1.3,América (MG),13.976,Estádio Castelão,Edina Alves Batista,Relatório da Partida,
29,sáb,2022-10-01,19:00,Goiás,0.7,0–1,1.1,Fortaleza,9.898,Estádio de Hailé Pinheiro,Raphael Claus,Relatório da Partida,
29,sáb,2022-10-01,19:00,Atl Paranaense,1.5,2–0,0.2,Juventude,14.403,Estádio Joaquim Américo Guimarães,Maguielson Lima Barbosa,Relatório da Partida,
29,sáb,2022-10-01,19:00,Avaí,0.9,1–2,1.5,Atl Goianiense,8.062,Estádio Aderbal Ramos da Silva,Flavio Rodrigues De Souza,Relatório da Partida,
29,sáb,2022-10-01,19:00,Flamengo,4.0,4–1,0.9,Bragantino,46.698,Estadio Jornalista Mário Filho,Anderson Daronco,Relatório da Partida,
29,sáb,2022-10-01,21:00,Corinthians,1.4,2–0,0.4,Cuiabá,37.681,Arena Corinthians,Caio Max Augusto Vieira,Relatório da Partida,
29,seg,2022-10-03,20:00,Botafogo (RJ),0.9,1–3,2.5,Palmeiras,16.545,Estádio Nilton Santos,Wilton Sampaio,Relatório da Partida,
,,,,,,,,,,,,,
30,qua,2022-10-05,19:00,Bragantino,1.4,2–1,1.3,Cuiabá,2.704,Estádio Nabi Abi Chedid,Jefferson Ferreira de Moraes,Relatório da Partida,
30,qua,2022-10-05,19:00,Ceará,1.0,1–1,1.2,Goiás,16.702,Estádio Castelão,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
30,qua,2022-10-05,19:00,Atl Goianiense,2.4,3–2,2.2,Fluminense,6.075,Estádio Antônio Accioly,Anderson Daronco,Relatório da Partida,
30,qua,2022-10-05,19:30,Atl Paranaense,1.2,1–1,0.5,Fortaleza,15.646,Estádio Joaquim Américo Guimarães,Rafael Rodrigo Klein,Relatório da Partida,
30,ter,2022-10-04,21:30,Juventude,1.2,2–2,0.8,Corinthians,3.159,Estádio Alfredo Jaconi,Wagner do Nascimento Magalhães,Relatório da Partida,
30,qui,2022-10-06,19:00,Palmeiras,2.4,4–0,0.4,Coritiba,39.877,Allianz Parque,Braulio da Silva Machado,Relatório da Partida,
30,qui,2022-10-06,20:00,América (MG),1.0,1–2,1.8,São Paulo,3.916,Estádio Raimundo Sampaio,Ramon Abatti Abel,Relatório da Partida,
30,qui,2022-10-06,20:00,Avaí,0.9,1–2,2.0,Botafogo (RJ),6.097,Estádio Aderbal Ramos da Silva,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
30,qua,2022-10-05,21:30,Flamengo,1.4,0–0,0.8,Internacional,43.710,Estadio Jornalista Mário Filho,Flavio Rodrigues De Souza,Relatório da Partida,
30,qua,2022-10-05,21:30,Santos,2.0,1–2,1.2,Atlético Mineiro,9.278,Estádio Urbano Caldeira,Bruno Arleu de Araujo,Relatório da Partida,
,,,,,,,,,,,,,
31,sáb,2022-10-08,18:00 (19:00),Cuiabá,1.7,1–2,2.7,Flamengo,40.059,Arena Pantanal,Raphael Claus,Relatório da Partida,
31,dom,2022-10-09,11:00,Internacional,2.5,4–2,2.0,Goiás,31.554,Estádio José Pinheiro Borba,Edina Alves Batista,Relatório da Partida,
31,dom,2022-10-09,16:00,Fortaleza,1.7,2–0,0.6,Avaí,40.968,Estádio Castelão,Luiz Flávio de Oliveira,Relatório da Partida,
31,dom,2022-10-09,16:00,São Paulo,0.7,0–1,1.1,Botafogo (RJ),23.918,Estádio do Morumbi,Jean Pierre Goncalves Lima,Relatório da Partida,
31,dom,2022-10-09,18:00,Fluminense,1.0,0–2,1.7,América (MG),23.324,Estadio Jornalista Mário Filho,Leandro Pedro Vuaden,Relatório da Partida,
31,dom,2022-10-09,18:00,Atlético Mineiro,1.3,0–0,0.5,Ceará,34.718,Estádio Governador Magalhães Pinto,Flavio Rodrigues De Souza,Relatório da Partida,
31,dom,2022-10-09,18:00,Coritiba,0.6,2–1,1.1,Bragantino,16.877,Estádio Major Antônio Couto Pereira,Ramon Abatti Abel,Relatório da Partida,
31,sáb,2022-10-08,21:00,Corinthians,1.2,2–1,1.4,Atl Paranaense,38.403,Arena Corinthians,Anderson Daronco,Relatório da Partida,
31,seg,2022-10-10,18:30,Atl Goianiense,0.6,1–1,1.1,Palmeiras,12.089,Estádio Antônio Accioly,Bruno Arleu de Araujo,Relatório da Partida,
31,seg,2022-10-10,20:00,Santos,2.3,4–1,0.7,Juventude,9.171,Estádio Urbano Caldeira,Jose Mendonca da Silva Junior,Relatório da Partida,
,,,,,,,,,,,,,
32,sáb,2022-10-15,20:30,América (MG),1.7,1–2,1.2,Fortaleza,2.863,Estádio Raimundo Sampaio,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
32,sáb,2022-10-15,20:30,Flamengo,0.9,1–0,0.6,Atlético Mineiro,51.179,Estadio Jornalista Mário Filho,Ramon Abatti Abel,Relatório da Partida,
32,dom,2022-10-16,16:00,Ceará,1.9,1–1,0.6,Cuiabá,41.242,Estádio Castelão,Caio Max Augusto Vieira,Relatório da Partida,
32,dom,2022-10-16,16:00,Palmeiras,2.0,0–0,0.4,São Paulo,40.795,Allianz Parque,Flavio Rodrigues De Souza,Relatório da Partida,
32,dom,2022-10-16,18:00,Botafogo (RJ),0.5,0–1,0.8,Internacional,24.445,Estádio Nilton Santos,Braulio da Silva Machado,Relatório da Partida,
32,dom,2022-10-16,18:00,Juventude,1.0,1–1,0.4,Atl Goianiense,1.489,Estádio Alfredo Jaconi,Felipe Fernandes de Lima,Relatório da Partida,
32,dom,2022-10-16,19:00,Avaí,0.9,0–3,2.5,Fluminense,79,Estádio Aderbal Ramos da Silva,Anderson Daronco,Relatório da Partida,
32,dom,2022-10-16,19:00,Atl Paranaense,0.6,1–0,0.5,Coritiba,28.954,Estádio Joaquim Américo Guimarães,Jean Pierre Goncalves Lima,Relatório da Partida,
32,seg,2022-10-17,20:00,Bragantino,1.7,0–2,0.4,Santos,6.705,Estádio Nabi Abi Chedid,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
,,,,,,,,,,,,,
29,qui,2022-10-20,20:00,São Paulo,2.3,3–1,0.7,Coritiba,,Estádio do Morumbi,Flavio Rodrigues De Souza,Relatório da Partida,
,,,,,,,,,,,,,
33,sáb,2022-10-22,16:30,Bragantino,2.3,4–2,0.4,Atl Paranaense,,Estádio Nabi Abi Chedid,Caio Max Augusto Vieira,Relatório da Partida,
33,sáb,2022-10-22,19:00,Santos,0.8,0–1,0.4,Corinthians,,Estádio Urbano Caldeira,Flavio Rodrigues De Souza,Relatório da Partida,
33,sáb,2022-10-22,19:00,América (MG),0.8,1–2,1.2,Flamengo,,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,Relatório da Partida,
33,dom,2022-10-23,16:00,Fluminense,2.2,2–2,0.7,Botafogo (RJ),,Estadio Jornalista Mário Filho,Ramon Abatti Abel,Relatório da Partida,
33,dom,2022-10-23,16:00,Juventude,0.7,1–2,0.8,São Paulo,,Estádio Alfredo Jaconi,Paulo Roberto Alves Júnior,Relatório da Partida,
33,dom,2022-10-23,17:00 (18:00),Cuiabá,1.6,1–2,0.6,Goiás,,Arena Pantanal,Dyorgines José Padovani Andrade,Relatório da Partida,
33,dom,2022-10-23,18:00,Atl Goianiense,0.5,1–0,1.0,Ceará,,Estádio Antônio Accioly,Luiz Flávio de Oliveira,Relatório da Partida,
33,dom,2022-10-23,18:00,Coritiba,0.5,1–1,1.1,Internacional,,Estádio Major Antônio Couto Pereira,Wagner do Nascimento Magalhães,Relatório da Partida,
33,sáb,2022-10-22,21:00,Palmeiras,3.9,3–0,0.8,Avaí,,Allianz Parque,Bruno Arleu de Araujo,Relatório da Partida,
33,seg,2022-10-24,20:00,Fortaleza,0.2,0–0,0.7,Atlético Mineiro,,Estádio Castelão,Raphael Claus,Relatório da Partida,
,,,,,,,,,,,,,
34,qua,2022-10-26,19:30,Botafogo (RJ),1.3,2–1,0.5,Bragantino,11.093,Estádio Nilton Santos,Dyorgines José Padovani Andrade,Relatório da Partida,
34,ter,2022-10-25,21:45,Flamengo,2.0,3–2,0.7,Santos,44.679,Estadio Jornalista Mário Filho,André Luiz de Freitas Castro,Relatório da Partida,
