Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
18,dom,2021-08-29,18:15,Atl Goianiense,0.9,0–0,0.5,Internacional,,Estádio Antônio Accioly,Marielson Alves Silva,Relatório da Partida,
18,dom,2021-08-29,20:30,Bragantino,0.4,1–1,2.3,Atlético Mineiro,,Estádio Nabi Abi Chedid,Ramon Abatti Abel,Relatório da Partida,
18,sáb,2021-08-28,21:00,Palmeiras,0.9,2–1,0.4,Atl Paranaense,,Allianz Parque,Leandro Pedro Vuaden,Relatório da Partida,
18,sáb,2021-08-28,21:00,Grêmio,0.9,0–1,0.8,Corinthians,,Arena do Grêmio,Ricardo Marques Ribeiro,Relatório da Partida,
18,seg,2021-08-30,19:00,Fluminense,0.6,2–0,0.8,Bahia,,Estadio Jornalista Mário Filho,Edina Alves Batista,Relatório da Partida,
18,seg,2021-08-30,21:30,Fortaleza,1.3,0–0,0.9,Cuiabá,,Estádio Castelão,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
,,,,,,,,,,,,,
14,qui,2021-09-02,19:00,Fluminense,1.0,1–1,0.7,Juventude,,Estadio Jornalista Mário Filho,Heber Roberto Lopes,Relatório da Partida,
,,,,,,,,,,,,,
19,dom,2021-09-05,18:15,Atl Paranaense,0.9,0–0,0.6,Sport Recife,,Estádio Joaquim Américo Guimarães,Denis Ribeiro Serafim,Relatório da Partida,
19,sáb,2021-09-04,20:00 (21:00),Cuiabá,0.9,2–1,1.2,Santos,,Arena Pantanal,Bruno Arleu de Araujo,Relatório da Partida,
19,sáb,2021-09-04,21:00,Bahia,2.9,4–2,1.5,Fortaleza,,Estádio Governador Roberto Santos,Luiz Flávio de Oliveira,Relatório da Partida,
19,ter,2021-09-07,21:30,Corinthians,0.6,1–1,0.6,Juventude,,Arena Corinthians,Ramon Abatti Abel,Relatório da Partida,
19,ter,2021-09-07,21:30,Chapecoense,1.9,1–2,0.9,Fluminense,,Arena Condá,Savio Pereira,Relatório da Partida,
,,,,,,,,,,,,,
20,sáb,2021-09-11,16:00,América (MG),1.6,2–0,0.3,Atl Paranaense,,Estádio Raimundo Sampaio,Marielson Alves Silva,Relatório da Partida,
20,sáb,2021-09-11,17:00,Juventude,1.4,1–2,0.5,Cuiabá,,Estádio Alfredo Jaconi,Caio Max Augusto Vieira,Relatório da Partida,
20,sáb,2021-09-11,19:00,Bragantino,1.5,1–2,2.1,Chapecoense,,Estádio Nabi Abi Chedid,Marcelo de Lima Henrique,Relatório da Partida,
20,dom,2021-09-12,11:00,Grêmio,1.0,2–0,0.3,Ceará,,Arena do Grêmio,Flavio Rodrigues De Souza,Relatório da Partida,
20,dom,2021-09-12,16:00,Fortaleza,0.6,0–2,1.0,Atlético Mineiro,,Estádio Castelão,Braulio da Silva Machado,Relatório da Partida,
20,dom,2021-09-12,16:00,Palmeiras,0.6,1–3,0.7,Flamengo,,Allianz Parque,Wilton Pereira Sampaio,Relatório da Partida,
20,dom,2021-09-12,18:15,Atl Goianiense,0.9,1–1,0.6,Corinthians,,Estádio Antônio Accioly,Antonio Dib Moraes de Sousa,Relatório da Partida,
20,dom,2021-09-12,20:30,Fluminense,1.2,2–1,1.1,São Paulo,,Estadio Jornalista Mário Filho,Jefferson Ferreira de Moraes,Relatório da Partida,
20,sáb,2021-09-11,21:00,Santos,0.7,0–0,1.1,Bahia,,Estádio Urbano Caldeira,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
20,seg,2021-09-13,20:00,Sport Recife,0.8,0–1,1.7,Internacional,,Estádio Adelmar da Costa Carvalho,André Luiz de Freitas Castro,Relatório da Partida,
,,,,,,,,,,,,,
21,sáb,2021-09-18,17:00,Chapecoense,0.5,0–2,1.7,Palmeiras,,Arena Condá,Paulo Roberto Alves Júnior,Relatório da Partida,
21,sáb,2021-09-18,18:45,Atl Paranaense,2.3,2–1,1.7,Juventude,,Estádio Joaquim Américo Guimarães,Leo Simão Holanda,Relatório da Partida,
21,sáb,2021-09-18,19:00,Atlético Mineiro,2.4,3–0,0.3,Sport Recife,,Estádio Governador Magalhães Pinto,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
21,dom,2021-09-19,11:00,Internacional,1.5,1–0,1.4,Fortaleza,,Estádio José Pinheiro Borba,Edina Alves Batista,Relatório da Partida,
21,dom,2021-09-19,16:00,São Paulo,2.0,2–1,1.3,Atl Goianiense,,Estádio do Morumbi,Caio Max Augusto Vieira,Relatório da Partida,
21,dom,2021-09-19,18:15,Corinthians,2.1,1–1,1.6,América (MG),,Arena Corinthians,Savio Pereira,Relatório da Partida,
21,dom,2021-09-19,20:30,Flamengo,0.7,0–1,1.4,Grêmio,,Estadio Jornalista Mário Filho,Marielson Alves Silva,Relatório da Partida,
21,sáb,2021-09-18,21:00,Bahia,0.7,1–1,1.3,Bragantino,,Estádio Governador Roberto Santos,Wilton Sampaio,Relatório da Partida,
21,sáb,2021-09-18,21:00,Ceará,0.6,0–0,1.1,Santos,,Estádio Castelão,Anderson Daronco,Relatório da Partida,
21,seg,2021-09-20,19:00 (20:00),Cuiabá,1.4,2–2,0.8,Fluminense,,Arena Pantanal,Ramon Abatti Abel,Relatório da Partida,
,,,,,,,,,,,,,
19,qua,2021-09-22,20:30,São Paulo,0.9,0–0,0.9,América (MG),,Estádio do Morumbi,Braulio da Silva Machado,Relatório da Partida,
,,,,,,,,,,,,,
22,sáb,2021-09-25,17:00,Ceará,3.5,1–0,0.8,Chapecoense,,Estádio Castelão,Caio Max Augusto Vieira,Relatório da Partida,
22,sáb,2021-09-25,19:00,Corinthians,0.8,2–1,1.2,Palmeiras,,Arena Corinthians,Raphael Claus,Relatório da Partida,
22,dom,2021-09-26,11:00,América (MG),1.0,1–1,1.0,Flamengo,,Estádio Raimundo Sampaio,Anderson Daronco,Relatório da Partida,
22,dom,2021-09-26,16:00,Fluminense,2.2,2–1,0.4,Bragantino,,Estadio Jornalista Mário Filho,Leandro Pedro Vuaden,Relatório da Partida,
22,dom,2021-09-26,16:00,Internacional,0.8,2–0,1.1,Bahia,,Estádio José Pinheiro Borba,Bruno Arleu de Araujo,Relatório da Partida,
22,dom,2021-09-26,16:00,Juventude,0.7,3–0,1.2,Santos,,Estádio Alfredo Jaconi,Jefferson Ferreira de Moraes,Relatório da Partida,
22,dom,2021-09-26,18:15,Atl Paranaense,1.6,4–2,0.8,Grêmio,,Estádio Joaquim Américo Guimarães,Luiz Flávio de Oliveira,Relatório da Partida,
22,dom,2021-09-26,18:15,Sport Recife,1.1,0–1,1.3,Fortaleza,,Estádio Adelmar da Costa Carvalho,Wagner do Nascimento Magalhaes,Relatório da Partida,
22,dom,2021-09-26,20:30,Atl Goianiense,1.5,0–0,0.5,Cuiabá,,Estádio Antônio Accioly,Marielson Alves Silva,Relatório da Partida,
22,sáb,2021-09-25,21:00,São Paulo,0.5,0–0,0.4,Atlético Mineiro,,Estádio do Morumbi,Wilton Sampaio,Relatório da Partida,
,,,,,,,,,,,,,
23,sáb,2021-10-02,16:00 (17:00),Cuiabá,1.0,0–2,1.6,América (MG),,Arena Pantanal,Rafael Traci,Relatório da Partida,
23,sáb,2021-10-02,17:00,Fortaleza,1.0,0–3,0.5,Atl Goianiense,,Estádio Castelão,Alisson Sidnei Furtado,Relatório da Partida,
23,sáb,2021-10-02,19:00,Bragantino,1.5,2–2,0.8,Corinthians,,Estádio Nabi Abi Chedid,Flavio Rodrigues De Souza,Relatório da Partida,
23,dom,2021-10-03,16:00,Chapecoense,1.0,1–1,2.3,São Paulo,,Arena Condá,Marielson Alves Silva,Relatório da Partida,
23,dom,2021-10-03,16:00,Flamengo,2.1,3–0,0.6,Atl Paranaense,,Estadio Jornalista Mário Filho,Savio Pereira,Relatório da Partida,
23,dom,2021-10-03,18:15,Palmeiras,1.6,1–1,0.8,Juventude,,Allianz Parque,Marcelo de Lima Henrique,Relatório da Partida,
23,dom,2021-10-03,20:30,Grêmio,1.5,1–2,0.9,Sport Recife,,Arena do Grêmio,Felipe Fernandes de Lima,Relatório da Partida,
23,sáb,2021-10-02,21:00,Atlético Mineiro,1.4,1–0,0.5,Internacional,,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,Relatório da Partida,
,,,,,,,,,,,,,
24,qua,2021-10-06,19:00,Ceará,1.9,0–0,0.7,Internacional,2.810,Estádio Castelão,Rodolpho Toski Marques,Relatório da Partida,
24,qua,2021-10-06,19:00,Chapecoense,1.4,2–2,0.8,Atlético Mineiro,733,Arena Condá,André Luiz de Freitas Castro,Relatório da Partida,
24,qua,2021-10-06,19:00,Sport Recife,1.2,3–1,1.4,Juventude,1.219,Estádio Adelmar da Costa Carvalho,Braulio da Silva Machado,Relatório da Partida,
24,qua,2021-10-06,19:00,Atl Goianiense,0.7,0–2,1.2,Atl Paranaense,1.500,Estádio Antônio Accioly,Wagner do Nascimento Magalhaes,Relatório da Partida,
24,qua,2021-10-06,20:30,Bragantino,1.0,1–1,1.2,Flamengo,2.708,Estádio Nabi Abi Chedid,Ramon Abatti Abel,Relatório da Partida,
24,ter,2021-10-05,21:30,Corinthians,2.6,3–1,0.9,Bahia,10.470,Arena Corinthians,Denis Ribeiro Serafim,Relatório da Partida,
24,qui,2021-10-07,18:30,São Paulo,1.9,1–1,0.4,Santos,5.529,Estádio do Morumbi,Raphael Claus,Relatório da Partida,
24,qua,2021-10-06,21:30,América (MG),3.1,2–1,1.3,Palmeiras,854,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,Relatório da Partida,
24,qua,2021-10-06,21:30,Fluminense,0.5,0–2,0.8,Fortaleza,4.448,Estadio Jornalista Mário Filho,Paulo Roberto Alves Júnior,Relatório da Partida,
24,qua,2021-10-06,21:30,Grêmio,1.5,2–2,0.5,Cuiabá,4.488,Arena do Grêmio,Wilton Sampaio,Relatório da Partida,
,,,,,,,,,,,,,
25,sáb,2021-10-09,16:30,Fluminense,1.5,0–0,0.9,Atl Goianiense,,Estadio Jornalista Mário Filho,Edina Alves Batista,Relatório da Partida,
25,sáb,2021-10-09,16:30,Sport Recife,0.7,1–0,0.4,Corinthians,2.697,Estádio Adelmar da Costa Carvalho,Savio Pereira,Relatório da Partida,
25,sáb,2021-10-09,16:30,Atlético Mineiro,2.7,3–1,1.4,Ceará,10.265,Estádio Governador Magalhães Pinto,Jefferson Ferreira de Moraes,Relatório da Partida,
25,sáb,2021-10-09,19:00,Fortaleza,0.8,0–3,1.6,Flamengo,4.052,Estádio Castelão,Felipe Fernandes de Lima,Relatório da Partida,
25,sáb,2021-10-09,19:00,Atl Paranaense,1.3,0–2,1.1,Bahia,3.270,Estádio Joaquim Américo Guimarães,Marcelo de Lima Henrique,Relatório da Partida,
25,dom,2021-10-10,11:00,Internacional,2.8,5–2,0.7,Chapecoense,11.976,Estádio José Pinheiro Borba,Alisson Sidnei Furtado,Relatório da Partida,
25,dom,2021-10-10,16:00,Santos,1.3,1–0,0.7,Grêmio,4.165,Estádio Urbano Caldeira,Bruno Arleu de Araujo,Relatório da Partida,
25,sáb,2021-10-09,21:00,Palmeiras,1.7,2–4,0.8,Bragantino,8.884,Allianz Parque,Rafael Traci,Relatório da Partida,
25,sáb,2021-10-09,21:00,Juventude,1.1,1–1,0.7,América (MG),1.457,Estádio Alfredo Jaconi,Alexandre Vargas Tavares de Jesus,Relatório da Partida,
25,seg,2021-10-11,19:00 (20:00),Cuiabá,0.9,0–0,0.5,São Paulo,13.007,Arena Pantanal,Anderson Daronco,Relatório da Partida,
,,,,,,,,,,,,,
26,ter,2021-10-12,19:00,Bragantino,1.5,1–0,0.2,Atl Goianiense,971,Estádio Nabi Abi Chedid,Savio Pereira,Relatório da Partida,
26,qua,2021-10-13,19:00,Chapecoense,1.7,1–1,1.2,Atl Paranaense,935,Arena Condá,Luiz Flávio de Oliveira,Relatório da Partida,
26,qua,2021-10-13,19:00,Atlético Mineiro,2.8,3–1,0.2,Santos,16.514,Estádio Governador Magalhães Pinto,Paulo Roberto Alves Júnior,Relatório da Partida,
26,qua,2021-10-13,19:00,Flamengo,1.7,3–1,0.6,Juventude,8.197,Estadio Jornalista Mário Filho,André Luiz de Freitas Castro,Relatório da Partida,
26,qua,2021-10-13,20:30,Fortaleza,2.5,1–0,0.7,Grêmio,3.499,Estádio Castelão,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
26,ter,2021-10-12,21:30,Bahia,1.2,0–0,0.4,Palmeiras,4.509,Estádio Governador Roberto Santos,Ramon Abatti Abel,Relatório da Partida,
26,qui,2021-10-14,18:00 (19:00),Cuiabá,1.8,1–0,0.5,Sport Recife,3.054,Arena Pantanal,Leandro Pedro Vuaden,Relatório da Partida,
26,qui,2021-10-14,19:00,São Paulo,2.6,1–1,1.0,Ceará,9.271,Estádio do Morumbi,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
26,qua,2021-10-13,21:00,Corinthians,0.6,1–0,1.0,Fluminense,11.892,Arena Corinthians,Marielson Alves Silva,Relatório da Partida,
26,qua,2021-10-13,21:30,Internacional,1.7,3–1,1.0,América (MG),9.182,Estádio José Pinheiro Borba,Caio Max Augusto Vieira,Relatório da Partida,
,,,,,,,,,,,,,
27,sáb,2021-10-16,19:00,Chapecoense,0.7,1–2,1.6,Fortaleza,1.027,Arena Condá,Zandick Gondim Alves Junior,Relatório da Partida,
27,dom,2021-10-17,16:00,Atl Paranaense,1.1,0–1,0.6,Fluminense,1.486,Estádio Joaquim Américo Guimarães,Felipe Fernandes de Lima,Relatório da Partida,
27,dom,2021-10-17,16:00,Palmeiras,1.8,1–0,1.2,Internacional,11.111,Allianz Parque,Braulio da Silva Machado,Relatório da Partida,
27,dom,2021-10-17,18:15,Grêmio,2.1,3–2,0.6,Juventude,14.776,Arena do Grêmio,Marcelo de Lima Henrique,Relatório da Partida,
27,dom,2021-10-17,18:15,Ceará,1.5,2–2,1.4,Bragantino,4.573,Estádio Castelão,Wagner do Nascimento Magalhaes,Relatório da Partida,
27,dom,2021-10-17,18:15,Atl Goianiense,0.6,2–1,1.3,Atlético Mineiro,2.963,Estádio Antônio Accioly,Raphael Claus,Relatório da Partida,
27,dom,2021-10-17,20:30,Flamengo,1.0,0–0,0.2,Cuiabá,9.437,Estadio Jornalista Mário Filho,Flavio Rodrigues De Souza,Relatório da Partida,
27,dom,2021-10-17,20:30,Sport Recife,1.0,0–0,0.7,Santos,5.272,Estádio Adelmar da Costa Carvalho,Anderson Daronco,Relatório da Partida,
27,sáb,2021-10-16,21:00,América (MG),1.3,0–0,1.3,Bahia,746,Estádio Raimundo Sampaio,Alisson Sidnei Furtado,Relatório da Partida,
27,seg,2021-10-18,20:00,São Paulo,0.6,1–0,0.5,Corinthians,23.874,Estádio do Morumbi,Leandro Pedro Vuaden,Relatório da Partida,
,,,,,,,,,,,,,
19,qua,2021-10-20,19:00,Ceará,0.9,1–2,1.3,Palmeiras,6.204,Estádio Castelão,André Luiz de Freitas Castro,Relatório da Partida,
19,qui,2021-10-21,20:00,Internacional,0.6,1–1,1.5,Bragantino,11.026,Estádio José Pinheiro Borba,Marielson Alves Silva,Relatório da Partida,
,,,,,,,,,,,,,
28,sáb,2021-10-23,17:00,Santos,0.7,0–2,1.9,América (MG),6.921,Estádio Urbano Caldeira,Marcelo de Lima Henrique,Relatório da Partida,
28,sáb,2021-10-23,17:00,Juventude,2.0,0–0,0.4,Ceará,2.108,Estádio Alfredo Jaconi,Rodolpho Toski Marques,Relatório da Partida,
28,sáb,2021-10-23,19:00,Fluminense,2.1,3–1,1.0,Flamengo,10.029,Estadio Jornalista Mário Filho,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
28,sáb,2021-10-23,19:15,Fortaleza,1.1,3–0,0.9,Atl Paranaense,7.011,Estádio Castelão,Denis Ribeiro Serafim,Relatório da Partida,
28,dom,2021-10-24,16:00,Internacional,1.5,2–2,2.5,Corinthians,11.437,Estádio José Pinheiro Borba,Bruno Arleu de Araujo,Relatório da Partida,
28,dom,2021-10-24,16:00,Atlético Mineiro,2.5,2–1,0.4,Cuiabá,30.501,Estádio Governador Magalhães Pinto,Savio Pereira,Relatório da Partida,
28,dom,2021-10-24,18:15,Bragantino,1.0,1–0,1.6,São Paulo,4.345,Estádio Nabi Abi Chedid,Felipe Fernandes de Lima,Relatório da Partida,
28,dom,2021-10-24,20:30,Bahia,2.2,3–0,0.5,Chapecoense,8.058,Estádio Governador Roberto Santos,Wilton Sampaio,Relatório da Partida,
28,seg,2021-10-25,20:00,Atl Goianiense,1.3,2–0,1.5,Grêmio,3.852,Estádio Antônio Accioly,Caio Max Augusto Vieira,Relatório da Partida,
28,seg,2021-10-25,21:30,Palmeiras,3.3,2–1,0.6,Sport Recife,13.367,Allianz Parque,Wagner do Nascimento Magalhaes,Relatório da Partida,
,,,,,,,,,,,,,
23,qua,2021-10-27,19:00,Santos,1.6,2–0,1.1,Fluminense,,Estádio Urbano Caldeira,Wilton Sampaio,Relatório da Partida,
23,qua,2021-10-27,19:00,Bahia,1.0,1–1,0.5,Ceará,11.446,Estádio Governador Roberto Santos,Antonio Dib Moraes de Sousa,Relatório da Partida,
,,,,,,,,,,,,,
34,qui,2021-10-28,19:00,Bragantino,1.3,3–0,2.2,Sport Recife,931,Estádio Nabi Abi Chedid,Bruno Arleu de Araujo,Relatório da Partida,
,,,,,,,,,,,,,
29,sáb,2021-10-30,17:00,Atl Paranaense,2.2,0–1,0.9,Santos,7.196,Estádio Joaquim Américo Guimarães,Leandro Pedro Vuaden,Relatório da Partida,
29,sáb,2021-10-30,19:00,Flamengo,0.9,1–0,0.7,Atlético Mineiro,20.000,Estadio Jornalista Mário Filho,Anderson Daronco,Relatório da Partida,
29,sáb,2021-10-30,19:15,Juventude,1.1,0–0,1.3,Bahia,3.738,Estádio Alfredo Jaconi,Paulo Roberto Alves Júnior,Relatório da Partida,
29,dom,2021-10-31,16:00,Grêmio,0.8,1–3,1.5,Palmeiras,13.799,Arena do Grêmio,Savio Pereira,Relatório da Partida,
29,dom,2021-10-31,16:00,Ceará,1.1,1–0,1.1,Fluminense,8.095,Estádio Castelão,Raphael Claus,Relatório da Partida,
29,dom,2021-10-31,18:15,São Paulo,1.7,1–0,0.4,Internacional,19.867,Estádio do Morumbi,André Luiz de Freitas Castro,Relatório da Partida,
29,dom,2021-10-31,20:30,Sport Recife,2.8,2–0,0.8,Atl Goianiense,3.685,Estádio Adelmar da Costa Carvalho,Luiz Flávio de Oliveira,Relatório da Partida,
29,sáb,2021-10-30,22:00,América (MG),2.9,2–1,1.7,Fortaleza,1.034,Estádio Raimundo Sampaio,Flavio Rodrigues De Souza,Relatório da Partida,
29,seg,2021-11-01,19:00 (20:00),Cuiabá,2.1,1–0,2.1,Bragantino,6.428,Arena Pantanal,Jefferson Ferreira de Moraes,Relatório da Partida,
,,,,,,,,,,,,,
4,ter,2021-11-02,16:00,Atl Paranaense,1.9,2–2,1.5,Flamengo,,Estádio Joaquim Américo Guimarães,Marielson Alves Silva,Relatório da Partida,
,,,,,,,,,,,,,
29,seg,2021-11-01,21:30,Corinthians,1.1,1–0,0.2,Chapecoense,39.897,Arena Corinthians,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
,,,,,,,,,,,,,
19,qua,2021-11-03,21:00,Atlético Mineiro,1.6,2–1,1.7,Grêmio,55.624,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,Relatório da Partida,
,,,,,,,,,,,,,
31,qui,2021-11-04,20:00 (21:00),Cuiabá,1.0,0–0,0.4,Chapecoense,6.336,Arena Pantanal,Ricardo Marques Ribeiro,Relatório da Partida,
,,,,,,,,,,,,,
30,sáb,2021-11-06,17:00,Corinthians,1.2,1–0,0.3,Fortaleza,36.059,Arena Corinthians,Ramon Abatti Abel,Relatório da Partida,
30,sáb,2021-11-06,19:00,Internacional,1.2,1–0,0.8,Grêmio,23.015,Estádio José Pinheiro Borba,Marcelo de Lima Henrique,Relatório da Partida,
,,,,,,,,,,,,,
19,sex,2021-11-05,21:30,Flamengo,1.4,2–0,0.6,Atl Goianiense,18.527,Estadio Jornalista Mário Filho,Rodolpho Toski Marques,Relatório da Partida,
,,,,,,,,,,,,,
30,dom,2021-11-07,16:00,Bragantino,0.7,0–2,0.8,Atl Paranaense,1.701,Estádio Nabi Abi Chedid,Anderson Daronco,Relatório da Partida,
30,dom,2021-11-07,16:00,Atlético Mineiro,2.0,1–0,0.6,América (MG),60.142,Estádio Governador Magalhães Pinto,Wilton Sampaio,Relatório da Partida,
30,dom,2021-11-07,16:00,Santos,0.9,0–2,1.8,Palmeiras,13.465,Estádio Urbano Caldeira,Raphael Claus,Relatório da Partida,
30,dom,2021-11-07,18:15,Bahia,1.1,1–0,0.5,São Paulo,18.178,Estádio Governador Roberto Santos,Savio Pereira,Relatório da Partida,
30,dom,2021-11-07,20:30,Ceará,2.1,1–0,0.3,Cuiabá,21.735,Estádio Castelão,Heber Roberto Lopes,Relatório da Partida,
30,sáb,2021-11-06,21:00,Fluminense,1.6,1–0,0.5,Sport Recife,3.870,Estadio Jornalista Mário Filho,Jefferson Ferreira de Moraes,Relatório da Partida,
30,seg,2021-11-08,20:00,Chapecoense,1.3,2–2,2.5,Flamengo,3.834,Arena Condá,Denis Ribeiro Serafim,Relatório da Partida,
,,,,,,,,,,,,,
31,qua,2021-11-10,18:30,Atl Paranaense,1.3,2–1,1.0,Ceará,9.943,Estádio Joaquim Américo Guimarães,Wilton Sampaio,Relatório da Partida,
31,qua,2021-11-10,19:00,Santos,1.7,2–0,1.1,Bragantino,9.443,Estádio Urbano Caldeira,Leandro Pedro Vuaden,Relatório da Partida,
31,qua,2021-11-10,19:00,Atlético Mineiro,1.0,3–0,1.0,Corinthians,58.714,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,Relatório da Partida,
31,qua,2021-11-10,20:30,Palmeiras,2.3,4–0,0.6,Atl Goianiense,19.165,Allianz Parque,Anderson Daronco,Relatório da Partida,
31,ter,2021-11-09,21:30,Grêmio,2.4,1–0,0.7,Fluminense,,Arena do Grêmio,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
31,qui,2021-11-11,19:00,Flamengo,2.4,3–0,0.2,Bahia,3.488,Estadio Jornalista Mário Filho,André Luiz de Freitas Castro,Relatório da Partida,
31,qua,2021-11-10,21:30,Fortaleza,1.1,1–1,0.5,São Paulo,16.261,Estádio Castelão,Paulo Roberto Alves Júnior,Relatório da Partida,
31,qua,2021-11-10,21:30,Juventude,1.2,2–1,1.5,Internacional,3.816,Estádio Alfredo Jaconi,Bruno Arleu de Araujo,Relatório da Partida,
31,qua,2021-11-10,21:30,Sport Recife,1.4,2–3,1.2,América (MG),5.441,Estádio Adelmar da Costa Carvalho,Raphael Claus,Relatório da Partida,
,,,,,,,,,,,,,
32,sáb,2021-11-13,17:00,Atl Goianiense,0.9,0–0,0.2,Santos,5.015,Estádio Antônio Accioly,Felipe Fernandes de Lima,Relatório da Partida,
32,sáb,2021-11-13,18:30,América (MG),2.0,3–1,2.2,Grêmio,3.157,Estádio Raimundo Sampaio,Flavio Rodrigues De Souza,Relatório da Partida,
32,sáb,2021-11-13,19:00,Internacional,1.5,2–1,1.1,Atl Paranaense,8.623,Estádio José Pinheiro Borba,Ramon Abatti Abel,Relatório da Partida,
32,sáb,2021-11-13,19:00,Bragantino,1.5,3–0,1.1,Fortaleza,931,Estádio Nabi Abi Chedid,Rafael Traci,Relatório da Partida,
32,dom,2021-11-14,16:00,São Paulo,0.3,0–4,2.5,Flamengo,47.855,Estádio do Morumbi,Leandro Pedro Vuaden,Relatório da Partida,
32,dom,2021-11-14,18:15,Fluminense,0.9,2–1,1.0,Palmeiras,7.969,Estadio Jornalista Mário Filho,Caio Max Augusto Vieira,Relatório da Partida,
32,dom,2021-11-14,19:00,Chapecoense,1.0,0–2,1.8,Juventude,1.616,Arena Condá,Alisson Sidnei Furtado,Relatório da Partida,
32,dom,2021-11-14,19:00,Ceará,0.7,2–1,1.7,Sport Recife,20.362,Estádio Castelão,Marcelo de Lima Henrique,Relatório da Partida,
32,sáb,2021-11-13,21:00,Corinthians,1.0,3–2,0.7,Cuiabá,38.474,Arena Corinthians,Rodolpho Toski Marques,Relatório da Partida,
,,,,,,,,,,,,,
33,ter,2021-11-16,16:00,Atl Paranaense,0.4,0–1,0.7,Atlético Mineiro,6.233,Estádio Joaquim Américo Guimarães,Savio Pereira,Relatório da Partida,
33,ter,2021-11-16,18:00,Grêmio,2.7,3–0,0.6,Bragantino,,Arena do Grêmio,Caio Max Augusto Vieira,Relatório da Partida,
33,qua,2021-11-17,18:00 (19:00),Cuiabá,2.5,1–0,0.6,Internacional,7.750,Arena Pantanal,Paulo Roberto Alves Júnior,Relatório da Partida,
33,qua,2021-11-17,19:00,América (MG),1.6,0–0,0.7,Atl Goianiense,2.955,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,Relatório da Partida,
33,qua,2021-11-17,19:00,Santos,1.9,2–0,0.6,Chapecoense,11.574,Estádio Urbano Caldeira,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
33,qua,2021-11-17,20:00,Fortaleza,1.0,0–4,3.1,Ceará,28.037,Estádio Castelão,Raphael Claus,Relatório da Partida,
33,qua,2021-11-17,20:30,Juventude,1.8,1–0,0.6,Fluminense,6.000,Estádio Alfredo Jaconi,Ricardo Marques Ribeiro,Relatório da Partida,
33,qua,2021-11-17,20:30,Palmeiras,1.1,0–2,1.2,São Paulo,35.572,Allianz Parque,Marcelo de Lima Henrique,Relatório da Partida,
33,qua,2021-11-17,21:30,Flamengo,1.7,1–0,0.3,Corinthians,49.897,Estadio Jornalista Mário Filho,Anderson Daronco,Relatório da Partida,
33,qui,2021-11-18,21:00,Sport Recife,0.7,1–0,0.7,Bahia,8.096,Estádio Adelmar da Costa Carvalho,Flavio Rodrigues De Souza,Relatório da Partida,
,,,,,,,,,,,,,
34,sáb,2021-11-20,19:00,Chapecoense,1.1,1–3,1.5,Grêmio,2.830,Arena Condá,Rodolpho Toski Marques,Relatório da Partida,
34,sáb,2021-11-20,19:00,Fortaleza,1.0,1–0,0.8,Palmeiras,18.139,Estádio Castelão,Ramon Abatti Abel,Relatório da Partida,
34,sáb,2021-11-20,19:00,Atlético Mineiro,2.4,2–0,0.1,Juventude,61.476,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,Relatório da Partida,
34,dom,2021-11-21,16:00,Corinthians,1.5,2–0,0.4,Santos,43.381,Arena Corinthians,Leandro Pedro Vuaden,Relatório da Partida,
34,dom,2021-11-21,17:00,Fluminense,2.1,2–0,0.4,América (MG),14.168,Estadio Jornalista Mário Filho,Heber Roberto Lopes,Relatório da Partida,
34,dom,2021-11-21,19:00,Bahia,0.8,0–0,0.4,Cuiabá,19.790,Estádio Governador Roberto Santos,Raphael Claus,Relatório da Partida,
34,sáb,2021-11-20,21:00,Atl Goianiense,1.5,1–1,0.2,Ceará,2.801,Estádio Antônio Accioly,Braulio da Silva Machado,Relatório da Partida,
34,sáb,2021-11-20,21:30,Internacional,2.3,1–2,1.4,Flamengo,22.000,Estádio José Pinheiro Borba,Savio Pereira,Relatório da Partida,
,,,,,,,,,,,,,
30,ter,2021-11-23,19:00,Atl Goianiense,1.5,1–1,1.1,Juventude,9.051,Estádio Antônio Accioly,Flavio Rodrigues De Souza,Relatório da Partida,
,,,,,,,,,,,,,
2,ter,2021-11-23,21:00,Grêmio,2.0,2–2,1.5,Flamengo,,Arena do Grêmio,Braulio da Silva Machado,Relatório da Partida,
,,,,,,,,,,,,,
35,ter,2021-11-23,21:30,Palmeiras,1.8,2–2,1.4,Atlético Mineiro,17.744,Allianz Parque,Anderson Daronco,Relatório da Partida,
