;ano_campeonato;data;horario;rodada;estadio;arbitro;publico;publico_max;time_man;time_vis;tecnico_man;tecnico_vis;colocacao_man;colocacao_vis;valor_equipe_titular_man;valor_equipe_titular_vis;idade_media_titular_man;idade_media_titular_vis;gols_man;gols_vis;gols_1_tempo_man;gols_1_tempo_vis;escanteios_man;escanteios_vis;faltas_man;faltas_vis;chutes_bola_parada_man;chutes_bola_parada_vis;defesas_man;defesas_vis;impedimentos_man;impedimentos_vis;chutes_man;chutes_vis;chutes_fora_man;chutes_fora_vis
5985;2018;2018-06-07;02:45;10;Estádio Governador Magalhães Pinto;Luiz Flávio de Oliveira;23725.0;57483.0;Cruzeiro;Vasco da Gama;Mano Menezes;Valdir;2.0;12.0;22800000.0;9900000.0;30.8;26.7;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
5986;2018;2018-06-07;02:45;10;Arena do Grêmio;Rafael Traci;28664.0;60540.0;Grêmio;Palmeiras;Renato Gaúcho;Roger Machado;3.0;7.0;72100000.0;29050000.0;26.3;28.8;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;
5987;2018;2018-06-08;01:00;10;Estádio Durival Britto e Silva;Marcelo de Lima Henrique;4927.0;20083.0;Paraná;EC Bahia;Rogério Micale;Claudio Prates;19.0;18.0;5500000.0;14700000.0;25.8;27.1;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
5988;2018;2018-06-08;01:00;10;Estádio Nacional de Brasília Mané Garrincha;Dewson Fernando Freitas da Silva;60000.0;71400.0;Fluminense;Flamengo;Abel Braga;Maurício Barbieri;9.0;1.0;13650000.0;74500000.0;25.5;25.7;0.0;2.0;0.0;1.0;;;;;;;;;;;;;;
5989;2018;2018-06-08;02:00;10;Estádio Raimundo Sampaio;Braulio da Silva Machado;7776.0;25000.0;América-MG;Atlético-MG;Enderson Moreira;Thiago Larghi;11.0;10.0;8200000.0;30200000.0;27.0;29.0;1.0;3.0;0.0;2.0;;;;;;;;;;;;;;
5990;2018;2018-06-09;09:00;11;Arena da Baixada;Anderson Daronco;9323.0;42372.0;Atlético-PR;São Paulo;Fernando Diniz;Diego Aguirre;17.0;6.0;13000000.0;28350000.0;27.3;29.5;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;
5991;2018;2018-06-10;12:00;11;Arena Condá;Grazianni Maciel Rocha;6637.0;22600.0;Chapecoense;Cruzeiro;Gilson Kleina;Mano Menezes;16.0;5.0;13850000.0;24500000.0;29.1;31.7;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;
5992;2018;2018-06-10;12:00;11;Estádio São Januário;Savio Pereira Sampaio;8418.0;24584.0;Vasco da Gama;Sport Recife;;;12.0;2.0;;;;;3.0;2.0;2.0;1.0;;;;;;;;;;;;;;
5993;2018;2018-06-10;02:00;11;Neo Química Arena;Péricles Bassols Pegado Cortez;27990.0;49205.0;Corinthians;EC Vitória;Osmar Loss;Vágner Mancini;9.0;15.0;32400000.0;11100000.0;25.6;26.3;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
5994;2018;2018-06-10;09:00;11;Estádio Raimundo Sampaio;Flavio Rodrigues de Souza;14476.0;23018.0;Atlético-MG;Fluminense;Thiago Larghi;Abel Braga;4.0;10.0;29950000.0;12450000.0;29.3;23.9;5.0;2.0;2.0;2.0;;;;;;;;;;;;;;
5995;2018;2018-06-10;09:00;11;Arena Fonte Nova;Leandro Bizzio Marinho;12806.0;55000.0;EC Bahia;Botafogo;Claudio Prates;Alberto Valentim;19.0;13.0;14900000.0;14500000.0;27.7;26.2;3.0;3.0;1.0;1.0;;;;;;;;;;;;;;
5996;2018;2018-06-10;09:00;11;Estádio Governador Plácido Castelo;Jean Pierre Goncalves Lima;32732.0;60326.0;Ceará SC;Palmeiras;Lisca;Roger Machado;20.0;3.0;7350000.0;31500000.0;30.0;29.4;2.0;2.0;1.0;2.0;;;;;;;;;;;;;;
5997;2018;2018-06-10;09:00;11;Arena do Grêmio;Rodrigo D;14460.0;60540.0;Grêmio;América-MG;Renato Gaúcho;Enderson Moreira;7.0;11.0;72650000.0;7050000.0;28.0;26.8;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
5998;2018;2018-06-11;12:00;11;Estádio Jornalista Mário Filho;Marcelo Aparecido Ribeiro de Souza;59488.0;78838.0;Flamengo;Paraná;Maurício Barbieri;Rogério Micale;1.0;18.0;61950000.0;6300000.0;25.6;25.8;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
5999;2018;2018-06-11;12:00;11;Estádio Urbano Caldeira;Wagner do Nascimento Magalhães;8124.0;20120.0;Santos FC;Internacional;Jair Ventura;Odair Hellmann;14.0;8.0;38750000.0;28400000.0;27.3;27.1;1.0;2.0;0.0;1.0;;;;;;;;;;;;;;
6000;2018;2018-06-13;02:30;12;Estádio Cícero Pompeu de Toledo;Igor Junior Benevenuto;20456.0;67428.0;São Paulo;EC Vitória;Diego Aguirre;Vágner Mancini;3.0;15.0;22050000.0;8750000.0;29.2;24.7;3.0;0.0;2.0;0.0;;;;;;;;;;;;;;
6001;2018;2018-06-13;09:00;12;Estádio Raimundo Sampaio;Paulo Roberto Alves Júnior;4894.0;25000.0;América-MG;Chapecoense;Enderson Moreira;Gilson Kleina;13.0;14.0;7250000.0;12600000.0;27.5;29.2;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6002;2018;2018-06-14;12:00;12;Estádio Jornalista Mário Filho;Rafael Traci;7438.0;82238.0;Fluminense;Santos FC;Abel Braga;Jair Ventura;11.0;16.0;10650000.0;30000000.0;23.8;27.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6003;2018;2018-06-14;12:30;12;Estádio Durival Britto e Silva;Dewson Fernando Freitas da Silva;5131.0;20083.0;Paraná;Cruzeiro;Rogério Micale;Mano Menezes;19.0;8.0;5600000.0;18900000.0;26.2;28.3;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6004;2018;2018-06-14;12:30;12;Estádio Adelmar da Costa Carvalho;Ricardo Marques Ribeiro;19497.0;35000.0;Sport Recife;Grêmio;Claudinei Oliveira;Renato Gaúcho;7.0;4.0;13250000.0;49350000.0;28.6;28.3;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6005;2018;2018-06-14;02:00;12;Estádio Olímpico Nilton Santos;Rodrigo Batista Raposo;10965.0;46931.0;Botafogo;Atlético-PR;Alberto Valentim;Fernando Diniz;12.0;17.0;13250000.0;13400000.0;27.5;26.0;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6006;2018;2018-06-14;02:00;12;Allianz Parque;Braulio da Silva Machado;36882.0;43600.0;Palmeiras;Flamengo;Roger Machado;Maurício Barbieri;6.0;1.0;27750000.0;70950000.0;29.9;23.7;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;
6007;2018;2018-06-14;02:45;12;Estádio Raimundo Sampaio;Vinicius Furlan;22119.0;23018.0;Atlético-MG;Ceará SC;Thiago Larghi;Lisca;2.0;20.0;30450000.0;7350000.0;27.7;30.5;2.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6008;2018;2018-06-14;02:45;12;Arena Fonte Nova;Leandro Pedro Vuaden;15041.0;55000.0;EC Bahia;Corinthians;Claudio Prates;Osmar Loss;18.0;9.0;14900000.0;31900000.0;27.7;26.3;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6009;2018;2018-06-14;02:45;12;Estádio Beira-Rio;Raphael Claus;21589.0;56000.0;Internacional;Vasco da Gama;;;5.0;10.0;;;;;3.0;1.0;2.0;0.0;;;;;;;;;;;;;;
6010;2018;2018-07-19;12:30;13;Estádio Presidente Vargas;Grazianni Maciel Rocha;15197.0;20268.0;Ceará SC;Sport Recife;Lisca;Claudinei Oliveira;20.0;7.0;7800000.0;12600000.0;30.1;30.4;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6011;2018;2018-07-19;02:00;13;Estádio Manoel Barradas;Savio Pereira Sampaio;6598.0;35632.0;EC Vitória;Paraná;Vágner Mancini;Rogério Micale;16.0;18.0;8850000.0;5000000.0;26.9;27.5;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6012;2018;2018-07-19;02:45;13;Estádio Jornalista Mário Filho;Paulo Roberto Alves Júnior;51777.0;78838.0;Flamengo;São Paulo;Maurício Barbieri;Diego Aguirre;1.0;3.0;41500000.0;31000000.0;28.1;30.2;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6013;2018;2018-07-19;02:45;13;Neo Química Arena;Rodrigo D;19830.0;49205.0;Corinthians;Botafogo;Osmar Loss;Marcos Paquetá;10.0;9.0;33500000.0;12200000.0;28.1;28.0;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6014;2018;2018-07-19;02:45;13;Arena do Grêmio;Flavio Rodrigues de Souza;22063.0;60540.0;Grêmio;Atlético-MG;Renato Gaúcho;Thiago Larghi;5.0;2.0;51500000.0;19450000.0;29.9;29.0;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6015;2018;2018-07-20;12:30;13;Estádio Governador Magalhães Pinto;Raphael Claus;17958.0;57483.0;Cruzeiro;América-MG;Mano Menezes;Ricardo Drubscky;8.0;14.0;30800000.0;8700000.0;31.7;29.8;3.0;1.0;1.0;1.0;;;;;;;;;;;;;;
6016;2018;2018-07-20;12:30;13;Arena Condá;Rodolpho Toski Marques;7534.0;22600.0;Chapecoense;EC Bahia;Gilson Kleina;Enderson Moreira;15.0;17.0;10300000.0;12950000.0;28.3;28.4;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6017;2018;2018-07-20;01:00;13;Estádio São Januário;Marcelo Aparecido Ribeiro de Souza;11901.0;24584.0;Vasco da Gama;Fluminense;;;11.0;13.0;;;;;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6018;2018;2018-07-20;01:00;13;Estádio Municipal Paulo Machado de Carvalho;Dewson Fernando Freitas da Silva;26417.0;37730.0;Santos FC;Palmeiras;Jair Ventura;Roger Machado;12.0;6.0;41750000.0;37600000.0;26.5;29.3;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
6019;2018;2018-07-20;02:00;13;Arena da Baixada;Ricardo Marques Ribeiro;9176.0;42372.0;Atlético-PR;Internacional;Tiago Nunes;Odair Hellmann;19.0;4.0;12200000.0;25150000.0;27.9;26.8;2.0;2.0;1.0;1.0;;;;;;;;;;;;;;
6020;2018;2018-07-22;12:00;14;Estádio Jornalista Mário Filho;Luiz Flávio de Oliveira;42182.0;78838.0;Flamengo;Botafogo;Maurício Barbieri;Marcos Paquetá;1.0;10.0;39800000.0;14050000.0;28.0;28.3;2.0;0.0;2.0;0.0;;;;;;;;;;;;;;
6021;2018;2018-07-22;02:00;14;Estádio Cícero Pompeu de Toledo;Marcelo de Lima Henrique;58624.0;67428.0;São Paulo;Corinthians;Diego Aguirre;Osmar Loss;2.0;8.0;25800000.0;38000000.0;28.4;28.4;3.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6022;2018;2018-07-22;09:00;14;Estádio Durival Britto e Silva;Anderson Daronco;4044.0;20083.0;Paraná;América-MG;Rogério Micale;Ricardo Drubscky;19.0;16.0;7500000.0;8700000.0;25.9;29.9;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6023;2018;2018-07-22;09:00;14;Arena Fonte Nova;Wagner do Nascimento Magalhães;24312.0;55000.0;EC Bahia;EC Vitória;Enderson Moreira;Vágner Mancini;17.0;14.0;12950000.0;12650000.0;28.4;25.8;4.0;1.0;2.0;0.0;;;;;;;;;;;;;;
6024;2018;2018-07-22;09:00;14;Estádio São Januário;Igor Junior Benevenuto;8242.0;24584.0;Vasco da Gama;Grêmio;;;11.0;4.0;;;;;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6025;2018;2018-07-22;09:00;14;Estádio Adelmar da Costa Carvalho;Braulio da Silva Machado;11119.0;35000.0;Sport Recife;Fluminense;Claudinei Oliveira;Marcelo Oliveira;9.0;13.0;11600000.0;14550000.0;30.6;25.7;1.0;2.0;1.0;1.0;;;;;;;;;;;;;;
6026;2018;2018-07-22;09:00;14;Allianz Parque;Péricles Bassols Pegado Cortez;29246.0;43600.0;Palmeiras;Atlético-MG;Roger Machado;Thiago Larghi;7.0;3.0;40700000.0;20100000.0;29.6;29.2;3.0;2.0;1.0;0.0;;;;;;;;;;;;;;
6027;2018;2018-07-23;12:00;14;Estádio Governador Magalhães Pinto;Jean Pierre Goncalves Lima;15023.0;57483.0;Cruzeiro;Atlético-PR;Mano Menezes;Tiago Nunes;6.0;18.0;29500000.0;11850000.0;29.7;28.4;2.0;1.0;0.0;1.0;;;;;;;;;;;;;;
6028;2018;2018-07-23;12:00;14;Arena Condá;Wagner Reway;7100.0;22600.0;Chapecoense;Santos FC;Gilson Kleina;Jair Ventura;15.0;12.0;10700000.0;29750000.0;28.3;28.5;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6029;2018;2018-07-24;01:00;14;Estádio Beira-Rio;Bruno Arleu de Araújo;23595.0;56000.0;Internacional;Ceará SC;Odair Hellmann;Lisca;5.0;20.0;25150000.0;8250000.0;26.4;29.1;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6030;2018;2018-07-26;12:30;15;Estádio Jornalista Mário Filho;Rodrigo D;22827.0;82238.0;Fluminense;Palmeiras;Marcelo Oliveira;Roger Machado;11.0;6.0;13550000.0;40700000.0;26.7;29.6;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6031;2018;2018-07-26;02:00;15;Estádio Raimundo Sampaio;Leandro Pedro Vuaden;17244.0;23018.0;Atlético-MG;Paraná;Thiago Larghi;Rogério Micale;5.0;18.0;15650000.0;6700000.0;29.7;26.0;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6032;2018;2018-07-26;02:45;15;Estádio Urbano Caldeira;Jailson Macedo Freitas;11843.0;20120.0;Santos FC;Flamengo;Serginho Chulapa;Maurício Barbieri;13.0;1.0;42750000.0;44000000.0;25.9;27.9;1.0;1.0;1.0;1.0;;;;;;;;;;;;;;
6033;2018;2018-07-26;02:45;15;Neo Química Arena;Paulo Roberto Alves Júnior;21031.0;49205.0;Corinthians;Cruzeiro;Osmar Loss;Mano Menezes;9.0;4.0;33600000.0;23300000.0;27.5;31.5;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6034;2018;2018-07-27;12:30;15;Estádio Manoel Barradas;Vinicius Gonçalves Dias Araujo;5706.0;35632.0;EC Vitória;Sport Recife;Vágner Mancini;Claudinei Oliveira;16.0;10.0;9500000.0;11600000.0;25.5;30.6;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6035;2018;2018-07-27;12:30;15;Estádio Olímpico Nilton Santos;Savio Pereira Sampaio;7602.0;46931.0;Botafogo;Chapecoense;Marcos Paquetá;Gilson Kleina;12.0;15.0;13200000.0;10800000.0;26.8;27.7;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6036;2018;2018-07-27;12:30;15;Arena do Grêmio;Grazianni Maciel Rocha;19865.0;60540.0;Grêmio;São Paulo;Renato Gaúcho;Diego Aguirre;7.0;2.0;49250000.0;27900000.0;28.6;29.3;2.0;1.0;1.0;1.0;;;;;;;;;;;;;;
6037;2018;2018-07-27;01:00;15;Estádio Raimundo Sampaio;Flavio Rodrigues de Souza;4625.0;25000.0;América-MG;Internacional;Adilson Batista;Odair Hellmann;17.0;3.0;9450000.0;24800000.0;30.8;26.5;2.0;1.0;2.0;0.0;;;;;;;;;;;;;;
6038;2018;2018-08-30;12:30;15;Estádio Presidente Vargas;Dyorgines Jose Padovani;10755.0;20268.0;Ceará SC;EC Bahia;Lisca;Enderson Moreira;20.0;14.0;8250000.0;11700000.0;30.4;26.7;0.0;2.0;0.0;1.0;11.0;2.0;15.0;23.0;24.0;15.0;4.0;13.0;0.0;1.0;5.0;3.0;3.0;0.0
6039;2018;2018-08-30;12:30;15;Arena da Baixada;Rodrigo D;12907.0;42372.0;Atlético-PR;Vasco da Gama;Tiago Nunes;Alberto Valentim;19.0;8.0;10250000.0;9950000.0;26.1;26.8;1.0;0.0;0.0;0.0;8.0;5.0;16.0;14.0;15.0;17.0;3.0;3.0;1.0;1.0;4.0;3.0;5.0;9.0
6040;2018;2018-07-28;09:00;16;Estádio Governador Plácido Castelo;Leandro Bizzio Marinho;11322.0;20200.0;Ceará SC;Fluminense;Lisca;Marcelo Oliveira;20.0;9.0;6650000.0;14450000.0;28.6;26.2;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6041;2018;2018-07-29;04:00;16;Estádio Nacional de Brasília Mané Garrincha;Dewson Fernando Freitas da Silva;33516.0;71400.0;Vasco da Gama;Corinthians;;;10.0;8.0;;;;;1.0;4.0;1.0;0.0;;;;;;;;;;;;;;
6042;2018;2018-07-29;04:00;16;Allianz Parque;Wagner Reway;35776.0;43600.0;Palmeiras;Paraná;Wesley Carvalho;Rogério Micale;7.0;19.0;38050000.0;6900000.0;26.7;25.7;3.0;0.0;2.0;0.0;;;;;;;;;;;;;;
6043;2018;2018-07-29;09:00;16;Estádio Governador Magalhães Pinto;Wagner do Nascimento Magalhães;21566.0;57483.0;Cruzeiro;São Paulo;Mano Menezes;Diego Aguirre;6.0;2.0;28300000.0;18250000.0;31.8;28.5;0.0;2.0;0.0;1.0;;;;;;;;;;;;;;
6044;2018;2018-07-29;09:00;16;Arena da Baixada;Anderson Daronco;9795.0;42372.0;Atlético-PR;EC Vitória;Tiago Nunes;Vágner Mancini;18.0;14.0;10550000.0;9300000.0;26.1;27.0;4.0;0.0;3.0;0.0;;;;;;;;;;;;;;
6045;2018;2018-07-29;09:00;16;Estádio Jornalista Mário Filho;Marcelo Aparecido Ribeiro de Souza;58000.0;78838.0;Flamengo;Sport Recife;Maurício Barbieri;Claudinei Oliveira;1.0;13.0;43300000.0;12350000.0;27.6;30.5;4.0;1.0;1.0;1.0;;;;;;;;;;;;;;
6046;2018;2018-07-29;09:00;16;Estádio Beira-Rio;Igor Junior Benevenuto;29351.0;56000.0;Internacional;Botafogo;Odair Hellmann;Marcos Paquetá;5.0;11.0;25800000.0;12800000.0;26.1;25.0;3.0;0.0;2.0;0.0;;;;;;;;;;;;;;
6047;2018;2018-07-30;12:00;16;Arena Condá;Rodrigo Carvalhaes de Miranda;14382.0;22600.0;Chapecoense;Grêmio;Gilson Kleina;Renato Gaúcho;17.0;4.0;8600000.0;10150000.0;28.1;27.0;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
6048;2018;2018-07-30;12:00;16;Estádio Urbano Caldeira;Rafael Traci;8691.0;20120.0;Santos FC;América-MG;Serginho Chulapa;Adilson Batista;16.0;15.0;39750000.0;8850000.0;26.6;30.4;0.0;1.0;0.0;1.0;;;;;;;;;;;;;;
6049;2018;2018-07-31;01:00;16;Arena Fonte Nova;Wilton Sampaio;15993.0;55000.0;EC Bahia;Atlético-MG;Enderson Moreira;Thiago Larghi;12.0;3.0;11350000.0;18300000.0;27.7;28.3;2.0;2.0;0.0;1.0;;;;;;;;;;;;;;
6050;2018;2018-08-04;09:00;17;Estádio Olímpico Nilton Santos;Paulo Roberto Alves Júnior;6940.0;46931.0;Botafogo;Santos FC;Bruno Lazaroni;Cuca;13.0;16.0;12750000.0;37750000.0;25.8;27.9;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6051;2018;2018-08-05;12:00;17;Arena do Grêmio;Rafael Traci;16588.0;60540.0;Grêmio;Flamengo;Renato Gaúcho;Maurício Barbieri;5.0;1.0;10150000.0;45250000.0;27.5;26.9;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
6052;2018;2018-08-05;02:00;17;Neo Química Arena;Péricles Bassols Pegado Cortez;28662.0;49205.0;Corinthians;Atlético-PR;Osmar Loss;Tiago Nunes;7.0;18.0;21200000.0;11650000.0;24.8;27.5;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6053;2018;2018-08-05;09:00;17;Estádio Durival Britto e Silva;Grazianni Maciel Rocha;8639.0;20083.0;Paraná;Ceará SC;Rogério Micale;Lisca;19.0;20.0;4950000.0;6200000.0;27.5;28.3;0.0;1.0;0.0;1.0;;;;;;;;;;;;;;
6054;2018;2018-08-05;09:00;17;Estádio Raimundo Sampaio;André Luiz de Freitas Castro;8077.0;25000.0;América-MG;Palmeiras;Adilson Batista;Luiz Felipe Scolari;10.0;6.0;9150000.0;31300000.0;30.4;27.3;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
6055;2018;2018-08-05;09:00;17;Estádio Manoel Barradas;Eduardo Tomaz de Aquino Valadão;7193.0;35632.0;EC Vitória;Cruzeiro;João Burse;Mano Menezes;15.0;8.0;14150000.0;16750000.0;25.7;27.3;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6056;2018;2018-08-05;09:00;17;Estádio Cícero Pompeu de Toledo;Braulio da Silva Machado;53437.0;67428.0;São Paulo;Vasco da Gama;;;2.0;12.0;;;;;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;
6057;2018;2018-08-06;12:00;17;Estádio Jornalista Mário Filho;Luiz Flávio de Oliveira;15461.0;82238.0;Fluminense;EC Bahia;Marcelo Oliveira;Enderson Moreira;9.0;11.0;14850000.0;12250000.0;26.3;28.6;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;
6058;2018;2018-08-06;12:00;17;Estádio Adelmar da Costa Carvalho;Ricardo Marques Ribeiro;6787.0;35000.0;Sport Recife;Chapecoense;Claudinei Oliveira;Gilson Kleina;14.0;17.0;13100000.0;9950000.0;28.4;29.1;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
6059;2018;2018-08-07;01:00;17;Estádio Raimundo Sampaio;Jailson Macedo Freitas;22035.0;23018.0;Atlético-MG;Internacional;Thiago Larghi;Odair Hellmann;4.0;3.0;11850000.0;25200000.0;28.4;27.2;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;
6060;2018;2018-08-11;09:00;18;Estádio Presidente Vargas;Luiz Flávio de Oliveira;13772.0;20268.0;Ceará SC;Atlético-PR;Lisca;Tiago Nunes;19.0;18.0;7250000.0;10700000.0;28.9;25.5;0.0;0.0;0.0;0.0;3.0;9.0;15.0;15.0;15.0;15.0;3.0;4.0;0.0;0.0;4.0;3.0;6.0;8.0
6061;2018;2018-08-12;12:00;18;Arena Fonte Nova;Péricles Bassols Pegado Cortez;19100.0;55000.0;EC Bahia;América-MG;Enderson Moreira;Adilson Batista;11.0;10.0;12350000.0;9450000.0;28.3;31.1;1.0;0.0;0.0;0.0;9.0;2.0;13.0;13.0;14.0;15.0;2.0;5.0;2.0;1.0;6.0;2.0;3.0;2.0
6062;2018;2018-08-12;04:00;18;Estádio Raimundo Sampaio;Rodrigo D;22062.0;23018.0;Atlético-MG;Santos FC;Thiago Larghi;Cuca;5.0;16.0;11200000.0;40750000.0;27.5;25.8;3.0;1.0;1.0;1.0;3.0;4.0;17.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;5.0;4.0
6063;2018;2018-08-12;04:00;18;Estádio Durival Britto e Silva;Raphael Claus;5443.0;20083.0;Paraná;Botafogo;Rogério Micale;Zé Ricardo;20.0;12.0;6650000.0;14050000.0;27.4;25.2;1.0;1.0;0.0;0.0;4.0;4.0;11.0;9.0;2.0;2.0;0.0;0.0;2.0;2.0;1.0;2.0;6.0;6.0
6064;2018;2018-08-12;09:00;18;Arena Condá;Grazianni Maciel Rocha;10070.0;22600.0;Chapecoense;Corinthians;Guto Ferreira;Osmar Loss;17.0;7.0;10050000.0;18050000.0;27.7;24.7;2.0;1.0;0.0;1.0;7.0;5.0;15.0;20.0;21.0;16.0;3.0;3.0;1.0;1.0;5.0;4.0;7.0;5.0
6065;2018;2018-08-12;09:00;18;Estádio Jornalista Mário Filho;Dewson Fernando Freitas da Silva;55276.0;78838.0;Flamengo;Cruzeiro;Maurício Barbieri;Mano Menezes;2.0;8.0;48750000.0;16800000.0;27.6;28.3;1.0;0.0;1.0;0.0;5.0;2.0;29.0;17.0;19.0;30.0;2.0;3.0;1.0;2.0;4.0;2.0;4.0;1.0
6066;2018;2018-08-12;09:00;18;Estádio Adelmar da Costa Carvalho;Anderson Daronco;16050.0;35000.0;Sport Recife;São Paulo;Claudinei Oliveira;Diego Aguirre;14.0;1.0;11200000.0;31000000.0;29.5;31.0;1.0;3.0;0.0;1.0;2.0;3.0;7.0;15.0;16.0;7.0;3.0;6.0;0.0;1.0;7.0;6.0;5.0;7.0
6067;2018;2018-08-13;12:00;18;Allianz Parque;Wilton Sampaio;30012.0;43600.0;Palmeiras;Vasco da Gama;;;6.0;13.0;;;;;1.0;0.0;0.0;0.0;5.0;3.0;18.0;16.0;18.0;21.0;1.0;4.0;3.0;2.0;5.0;1.0;3.0;5.0
6068;2018;2018-08-13;12:00;18;Arena do Grêmio;Bruno Arleu de Araújo;16146.0;60540.0;Grêmio;EC Vitória;Renato Gaúcho;João Burse;4.0;15.0;10000000.0;12650000.0;27.8;24.8;4.0;0.0;2.0;0.0;1.0;1.0;15.0;12.0;12.0;16.0;4.0;4.0;1.0;0.0;6.0;1.0;2.0;1.0
6069;2018;2018-08-14;01:00;18;Estádio Jornalista Mário Filho;Savio Pereira Sampaio;13735.0;82238.0;Fluminense;Internacional;Marcelo Oliveira;Odair Hellmann;9.0;3.0;15750000.0;25200000.0;27.0;27.2;0.0;3.0;0.0;3.0;7.0;7.0;6.0;17.0;17.0;6.0;5.0;9.0;0.0;0.0;4.0;6.0;3.0;1.0
6070;2018;2018-08-18;09:00;19;Estádio Urbano Caldeira;Dewson Fernando Freitas da Silva;10991.0;20120.0;Santos FC;Sport Recife;Cuca;Eduardo Baptista;18.0;15.0;36250000.0;13650000.0;27.8;29.4;3.0;0.0;1.0;0.0;4.0;4.0;20.0;22.0;23.0;25.0;3.0;3.0;5.0;1.0;6.0;3.0;4.0;5.0
6071;2018;2018-08-19;12:00;19;Neo Química Arena;Wagner Reway;32848.0;49205.0;Corinthians;Grêmio;Osmar Loss;Renato Gaúcho;7.0;4.0;27300000.0;50750000.0;27.9;27.8;0.0;1.0;0.0;0.0;5.0;7.0;6.0;6.0;9.0;6.0;8.0;3.0;0.0;3.0;3.0;9.0;2.0;1.0
6072;2018;2018-08-19;04:00;19;Arena da Baixada;Igor Junior Benevenuto;22061.0;42372.0;Atlético-PR;Flamengo;Tiago Nunes;Maurício Barbieri;17.0;2.0;11500000.0;44100000.0;26.3;25.3;3.0;0.0;3.0;0.0;5.0;5.0;14.0;11.0;12.0;17.0;7.0;6.0;3.0;1.0;9.0;7.0;3.0;7.0
6073;2018;2018-08-19;04:00;19;Estádio Beira-Rio;Leandro Bizzio Marinho;44959.0;56000.0;Internacional;Paraná;Odair Hellmann;Claudinei Oliveira;3.0;20.0;22950000.0;5850000.0;26.6;25.4;1.0;0.0;0.0;0.0;15.0;3.0;15.0;16.0;16.0;16.0;3.0;3.0;1.0;0.0;4.0;2.0;7.0;7.0
6074;2018;2018-08-19;09:00;19;Estádio Governador Magalhães Pinto;Bruno Arleu de Araújo;24367.0;57483.0;Cruzeiro;EC Bahia;Mano Menezes;Enderson Moreira;8.0;9.0;24800000.0;12450000.0;30.5;28.5;1.0;1.0;0.0;0.0;3.0;5.0;17.0;13.0;15.0;19.0;0.0;2.0;2.0;2.0;3.0;1.0;8.0;5.0
6075;2018;2018-08-19;09:00;19;Estádio Manoel Barradas;Rodrigo Batista Raposo;8822.0;35632.0;EC Vitória;Palmeiras;Paulo César Carpegiani;Luiz Felipe Scolari;16.0;6.0;13950000.0;40650000.0;24.0;27.4;0.0;3.0;0.0;2.0;3.0;3.0;24.0;18.0;18.0;24.0;5.0;2.0;0.0;0.0;2.0;8.0;4.0;9.0
