Data;Em casa;Visitante;Relatório da Partida;Season;home_goal;away_goal
2019-02-16;Celta Vigo;Levante;Relatório da Partida;2018;1;4
2019-02-16;Rayo Vallecano;Atlético Madrid;Relatório da Partida;2018;0;1
2019-02-17;Real Madrid;Girona;Relatório da Partida;2018;1;2
2019-02-17;Valencia;Espanyol;Relatório da Partida;2018;0;0
2019-02-17;Villarreal;Sevilla;Relatório da Partida;2018;3;0
2019-02-17;Betis;Alavés;Relatório da Partida;2018;1;1
2019-02-18;Huesca;Athletic Club;Relatório da Partida;2018;0;1
2019-02-22;Espanyol;Huesca;Relatório da Partida;2018;1;1
2019-02-23;Alavés;Celta Vigo;Relatório da Partida;2018;0;0
2019-02-23;Sevilla;Barcelona;Relatório da Partida;2018;2;4
2019-02-23;Athletic Club;Eibar;Relatório da Partida;2018;1;0
2019-02-23;Getafe;Rayo Vallecano;Relatório da Partida;2018;2;1
2019-02-24;Leganés;Valencia;Relatório da Partida;2018;1;1
2019-02-24;Atlético Madrid;Villarreal;Relatório da Partida;2018;2;0
2019-02-24;Valladolid;Betis;Relatório da Partida;2018;0;2
2019-02-24;Levante;Real Madrid;Relatório da Partida;2018;1;2
2019-02-25;Girona;Real Sociedad;Relatório da Partida;2018;0;0
2019-03-01;Rayo Vallecano;Girona;Relatório da Partida;2018;0;2
2019-03-02;Real Madrid;Barcelona;Relatório da Partida;2018;0;1
2019-03-02;Espanyol;Valladolid;Relatório da Partida;2018;3;1
2019-03-02;Villarreal;Alavés;Relatório da Partida;2018;1;2
2019-03-02;Huesca;Sevilla;Relatório da Partida;2018;2;1
2019-03-03;Valencia;Athletic Club;Relatório da Partida;2018;2;0
2019-03-03;Real Sociedad;Atlético Madrid;Relatório da Partida;2018;0;2
2019-03-03;Eibar;Celta Vigo;Relatório da Partida;2018;1;0
2019-03-03;Betis;Getafe;Relatório da Partida;2018;1;2
2019-03-04;Leganés;Levante;Relatório da Partida;2018;1;0
2019-03-08;Athletic Club;Espanyol;Relatório da Partida;2018;1;1
2019-03-09;Alavés;Eibar;Relatório da Partida;2018;1;1
2019-03-09;Atlético Madrid;Leganés;Relatório da Partida;2018;1;0
2019-03-09;Barcelona;Rayo Vallecano;Relatório da Partida;2018;3;1
2019-03-09;Getafe;Huesca;Relatório da Partida;2018;2;1
2019-03-10;Celta Vigo;Betis;Relatório da Partida;2018;0;1
2019-03-10;Girona;Valencia;Relatório da Partida;2018;2;3
2019-03-10;Levante;Villarreal;Relatório da Partida;2018;0;2
2019-03-10;Sevilla;Real Sociedad;Relatório da Partida;2018;5;2
2019-03-10;Valladolid;Real Madrid;Relatório da Partida;2018;1;4
2019-03-15;Real Sociedad;Levante;Relatório da Partida;2018;1;1
2019-03-16;Real Madrid;Celta Vigo;Relatório da Partida;2018;2;0
2019-03-16;Athletic Club;Atlético Madrid;Relatório da Partida;2018;2;0
2019-03-16;Huesca;Alavés;Relatório da Partida;2018;1;3
2019-03-16;Leganés;Girona;Relatório da Partida;2018;0;2
2019-03-17;Espanyol;Sevilla;Relatório da Partida;2018;0;1
2019-03-17;Villarreal;Rayo Vallecano;Relatório da Partida;2018;3;1
2019-03-17;Betis;Barcelona;Relatório da Partida;2018;1;4
2019-03-17;Eibar;Valladolid;Relatório da Partida;2018;1;2
2019-03-17;Valencia;Getafe;Relatório da Partida;2018;0;0
2019-03-29;Girona;Athletic Club;Relatório da Partida;2018;1;2
2019-03-30;Getafe;Leganés;Relatório da Partida;2018;0;2
2019-03-30;Barcelona;Espanyol;Relatório da Partida;2018;2;0
2019-03-30;Celta Vigo;Villarreal;Relatório da Partida;2018;3;2
2019-03-30;Alavés;Atlético Madrid;Relatório da Partida;2018;0;4
2019-03-31;Real Madrid;Huesca;Relatório da Partida;2018;3;2
2019-03-31;Levante;Eibar;Relatório da Partida;2018;2;2
2019-03-31;Rayo Vallecano;Betis;Relatório da Partida;2018;1;1
2019-03-31;Sevilla;Valencia;Relatório da Partida;2018;0;1
2019-03-31;Valladolid;Real Sociedad;Relatório da Partida;2018;1;1
2019-04-02;Villarreal;Barcelona;Relatório da Partida;2018;4;4
2019-04-02;Espanyol;Getafe;Relatório da Partida;2018;1;1
2019-04-02;Atlético Madrid;Girona;Relatório da Partida;2018;2;0
2019-04-03;Athletic Club;Levante;Relatório da Partida;2018;3;2
2019-04-03;Huesca;Celta Vigo;Relatório da Partida;2018;3;3
2019-04-03;Eibar;Rayo Vallecano;Relatório da Partida;2018;2;1
2019-04-03;Valencia;Real Madrid;Relatório da Partida;2018;2;1
2019-04-04;Sevilla;Alavés;Relatório da Partida;2018;2;0
2019-04-04;Real Sociedad;Betis;Relatório da Partida;2018;2;1
2019-04-04;Leganés;Valladolid;Relatório da Partida;2018;1;0
2019-04-06;Barcelona;Atlético Madrid;Relatório da Partida;2018;2;0
2019-04-06;Rayo Vallecano;Valencia;Relatório da Partida;2018;2;0
2019-04-06;Real Madrid;Eibar;Relatório da Partida;2018;2;1
2019-04-06;Girona;Espanyol;Relatório da Partida;2018;1;2
2019-04-07;Alavés;Leganés;Relatório da Partida;2018;1;1
2019-04-07;Getafe;Athletic Club;Relatório da Partida;2018;1;0
2019-04-07;Valladolid;Sevilla;Relatório da Partida;2018;0;2
2019-04-07;Levante;Huesca;Relatório da Partida;2018;2;2
2019-04-07;Celta Vigo;Real Sociedad;Relatório da Partida;2018;3;1
2019-04-07;Betis;Villarreal;Relatório da Partida;2018;2;1
2019-04-13;Sevilla;Betis;Relatório da Partida;2018;3;2
2019-04-13;Huesca;Barcelona;Relatório da Partida;2018;0;0
2019-04-13;Atlético Madrid;Celta Vigo;Relatório da Partida;2018;2;0
2019-04-13;Espanyol;Alavés;Relatório da Partida;2018;2;1
2019-04-14;Valladolid;Getafe;Relatório da Partida;2018;2;2
2019-04-14;Athletic Club;Rayo Vallecano;Relatório da Partida;2018;3;2
2019-04-14;Real Sociedad;Eibar;Relatório da Partida;2018;1;1
2019-04-14;Girona;Villarreal;Relatório da Partida;2018;0;1
2019-04-14;Valencia;Levante;Relatório da Partida;2018;3;1
2019-04-15;Leganés;Real Madrid;Relatório da Partida;2018;1;1
2019-04-19;Alavés;Valladolid;Relatório da Partida;2018;2;2
2019-04-20;Eibar;Atlético Madrid;Relatório da Partida;2018;0;1
2019-04-20;Barcelona;Real Sociedad;Relatório da Partida;2018;2;1
2019-04-20;Celta Vigo;Girona;Relatório da Partida;2018;2;1
2019-04-20;Rayo Vallecano;Huesca;Relatório da Partida;2018;0;0
2019-04-21;Villarreal;Leganés;Relatório da Partida;2018;2;1
2019-04-21;Betis;Valencia;Relatório da Partida;2018;1;2
2019-04-21;Real Madrid;Athletic Club;Relatório da Partida;2018;3;0
2019-04-21;Levante;Espanyol;Relatório da Partida;2018;2;2
2019-04-21;Getafe;Sevilla;Relatório da Partida;2018;3;0
2019-04-23;Huesca;Eibar;Relatório da Partida;2018;2;0
2019-04-23;Valladolid;Girona;Relatório da Partida;2018;1;0
2019-04-23;Alavés;Barcelona;Relatório da Partida;2018;0;2
2019-04-24;Atlético Madrid;Valencia;Relatório da Partida;2018;3;2
2019-04-24;Espanyol;Celta Vigo;Relatório da Partida;2018;1;1
2019-04-24;Leganés;Athletic Club;Relatório da Partida;2018;0;1
2019-04-24;Levante;Betis;Relatório da Partida;2018;4;0
2019-04-25;Sevilla;Rayo Vallecano;Relatório da Partida;2018;5;0
2019-04-25;Real Sociedad;Villarreal;Relatório da Partida;2018;0;1
2019-04-25;Getafe;Real Madrid;Relatório da Partida;2018;0;0
2019-04-27;Athletic Club;Alavés;Relatório da Partida;2018;1;1
2019-04-27;Atlético Madrid;Valladolid;Relatório da Partida;2018;1;0
2019-04-27;Leganés;Celta Vigo;Relatório da Partida;2018;0;0
2019-04-27;Barcelona;Levante;Relatório da Partida;2018;1;0
2019-04-28;Girona;Sevilla;Relatório da Partida;2018;1;0
2019-04-28;Rayo Vallecano;Real Madrid;Relatório da Partida;2018;1;0
2019-04-28;Real Sociedad;Getafe;Relatório da Partida;2018;2;1
2019-04-28;Valencia;Eibar;Relatório da Partida;2018;0;1
2019-04-28;Villarreal;Huesca;Relatório da Partida;2018;1;1
2019-04-29;Betis;Espanyol;Relatório da Partida;2018;1;1
2019-05-03;Sevilla;Leganés;Relatório da Partida;2018;0;3
2019-05-04;Levante;Rayo Vallecano;Relatório da Partida;2018;4;1
2019-05-04;Espanyol;Atlético Madrid;Relatório da Partida;2018;3;0
2019-05-04;Alavés;Real Sociedad;Relatório da Partida;2018;0;1
2019-05-04;Celta Vigo;Barcelona;Relatório da Partida;2018;2;0
2019-05-05;Valladolid;Athletic Club;Relatório da Partida;2018;1;0
2019-05-05;Getafe;Girona;Relatório da Partida;2018;2;0
2019-05-05;Eibar;Betis;Relatório da Partida;2018;1;0
2019-05-05;Real Madrid;Villarreal;Relatório da Partida;2018;3;2
2019-05-05;Huesca;Valencia;Relatório da Partida;2018;2;6
2019-05-12;Athletic Club;Celta Vigo;Relatório da Partida;2018;3;1
2019-05-12;Leganés;Espanyol;Relatório da Partida;2018;0;2
2019-05-12;Villarreal;Eibar;Relatório da Partida;2018;1;0
2019-05-12;Valencia;Alavés;Relatório da Partida;2018;3;1
2019-05-12;Real Sociedad;Real Madrid;Relatório da Partida;2018;3;1
2019-05-12;Barcelona;Getafe;Relatório da Partida;2018;2;0
2019-05-12;Betis;Huesca;Relatório da Partida;2018;2;1
2019-05-12;Rayo Vallecano;Valladolid;Relatório da Partida;2018;1;2
2019-05-12;Girona;Levante;Relatório da Partida;2018;1;2
2019-05-12;Atlético Madrid;Sevilla;Relatório da Partida;2018;1;1
2019-05-18;Valladolid;Valencia;Relatório da Partida;2018;0;2
2019-05-18;Sevilla;Athletic Club;Relatório da Partida;2018;2;0
2019-05-18;Espanyol;Real Sociedad;Relatório da Partida;2018;2;0
2019-05-18;Huesca;Leganés;Relatório da Partida;2018;2;1
2019-05-18;Levante;Atlético Madrid;Relatório da Partida;2018;2;2
2019-05-18;Alavés;Girona;Relatório da Partida;2018;2;1
2019-05-18;Getafe;Villarreal;Relatório da Partida;2018;2;2
2019-05-18;Celta Vigo;Rayo Vallecano;Relatório da Partida;2018;2;2
2019-05-19;Eibar;Barcelona;Relatório da Partida;2018;2;2
2019-05-19;Real Madrid;Betis;Relatório da Partida;2018;0;2
2019-08-16;Athletic Club;Barcelona;Relatório da Partida;2019;1;0
2019-08-17;Celta Vigo;Real Madrid;Relatório da Partida;2019;1;3
2019-08-17;Valencia;Real Sociedad;Relatório da Partida;2019;1;1
2019-08-17;Mallorca;Eibar;Relatório da Partida;2019;2;1
2019-08-17;Leganés;Osasuna;Relatório da Partida;2019;0;1
2019-08-17;Villarreal;Granada;Relatório da Partida;2019;4;4
2019-08-18;Alavés;Levante;Relatório da Partida;2019;1;0
2019-08-18;Espanyol;Sevilla;Relatório da Partida;2019;0;2
2019-08-18;Betis;Valladolid;Relatório da Partida;2019;1;2
2019-08-18;Atlético Madrid;Getafe;Relatório da Partida;2019;1;0
2019-08-23;Levante;Villarreal;Relatório da Partida;2019;2;1
2019-08-23;Granada;Sevilla;Relatório da Partida;2019;0;1
2019-08-24;Osasuna;Eibar;Relatório da Partida;2019;0;0
2019-08-24;Real Madrid;Valladolid;Relatório da Partida;2019;1;1
2019-08-24;Getafe;Athletic Club;Relatório da Partida;2019;1;1
2019-08-24;Celta Vigo;Valencia;Relatório da Partida;2019;1;0
2019-08-25;Alavés;Espanyol;Relatório da Partida;2019;0;0
2019-08-25;Mallorca;Real Sociedad;Relatório da Partida;2019;0;1
2019-08-25;Leganés;Atlético Madrid;Relatório da Partida;2019;0;1
2019-08-25;Barcelona;Betis;Relatório da Partida;2019;5;2
2019-08-30;Sevilla;Celta Vigo;Relatório da Partida;2019;1;1
2019-08-30;Athletic Club;Real Sociedad;Relatório da Partida;2019;2;0
2019-08-31;Betis;Leganés;Relatório da Partida;2019;2;1
2019-08-31;Getafe;Alavés;Relatório da Partida;2019;1;1
2019-08-31;Osasuna;Barcelona;Relatório da Partida;2019;2;2
2019-08-31;Levante;Valladolid;Relatório da Partida;2019;2;0
2019-09-01;Valencia;Mallorca;Relatório da Partida;2019;2;0
2019-09-01;Atlético Madrid;Eibar;Relatório da Partida;2019;3;2
2019-09-01;Espanyol;Granada;Relatório da Partida;2019;0;3
2019-09-01;Villarreal;Real Madrid;Relatório da Partida;2019;2;2
2019-09-13;Mallorca;Athletic Club;Relatório da Partida;2019;0;0
2019-09-14;Barcelona;Valencia;Relatório da Partida;2019;5;2
2019-09-14;Real Madrid;Levante;Relatório da Partida;2019;3;2
2019-09-14;Leganés;Villarreal;Relatório da Partida;2019;0;3
2019-09-14;Real Sociedad;Atlético Madrid;Relatório da Partida;2019;2;0
2019-09-15;Betis;Getafe;Relatório da Partida;2019;1;1
2019-09-15;Valladolid;Osasuna;Relatório da Partida;2019;1;1
2019-09-15;Eibar;Espanyol;Relatório da Partida;2019;1;2
2019-09-15;Alavés;Sevilla;Relatório da Partida;2019;0;1
2019-09-15;Celta Vigo;Granada;Relatório da Partida;2019;0;2
2019-09-20;Osasuna;Betis;Relatório da Partida;2019;0;0
2019-09-21;Atlético Madrid;Celta Vigo;Relatório da Partida;2019;0;0
2019-09-21;Villarreal;Valladolid;Relatório da Partida;2019;2;0
2019-09-21;Levante;Eibar;Relatório da Partida;2019;0;0
2019-09-21;Granada;Barcelona;Relatório da Partida;2019;2;0
2019-09-22;Sevilla;Real Madrid;Relatório da Partida;2019;0;1
2019-09-22;Athletic Club;Alavés;Relatório da Partida;2019;2;0
2019-09-22;Getafe;Mallorca;Relatório da Partida;2019;4;2
2019-09-22;Espanyol;Real Sociedad;Relatório da Partida;2019;1;3
2019-09-22;Valencia;Leganés;Relatório da Partida;2019;1;1
2019-09-24;Valladolid;Granada;Relatório da Partida;2019;1;1
2019-09-24;Betis;Levante;Relatório da Partida;2019;3;1
2019-09-24;Barcelona;Villarreal;Relatório da Partida;2019;2;1
2019-09-25;Mallorca;Atlético Madrid;Relatório da Partida;2019;0;2
2019-09-25;Leganés;Athletic Club;Relatório da Partida;2019;1;1
2019-09-25;Valencia;Getafe;Relatório da Partida;2019;3;3
2019-09-25;Real Madrid;Osasuna;Relatório da Partida;2019;2;0
2019-09-26;Real Sociedad;Alavés;Relatório da Partida;2019;3;0
2019-09-26;Eibar;Sevilla;Relatório da Partida;2019;3;2
2019-09-26;Celta Vigo;Espanyol;Relatório da Partida;2019;1;1
2019-09-27;Villarreal;Betis;Relatório da Partida;2019;5;1
2019-09-28;Athletic Club;Valencia;Relatório da Partida;2019;0;1
2019-09-28;Getafe;Barcelona;Relatório da Partida;2019;0;2
2019-09-28;Granada;Leganés;Relatório da Partida;2019;1;0
2019-09-28;Atlético Madrid;Real Madrid;Relatório da Partida;2019;0;0
2019-09-29;Levante;Osasuna;Relatório da Partida;2019;1;1
2019-09-29;Alavés;Mallorca;Relatório da Partida;2019;2;0
2019-09-29;Sevilla;Real Sociedad;Relatório da Partida;2019;3;2
2019-09-29;Espanyol;Valladolid;Relatório da Partida;2019;0;2
2019-09-29;Eibar;Celta Vigo;Relatório da Partida;2019;2;0
2019-10-04;Betis;Eibar;Relatório da Partida;2019;1;1
2019-10-05;Leganés;Levante;Relatório da Partida;2019;1;2
2019-10-05;Real Madrid;Granada;Relatório da Partida;2019;4;2
2019-10-05;Valencia;Alavés;Relatório da Partida;2019;2;1
2019-10-05;Osasuna;Villarreal;Relatório da Partida;2019;2;1
2019-10-06;Real Sociedad;Getafe;Relatório da Partida;2019;1;2
2019-10-06;Valladolid;Atlético Madrid;Relatório da Partida;2019;0;0
2019-10-06;Barcelona;Sevilla;Relatório da Partida;2019;4;0
2019-10-06;Mallorca;Espanyol;Relatório da Partida;2019;2;0
2019-10-06;Celta Vigo;Athletic Club;Relatório da Partida;2019;1;0
2019-10-18;Granada;Osasuna;Relatório da Partida;2019;1;0
2019-10-19;Eibar;Barcelona;Relatório da Partida;2019;0;3
2019-10-19;Atlético Madrid;Valencia;Relatório da Partida;2019;1;1
2019-10-19;Getafe;Leganés;Relatório da Partida;2019;2;0
2019-10-19;Mallorca;Real Madrid;Relatório da Partida;2019;1;0
2019-10-20;Alavés;Celta Vigo;Relatório da Partida;2019;2;0
2019-10-20;Real Sociedad;Betis;Relatório da Partida;2019;3;1
2019-10-20;Espanyol;Villarreal;Relatório da Partida;2019;0;1
2019-10-20;Athletic Club;Valladolid;Relatório da Partida;2019;1;1
2019-10-20;Sevilla;Levante;Relatório da Partida;2019;1;0
2019-10-25;Villarreal;Alavés;Relatório da Partida;2019;4;1
2019-10-26;Valladolid;Eibar;Relatório da Partida;2019;2;0
2019-10-26;Atlético Madrid;Athletic Club;Relatório da Partida;2019;2;0
2019-10-26;Leganés;Mallorca;Relatório da Partida;2019;1;0
2019-10-27;Celta Vigo;Real Sociedad;Relatório da Partida;2019;0;1
2019-10-27;Granada;Betis;Relatório da Partida;2019;1;0
2019-10-27;Levante;Espanyol;Relatório da Partida;2019;0;1
2019-10-27;Sevilla;Getafe;Relatório da Partida;2019;2;0
2019-10-27;Osasuna;Valencia;Relatório da Partida;2019;3;1
2019-10-29;Alavés;Atlético Madrid;Relatório da Partida;2019;1;1
2019-10-29;Barcelona;Valladolid;Relatório da Partida;2019;5;1
2019-10-30;Betis;Celta Vigo;Relatório da Partida;2019;2;1
2019-10-30;Real Madrid;Leganés;Relatório da Partida;2019;5;0
2019-10-30;Real Sociedad;Levante;Relatório da Partida;2019;1;2
2019-10-30;Valencia;Sevilla;Relatório da Partida;2019;1;1
2019-10-30;Athletic Club;Espanyol;Relatório da Partida;2019;3;0
2019-10-31;Mallorca;Osasuna;Relatório da Partida;2019;2;2
2019-10-31;Eibar;Villarreal;Relatório da Partida;2019;2;1
2019-10-31;Getafe;Granada;Relatório da Partida;2019;3;1
2019-11-02;Sevilla;Atlético Madrid;Relatório da Partida;2019;1;1
2019-11-02;Espanyol;Valencia;Relatório da Partida;2019;1;2
2019-11-02;Levante;Barcelona;Relatório da Partida;2019;3;1
2019-11-02;Real Madrid;Betis;Relatório da Partida;2019;0;0
2019-11-03;Leganés;Eibar;Relatório da Partida;2019;1;2
2019-11-03;Granada;Real Sociedad;Relatório da Partida;2019;1;2
2019-11-03;Celta Vigo;Getafe;Relatório da Partida;2019;0;1
2019-11-03;Osasuna;Alavés;Relatório da Partida;2019;4;2
2019-11-03;Villarreal;Athletic Club;Relatório da Partida;2019;0;0
2019-11-03;Valladolid;Mallorca;Relatório da Partida;2019;3;0
2019-11-08;Real Sociedad;Leganés;Relatório da Partida;2019;1;1
2019-11-09;Alavés;Valladolid;Relatório da Partida;2019;3;0
2019-11-09;Valencia;Granada;Relatório da Partida;2019;2;0
2019-11-09;Eibar;Real Madrid;Relatório da Partida;2019;0;4
2019-11-09;Barcelona;Celta Vigo;Relatório da Partida;2019;4;1
2019-11-10;Betis;Sevilla;Relatório da Partida;2019;1;2
2019-11-10;Atlético Madrid;Espanyol;Relatório da Partida;2019;3;1
2019-11-10;Getafe;Osasuna;Relatório da Partida;2019;0;0
2019-11-10;Mallorca;Villarreal;Relatório da Partida;2019;3;1
2019-11-10;Athletic Club;Levante;Relatório da Partida;2019;2;1
2019-11-22;Levante;Mallorca;Relatório da Partida;2019;2;1
2019-11-23;Leganés;Barcelona;Relatório da Partida;2019;1;2
2019-11-23;Betis;Valencia;Relatório da Partida;2019;2;1
2019-11-23;Granada;Atlético Madrid;Relatório da Partida;2019;1;1
2019-11-23;Real Madrid;Real Sociedad;Relatório da Partida;2019;3;1
2019-11-24;Villarreal;Celta Vigo;Relatório da Partida;2019;1;3
2019-11-24;Espanyol;Getafe;Relatório da Partida;2019;1;1
2019-11-24;Osasuna;Athletic Club;Relatório da Partida;2019;1;2
2019-11-24;Eibar;Alavés;Relatório da Partida;2019;0;2
2019-11-24;Valladolid;Sevilla;Relatório da Partida;2019;0;1
2019-11-29;Celta Vigo;Valladolid;Relatório da Partida;2019;0;0
2019-11-30;Valencia;Villarreal;Relatório da Partida;2019;2;1
2019-11-30;Mallorca;Betis;Relatório da Partida;2019;1;2
2019-11-30;Alavés;Real Madrid;Relatório da Partida;2019;1;2
2019-11-30;Real Sociedad;Eibar;Relatório da Partida;2019;4;1
2019-12-01;Sevilla;Leganés;Relatório da Partida;2019;1;0
2019-12-01;Athletic Club;Granada;Relatório da Partida;2019;2;0
2019-12-01;Espanyol;Osasuna;Relatório da Partida;2019;2;4
2019-12-01;Getafe;Levante;Relatório da Partida;2019;4;0
2019-12-01;Atlético Madrid;Barcelona;Relatório da Partida;2019;0;1
2019-12-06;Villarreal;Atlético Madrid;Relatório da Partida;2019;0;0
2019-12-07;Granada;Alavés;Relatório da Partida;2019;3;0
2019-12-07;Real Madrid;Espanyol;Relatório da Partida;2019;2;0
2019-12-07;Levante;Valencia;Relatório da Partida;2019;2;4
2019-12-07;Barcelona;Mallorca;Relatório da Partida;2019;5;2
2019-12-08;Osasuna;Sevilla;Relatório da Partida;2019;1;1
2019-12-08;Leganés;Celta Vigo;Relatório da Partida;2019;3;2
2019-12-08;Eibar;Getafe;Relatório da Partida;2019;0;1
2019-12-08;Betis;Athletic Club;Relatório da Partida;2019;3;2
2019-12-08;Valladolid;Real Sociedad;Relatório da Partida;2019;0;0
2019-12-13;Alavés;Leganés;Relatório da Partida;2019;1;1
2019-12-14;Atlético Madrid;Osasuna;Relatório da Partida;2019;2;0
2019-12-14;Athletic Club;Eibar;Relatório da Partida;2019;0;0
2019-12-14;Granada;Levante;Relatório da Partida;2019;1;2
2019-12-14;Real Sociedad;Barcelona;Relatório da Partida;2019;2;2
2019-12-15;Valencia;Real Madrid;Relatório da Partida;2019;1;1
2019-12-15;Sevilla;Villarreal;Relatório da Partida;2019;1;2
2019-12-15;Getafe;Valladolid;Relatório da Partida;2019;2;0
2019-12-15;Celta Vigo;Mallorca;Relatório da Partida;2019;2;2
2019-12-15;Espanyol;Betis;Relatório da Partida;2019;2;2
2019-12-18;Barcelona;Real Madrid;Relatório da Partida;2019;0;0
2019-12-20;Eibar;Granada;Relatório da Partida;2019;3;0
2019-12-21;Mallorca;Sevilla;Relatório da Partida;2019;0;2
2019-12-21;Barcelona;Alavés;Relatório da Partida;2019;4;1
2019-12-21;Villarreal;Getafe;Relatório da Partida;2019;1;0
2019-12-21;Valladolid;Valencia;Relatório da Partida;2019;1;1
2019-12-22;Leganés;Espanyol;Relatório da Partida;2019;2;0
2019-12-22;Osasuna;Real Sociedad;Relatório da Partida;2019;3;4
2019-12-22;Betis;Atlético Madrid;Relatório da Partida;2019;1;2
2019-12-22;Levante;Celta Vigo;Relatório da Partida;2019;3;1
2019-12-22;Real Madrid;Athletic Club;Relatório da Partida;2019;0;0
2020-01-03;Sevilla;Athletic Club;Relatório da Partida;2019;1;1
2020-01-03;Valladolid;Leganés;Relatório da Partida;2019;2;2
2020-01-04;Getafe;Real Madrid;Relatório da Partida;2019;0;3
2020-01-04;Atlético Madrid;Levante;Relatório da Partida;2019;2;1
2020-01-04;Valencia;Eibar;Relatório da Partida;2019;1;0
2020-01-04;Espanyol;Barcelona;Relatório da Partida;2019;2;2
2020-01-05;Celta Vigo;Osasuna;Relatório da Partida;2019;1;1
2020-01-05;Alavés;Betis;Relatório da Partida;2019;1;1
2020-01-05;Granada;Mallorca;Relatório da Partida;2019;1;0
2020-01-05;Real Sociedad;Villarreal;Relatório da Partida;2019;1;2
2020-01-17;Leganés;Getafe;Relatório da Partida;2019;0;3
2020-01-18;Levante;Alavés;Relatório da Partida;2019;0;1
2020-01-18;Real Madrid;Sevilla;Relatório da Partida;2019;2;1
2020-01-18;Osasuna;Valladolid;Relatório da Partida;2019;0;0
2020-01-18;Eibar;Atlético Madrid;Relatório da Partida;2019;2;0
2020-01-19;Mallorca;Valencia;Relatório da Partida;2019;4;1
2020-01-19;Betis;Real Sociedad;Relatório da Partida;2019;3;0
2020-01-19;Villarreal;Espanyol;Relatório da Partida;2019;1;2
2020-01-19;Athletic Club;Celta Vigo;Relatório da Partida;2019;1;1
2020-01-19;Barcelona;Granada;Relatório da Partida;2019;1;0
2020-01-24;Osasuna;Levante;Relatório da Partida;2019;2;0
2020-01-25;Espanyol;Athletic Club;Relatório da Partida;2019;1;1
2020-01-25;Valencia;Barcelona;Relatório da Partida;2019;2;0
2020-01-25;Alavés;Villarreal;Relatório da Partida;2019;1;2
2020-01-25;Sevilla;Granada;Relatório da Partida;2019;2;0
2020-01-26;Atlético Madrid;Leganés;Relatório da Partida;2019;0;0
2020-01-26;Celta Vigo;Eibar;Relatório da Partida;2019;0;0
2020-01-26;Getafe;Betis;Relatório da Partida;2019;1;0
2020-01-26;Real Sociedad;Mallorca;Relatório da Partida;2019;3;0
2020-01-26;Valladolid;Real Madrid;Relatório da Partida;2019;0;1
2020-02-01;Valencia;Celta Vigo;Relatório da Partida;2019;1;0
2020-02-01;Mallorca;Valladolid;Relatório da Partida;2019;0;1
2020-02-01;Granada;Espanyol;Relatório da Partida;2019;2;1
2020-02-01;Real Madrid;Atlético Madrid;Relatório da Partida;2019;1;0
2020-02-02;Leganés;Real Sociedad;Relatório da Partida;2019;2;1
2020-02-02;Eibar;Betis;Relatório da Partida;2019;1;1
2020-02-02;Athletic Club;Getafe;Relatório da Partida;2019;0;2
2020-02-02;Villarreal;Osasuna;Relatório da Partida;2019;3;1
2020-02-02;Sevilla;Alavés;Relatório da Partida;2019;1;1
2020-02-02;Barcelona;Levante;Relatório da Partida;2019;2;1
2020-02-07;Alavés;Eibar;Relatório da Partida;2019;2;1
2020-02-08;Getafe;Valencia;Relatório da Partida;2019;3;0
2020-02-08;Atlético Madrid;Granada;Relatório da Partida;2019;1;0
2020-02-08;Levante;Leganés;Relatório da Partida;2019;2;0
2020-02-08;Valladolid;Villarreal;Relatório da Partida;2019;1;1
2020-02-09;Celta Vigo;Sevilla;Relatório da Partida;2019;2;1
2020-02-09;Espanyol;Mallorca;Relatório da Partida;2019;1;0
2020-02-09;Real Sociedad;Athletic Club;Relatório da Partida;2019;2;1
2020-02-09;Osasuna;Real Madrid;Relatório da Partida;2019;1;4
2020-02-09;Betis;Barcelona;Relatório da Partida;2019;2;3
2020-02-14;Valencia;Atlético Madrid;Relatório da Partida;2019;2;2
2020-02-15;Villarreal;Levante;Relatório da Partida;2019;2;1
2020-02-15;Granada;Valladolid;Relatório da Partida;2019;2;1
2020-02-15;Mallorca;Alavés;Relatório da Partida;2019;1;0
2020-02-15;Barcelona;Getafe;Relatório da Partida;2019;2;1
2020-02-16;Sevilla;Espanyol;Relatório da Partida;2019;2;2
2020-02-16;Leganés;Betis;Relatório da Partida;2019;0;0
2020-02-16;Athletic Club;Osasuna;Relatório da Partida;2019;0;1
2020-02-16;Real Madrid;Celta Vigo;Relatório da Partida;2019;2;2
2020-02-21;Betis;Mallorca;Relatório da Partida;2019;3;3
2020-02-22;Celta Vigo;Leganés;Relatório da Partida;2019;1;0
2020-02-22;Barcelona;Eibar;Relatório da Partida;2019;5;0
2020-02-22;Real Sociedad;Valencia;Relatório da Partida;2019;3;0
2020-02-22;Levante;Real Madrid;Relatório da Partida;2019;1;0
2020-02-23;Atlético Madrid;Villarreal;Relatório da Partida;2019;3;1
2020-02-23;Getafe;Sevilla;Relatório da Partida;2019;0;3
2020-02-23;Alavés;Athletic Club;Relatório da Partida;2019;2;1
2020-02-23;Valladolid;Espanyol;Relatório da Partida;2019;2;1
2020-02-23;Osasuna;Granada;Relatório da Partida;2019;0;3
2020-02-28;Real Sociedad;Valladolid;Relatório da Partida;2019;1;0
2020-02-29;Eibar;Levante;Relatório da Partida;2019;3;0
2020-02-29;Valencia;Betis;Relatório da Partida;2019;2;1
2020-02-29;Leganés;Alavés;Relatório da Partida;2019;1;1
