Data;Em casa;Visitante;Relatório da Partida;Season;home_goal;away_goal
2012-11-04;Sampdoria;Atalanta;Relatório da Partida;2012;1;2
2012-11-04;Pescara;Parma;Relatório da Partida;2012;2;0
2012-11-04;Napoli;Torino;Relatório da Partida;2012;1;1
2012-11-04;Catania;Lazio;Relatório da Partida;2012;4;0
2012-11-10;Pescara;Juventus;Relatório da Partida;2012;1;6
2012-11-10;Cagliari;Catania;Relatório da Partida;2012;0;0
2012-11-11;Parma;Siena;Relatório da Partida;2012;0;0
2012-11-11;Chievo;Udinese;Relatório da Partida;2012;2;2
2012-11-11;Milan;Fiorentina;Relatório da Partida;2012;1;3
2012-11-11;Atalanta;Inter;Relatório da Partida;2012;3;2
2012-11-11;Genoa;Napoli;Relatório da Partida;2012;2;4
2012-11-11;Palermo;Sampdoria;Relatório da Partida;2012;2;0
2012-11-11;Lazio;Roma;Relatório da Partida;2012;3;2
2012-11-11;Torino;Bologna;Relatório da Partida;2012;1;0
2012-11-17;Napoli;Milan;Relatório da Partida;2012;2;2
2012-11-17;Juventus;Lazio;Relatório da Partida;2012;0;0
2012-11-18;Siena;Pescara;Relatório da Partida;2012;1;0
2012-11-18;Inter;Cagliari;Relatório da Partida;2012;2;2
2012-11-18;Udinese;Parma;Relatório da Partida;2012;2;2
2012-11-18;Sampdoria;Genoa;Relatório da Partida;2012;3;1
2012-11-18;Fiorentina;Atalanta;Relatório da Partida;2012;4;1
2012-11-18;Catania;Chievo;Relatório da Partida;2012;2;1
2012-11-18;Bologna;Palermo;Relatório da Partida;2012;3;0
2012-11-19;Roma;Torino;Relatório da Partida;2012;2;0
2012-11-24;Palermo;Catania;Relatório da Partida;2012;3;1
2012-11-25;Chievo;Siena;Relatório da Partida;2012;0;0
2012-11-25;Milan;Juventus;Relatório da Partida;2012;1;0
2012-11-25;Torino;Fiorentina;Relatório da Partida;2012;2;2
2012-11-25;Pescara;Roma;Relatório da Partida;2012;0;1
2012-11-25;Atalanta;Genoa;Relatório da Partida;2012;0;1
2012-11-25;Sampdoria;Bologna;Relatório da Partida;2012;1;0
2012-11-26;Parma;Inter;Relatório da Partida;2012;1;0
2012-11-26;Cagliari;Napoli;Relatório da Partida;2012;0;1
2012-11-27;Lazio;Udinese;Relatório da Partida;2012;3;0
2012-11-30;Catania;Milan;Relatório da Partida;2012;1;3
2012-12-01;Juventus;Torino;Relatório da Partida;2012;3;0
2012-12-02;Bologna;Atalanta;Relatório da Partida;2012;2;1
2012-12-02;Inter;Palermo;Relatório da Partida;2012;1;0
2012-12-02;Genoa;Chievo;Relatório da Partida;2012;2;4
2012-12-02;Siena;Roma;Relatório da Partida;2012;1;3
2012-12-02;Udinese;Cagliari;Relatório da Partida;2012;4;1
2012-12-02;Lazio;Parma;Relatório da Partida;2012;2;1
2012-12-02;Fiorentina;Sampdoria;Relatório da Partida;2012;2;2
2012-12-02;Napoli;Pescara;Relatório da Partida;2012;5;1
2012-12-08;Roma;Fiorentina;Relatório da Partida;2012;4;2
2012-12-08;Atalanta;Parma;Relatório da Partida;2012;2;1
2012-12-09;Pescara;Genoa;Relatório da Partida;2012;2;0
2012-12-09;Siena;Catania;Relatório da Partida;2012;1;3
2012-12-09;Inter;Napoli;Relatório da Partida;2012;2;1
2012-12-09;Palermo;Juventus;Relatório da Partida;2012;0;1
2012-12-09;Torino;Milan;Relatório da Partida;2012;2;4
2012-12-09;Cagliari;Chievo;Relatório da Partida;2012;0;2
2012-12-10;Sampdoria;Udinese;Relatório da Partida;2012;0;2
2012-12-10;Bologna;Lazio;Relatório da Partida;2012;0;0
2012-12-15;Udinese;Palermo;Relatório da Partida;2012;1;1
2012-12-15;Lazio;Inter;Relatório da Partida;2012;1;0
2012-12-16;Genoa;Torino;Relatório da Partida;2012;1;1
2012-12-16;Juventus;Atalanta;Relatório da Partida;2012;3;0
2012-12-16;Fiorentina;Siena;Relatório da Partida;2012;4;1
2012-12-16;Napoli;Bologna;Relatório da Partida;2012;2;3
2012-12-16;Milan;Pescara;Relatório da Partida;2012;4;1
2012-12-16;Parma;Cagliari;Relatório da Partida;2012;4;1
2012-12-16;Chievo;Roma;Relatório da Partida;2012;1;0
2012-12-16;Catania;Sampdoria;Relatório da Partida;2012;3;1
2012-12-21;Cagliari;Juventus;Relatório da Partida;2012;1;3
2012-12-21;Pescara;Catania;Relatório da Partida;2012;2;1
2012-12-22;Inter;Genoa;Relatório da Partida;2012;1;1
2012-12-22;Torino;Chievo;Relatório da Partida;2012;2;0
2012-12-22;Bologna;Parma;Relatório da Partida;2012;1;2
2012-12-22;Roma;Milan;Relatório da Partida;2012;4;2
2012-12-22;Palermo;Fiorentina;Relatório da Partida;2012;0;3
2012-12-22;Sampdoria;Lazio;Relatório da Partida;2012;0;1
2012-12-22;Siena;Napoli;Relatório da Partida;2012;0;2
2012-12-22;Atalanta;Udinese;Relatório da Partida;2012;1;1
2013-01-05;Catania;Torino;Relatório da Partida;2012;0;0
2013-01-05;Lazio;Cagliari;Relatório da Partida;2012;2;1
2013-01-06;Genoa;Bologna;Relatório da Partida;2012;2;0
2013-01-06;Fiorentina;Pescara;Relatório da Partida;2012;0;2
2013-01-06;Udinese;Inter;Relatório da Partida;2012;3;0
2013-01-06;Parma;Palermo;Relatório da Partida;2012;2;1
2013-01-06;Milan;Siena;Relatório da Partida;2012;2;1
2013-01-06;Chievo;Atalanta;Relatório da Partida;2012;1;0
2013-01-06;Juventus;Sampdoria;Relatório da Partida;2012;1;2
2013-01-06;Napoli;Roma;Relatório da Partida;2012;4;1
2013-01-12;Bologna;Chievo;Relatório da Partida;2012;4;0
2013-01-12;Inter;Pescara;Relatório da Partida;2012;2;0
2013-01-13;Sampdoria;Milan;Relatório da Partida;2012;0;0
2013-01-13;Parma;Juventus;Relatório da Partida;2012;1;1
2013-01-13;Udinese;Fiorentina;Relatório da Partida;2012;3;1
2013-01-13;Torino;Siena;Relatório da Partida;2012;3;2
2013-01-13;Lazio;Atalanta;Relatório da Partida;2012;2;0
2013-01-13;Catania;Roma;Relatório da Partida;2012;1;0
2013-01-13;Cagliari;Genoa;Relatório da Partida;2012;2;1
2013-01-13;Napoli;Palermo;Relatório da Partida;2012;3;0
2013-01-19;Juventus;Udinese;Relatório da Partida;2012;4;0
2013-01-19;Palermo;Lazio;Relatório da Partida;2012;2;2
2013-01-20;Milan;Bologna;Relatório da Partida;2012;2;1
2013-01-20;Siena;Sampdoria;Relatório da Partida;2012;1;0
2013-01-20;Pescara;Torino;Relatório da Partida;2012;0;2
2013-01-20;Fiorentina;Napoli;Relatório da Partida;2012;1;1
2013-01-20;Atalanta;Cagliari;Relatório da Partida;2012;1;1
2013-01-20;Roma;Inter;Relatório da Partida;2012;1;1
2013-01-20;Chievo;Parma;Relatório da Partida;2012;1;1
2013-01-20;Genoa;Catania;Relatório da Partida;2012;0;2
2013-01-26;Lazio;Chievo;Relatório da Partida;2012;0;1
2013-01-26;Juventus;Genoa;Relatório da Partida;2012;1;1
2013-01-27;Atalanta;Milan;Relatório da Partida;2012;0;1
2013-01-27;Parma;Napoli;Relatório da Partida;2012;1;2
2013-01-27;Sampdoria;Pescara;Relatório da Partida;2012;6;0
2013-01-27;Inter;Torino;Relatório da Partida;2012;2;2
2013-01-27;Bologna;Roma;Relatório da Partida;2012;3;3
2013-01-27;Catania;Fiorentina;Relatório da Partida;2012;2;1
2013-01-27;Udinese;Siena;Relatório da Partida;2012;1;0
2013-01-27;Cagliari;Palermo;Relatório da Partida;2012;1;1
2013-02-01;Roma;Cagliari;Relatório da Partida;2012;2;4
2013-02-02;Torino;Sampdoria;Relatório da Partida;2012;0;0
2013-02-02;Napoli;Catania;Relatório da Partida;2012;2;0
2013-02-03;Milan;Udinese;Relatório da Partida;2012;2;1
2013-02-03;Palermo;Atalanta;Relatório da Partida;2012;1;2
2013-02-03;Fiorentina;Parma;Relatório da Partida;2012;2;0
2013-02-03;Pescara;Bologna;Relatório da Partida;2012;2;3
2013-02-03;Siena;Inter;Relatório da Partida;2012;3;1
2013-02-03;Chievo;Juventus;Relatório da Partida;2012;1;2
2013-02-03;Genoa;Lazio;Relatório da Partida;2012;3;2
2013-02-09;Lazio;Napoli;Relatório da Partida;2012;1;1
2013-02-09;Juventus;Fiorentina;Relatório da Partida;2012;2;0
2013-02-10;Cagliari;Milan;Relatório da Partida;2012;1;1
2013-02-10;Inter;Chievo;Relatório da Partida;2012;3;1
2013-02-10;Parma;Genoa;Relatório da Partida;2012;0;0
2013-02-10;Udinese;Torino;Relatório da Partida;2012;1;0
2013-02-10;Bologna;Siena;Relatório da Partida;2012;1;1
2013-02-10;Palermo;Pescara;Relatório da Partida;2012;1;1
2013-02-10;Atalanta;Catania;Relatório da Partida;2012;0;0
2013-02-10;Sampdoria;Roma;Relatório da Partida;2012;3;1
2013-02-15;Milan;Parma;Relatório da Partida;2012;2;1
2013-02-16;Roma;Juventus;Relatório da Partida;2012;1;0
2013-02-16;Chievo;Palermo;Relatório da Partida;2012;1;1
2013-02-17;Genoa;Udinese;Relatório da Partida;2012;1;0
2013-02-17;Napoli;Sampdoria;Relatório da Partida;2012;0;0
2013-02-17;Catania;Bologna;Relatório da Partida;2012;1;0
2013-02-17;Torino;Atalanta;Relatório da Partida;2012;2;1
2013-02-17;Fiorentina;Inter;Relatório da Partida;2012;4;1
2013-02-17;Pescara;Cagliari;Relatório da Partida;2012;0;2
2013-02-18;Siena;Lazio;Relatório da Partida;2012;3;0
2013-02-23;Palermo;Genoa;Relatório da Partida;2012;0;0
2013-02-24;Atalanta;Roma;Relatório da Partida;2012;2;3
2013-02-24;Cagliari;Torino;Relatório da Partida;2012;4;3
2013-02-24;Parma;Catania;Relatório da Partida;2012;1;2
2013-02-24;Juventus;Siena;Relatório da Partida;2012;3;0
2013-02-24;Inter;Milan;Relatório da Partida;2012;1;1
2013-02-24;Sampdoria;Chievo;Relatório da Partida;2012;2;0
2013-02-25;Lazio;Pescara;Relatório da Partida;2012;2;0
2013-02-25;Udinese;Napoli;Relatório da Partida;2012;0;0
2013-02-26;Bologna;Fiorentina;Relatório da Partida;2012;2;1
2013-03-01;Napoli;Juventus;Relatório da Partida;2012;1;1
2013-03-02;Milan;Lazio;Relatório da Partida;2012;3;0
2013-03-03;Catania;Inter;Relatório da Partida;2012;2;3
2013-03-03;Fiorentina;Chievo;Relatório da Partida;2012;2;1
2013-03-03;Roma;Genoa;Relatório da Partida;2012;3;1
2013-03-03;Pescara;Udinese;Relatório da Partida;2012;0;1
2013-03-03;Sampdoria;Parma;Relatório da Partida;2012;1;0
2013-03-03;Siena;Atalanta;Relatório da Partida;2012;0;2
2013-03-03;Torino;Palermo;Relatório da Partida;2012;0;0
2013-03-03;Bologna;Cagliari;Relatório da Partida;2012;3;0
2013-03-08;Genoa;Milan;Relatório da Partida;2012;0;2
2013-03-09;Udinese;Roma;Relatório da Partida;2012;1;1
2013-03-10;Chievo;Napoli;Relatório da Partida;2012;2;0
2013-03-10;Parma;Torino;Relatório da Partida;2012;4;1
2013-03-10;Lazio;Fiorentina;Relatório da Partida;2012;0;2
2013-03-10;Cagliari;Sampdoria;Relatório da Partida;2012;3;1
2013-03-10;Atalanta;Pescara;Relatório da Partida;2012;2;1
2013-03-10;Palermo;Siena;Relatório da Partida;2012;1;2
2013-03-10;Juventus;Catania;Relatório da Partida;2012;1;0
2013-03-10;Inter;Bologna;Relatório da Partida;2012;0;1
2013-03-16;Catania;Udinese;Relatório da Partida;2012;3;1
2013-03-16;Bologna;Juventus;Relatório da Partida;2012;0;2
2013-03-17;Fiorentina;Genoa;Relatório da Partida;2012;3;2
2013-03-17;Roma;Parma;Relatório da Partida;2012;2;0
2013-03-17;Siena;Cagliari;Relatório da Partida;2012;0;0
2013-03-17;Pescara;Chievo;Relatório da Partida;2012;0;2
2013-03-17;Napoli;Atalanta;Relatório da Partida;2012;3;2
2013-03-17;Milan;Palermo;Relatório da Partida;2012;2;0
2013-03-17;Torino;Lazio;Relatório da Partida;2012;1;0
2013-03-30;Torino;Napoli;Relatório da Partida;2012;3;5
2013-03-30;Parma;Pescara;Relatório da Partida;2012;3;0
2013-03-30;Chievo;Milan;Relatório da Partida;2012;0;1
2013-03-30;Inter;Juventus;Relatório da Partida;2012;1;2
2013-03-30;Cagliari;Fiorentina;Relatório da Partida;2012;2;1
2013-03-30;Genoa;Siena;Relatório da Partida;2012;2;2
2013-03-30;Atalanta;Sampdoria;Relatório da Partida;2012;0;0
2013-03-30;Palermo;Roma;Relatório da Partida;2012;2;0
2013-03-30;Lazio;Catania;Relatório da Partida;2012;2;1
2013-03-30;Udinese;Bologna;Relatório da Partida;2012;0;0
2013-04-03;Sampdoria;Inter;Relatório da Partida;2012;0;2
2013-04-06;Bologna;Torino;Relatório da Partida;2012;2;2
2013-04-06;Juventus;Pescara;Relatório da Partida;2012;2;1
2013-04-07;Inter;Atalanta;Relatório da Partida;2012;3;4
2013-04-07;Napoli;Genoa;Relatório da Partida;2012;2;0
2013-04-07;Udinese;Chievo;Relatório da Partida;2012;3;1
2013-04-07;Sampdoria;Palermo;Relatório da Partida;2012;1;3
2013-04-07;Siena;Parma;Relatório da Partida;2012;0;0
2013-04-07;Fiorentina;Milan;Relatório da Partida;2012;2;2
2013-04-07;Catania;Cagliari;Relatório da Partida;2012;0;0
2013-04-08;Roma;Lazio;Relatório da Partida;2012;1;1
2013-04-13;Pescara;Siena;Relatório da Partida;2012;2;3
2013-04-13;Atalanta;Fiorentina;Relatório da Partida;2012;0;2
2013-04-14;Cagliari;Inter;Relatório da Partida;2012;2;0
2013-04-14;Milan;Napoli;Relatório da Partida;2012;1;1
2013-04-14;Torino;Roma;Relatório da Partida;2012;1;2
2013-04-14;Palermo;Bologna;Relatório da Partida;2012;1;1
2013-04-14;Chievo;Catania;Relatório da Partida;2012;0;0
2013-04-14;Parma;Udinese;Relatório da Partida;2012;0;3
2013-04-14;Genoa;Sampdoria;Relatório da Partida;2012;1;1
2013-04-15;Lazio;Juventus;Relatório da Partida;2012;0;2
2013-04-20;Genoa;Atalanta;Relatório da Partida;2012;1;1
2013-04-20;Udinese;Lazio;Relatório da Partida;2012;1;0
2013-04-21;Inter;Parma;Relatório da Partida;2012;1;0
2013-04-21;Juventus;Milan;Relatório da Partida;2012;1;0
2013-04-21;Bologna;Sampdoria;Relatório da Partida;2012;1;1
2013-04-21;Fiorentina;Torino;Relatório da Partida;2012;4;3
2013-04-21;Napoli;Cagliari;Relatório da Partida;2012;3;2
2013-04-21;Roma;Pescara;Relatório da Partida;2012;1;1
2013-04-21;Siena;Chievo;Relatório da Partida;2012;0;1
2013-04-21;Catania;Palermo;Relatório da Partida;2012;1;1
2013-04-27;Atalanta;Bologna;Relatório da Partida;2012;1;1
2013-04-27;Pescara;Napoli;Relatório da Partida;2012;0;3
2013-04-27;Cagliari;Udinese;Relatório da Partida;2012;0;1
2013-04-28;Sampdoria;Fiorentina;Relatório da Partida;2012;0;3
2013-04-28;Milan;Catania;Relatório da Partida;2012;4;2
2013-04-28;Parma;Lazio;Relatório da Partida;2012;0;0
2013-04-28;Roma;Siena;Relatório da Partida;2012;4;0
2013-04-28;Palermo;Inter;Relatório da Partida;2012;1;0
2013-04-28;Chievo;Genoa;Relatório da Partida;2012;0;1
2013-04-28;Torino;Juventus;Relatório da Partida;2012;0;2
2013-05-04;Fiorentina;Roma;Relatório da Partida;2012;0;1
2013-05-04;Chievo;Cagliari;Relatório da Partida;2012;0;0
2013-05-05;Udinese;Sampdoria;Relatório da Partida;2012;3;1
2013-05-05;Parma;Atalanta;Relatório da Partida;2012;2;0
2013-05-05;Napoli;Inter;Relatório da Partida;2012;3;1
2013-05-05;Milan;Torino;Relatório da Partida;2012;1;0
2013-05-05;Catania;Siena;Relatório da Partida;2012;3;0
2013-05-05;Lazio;Bologna;Relatório da Partida;2012;6;0
2013-05-05;Genoa;Pescara;Relatório da Partida;2012;4;1
2013-05-05;Juventus;Palermo;Relatório da Partida;2012;1;0
2013-05-07;Roma;Chievo;Relatório da Partida;2012;0;1
2013-05-08;Siena;Fiorentina;Relatório da Partida;2012;0;1
2013-05-08;Atalanta;Juventus;Relatório da Partida;2012;0;1
2013-05-08;Torino;Genoa;Relatório da Partida;2012;0;0
2013-05-08;Bologna;Napoli;Relatório da Partida;2012;0;3
2013-05-08;Palermo;Udinese;Relatório da Partida;2012;2;3
2013-05-08;Pescara;Milan;Relatório da Partida;2012;0;4
2013-05-08;Sampdoria;Catania;Relatório da Partida;2012;1;1
2013-05-08;Inter;Lazio;Relatório da Partida;2012;1;3
2013-05-08;Cagliari;Parma;Relatório da Partida;2012;0;1
2013-05-11;Catania;Pescara;Relatório da Partida;2012;1;0
2013-05-11;Juventus;Cagliari;Relatório da Partida;2012;1;1
2013-05-12;Milan;Roma;Relatório da Partida;2012;0;0
2013-05-12;Parma;Bologna;Relatório da Partida;2012;0;2
2013-05-12;Udinese;Atalanta;Relatório da Partida;2012;2;1
2013-05-12;Genoa;Inter;Relatório da Partida;2012;0;0
2013-05-12;Chievo;Torino;Relatório da Partida;2012;1;1
2013-05-12;Napoli;Siena;Relatório da Partida;2012;2;1
2013-05-12;Fiorentina;Palermo;Relatório da Partida;2012;1;0
2013-05-12;Lazio;Sampdoria;Relatório da Partida;2012;2;0
2013-05-18;Sampdoria;Juventus;Relatório da Partida;2012;3;2
2013-05-19;Siena;Milan;Relatório da Partida;2012;1;2
2013-05-19;Cagliari;Lazio;Relatório da Partida;2012;1;0
2013-05-19;Pescara;Fiorentina;Relatório da Partida;2012;1;5
2013-05-19;Inter;Udinese;Relatório da Partida;2012;2;5
2013-05-19;Roma;Napoli;Relatório da Partida;2012;2;1
2013-05-19;Bologna;Genoa;Relatório da Partida;2012;0;0
2013-05-19;Atalanta;Chievo;Relatório da Partida;2012;2;2
2013-05-19;Palermo;Parma;Relatório da Partida;2012;1;3
2013-05-19;Torino;Catania;Relatório da Partida;2012;2;2
2013-08-24;Sampdoria;Juventus;Relatório da Partida;2013;0;1
2013-08-24;Hellas Verona;Milan;Relatório da Partida;2013;2;1
2013-08-25;Lazio;Udinese;Relatório da Partida;2013;2;1
2013-08-25;Livorno;Roma;Relatório da Partida;2013;0;2
2013-08-25;Inter;Genoa;Relatório da Partida;2013;2;0
2013-08-25;Napoli;Bologna;Relatório da Partida;2013;3;0
2013-08-25;Cagliari;Atalanta;Relatório da Partida;2013;2;1
2013-08-25;Parma;Chievo;Relatório da Partida;2013;0;0
2013-08-25;Torino;Sassuolo;Relatório da Partida;2013;2;0
2013-08-26;Fiorentina;Catania;Relatório da Partida;2013;2;1
2013-08-31;Chievo;Napoli;Relatório da Partida;2013;2;4
2013-08-31;Juventus;Lazio;Relatório da Partida;2013;4;1
2013-09-01;Udinese;Parma;Relatório da Partida;2013;3;1
2013-09-01;Catania;Inter;Relatório da Partida;2013;0;3
2013-09-01;Sassuolo;Livorno;Relatório da Partida;2013;1;4
2013-09-01;Roma;Hellas Verona;Relatório da Partida;2013;3;0
2013-09-01;Bologna;Sampdoria;Relatório da Partida;2013;2;2
2013-09-01;Atalanta;Torino;Relatório da Partida;2013;2;0
2013-09-01;Milan;Cagliari;Relatório da Partida;2013;3;1
2013-09-01;Genoa;Fiorentina;Relatório da Partida;2013;2;5
2013-09-14;Torino;Milan;Relatório da Partida;2013;2;2
2013-09-14;Napoli;Atalanta;Relatório da Partida;2013;2;0
2013-09-14;Inter;Juventus;Relatório da Partida;2013;1;1
2013-09-15;Hellas Verona;Sassuolo;Relatório da Partida;2013;2;0
2013-09-15;Lazio;Chievo;Relatório da Partida;2013;3;0
2013-09-15;Udinese;Bologna;Relatório da Partida;2013;1;1
2013-09-15;Fiorentina;Cagliari;Relatório da Partida;2013;1;1
2013-09-15;Livorno;Catania;Relatório da Partida;2013;2;0
2013-09-15;Sampdoria;Genoa;Relatório da Partida;2013;0;3
2013-09-16;Parma;Roma;Relatório da Partida;2013;1;3
2013-09-21;Cagliari;Sampdoria;Relatório da Partida;2013;2;2
2013-09-21;Genoa;Livorno;Relatório da Partida;2013;0;0
2013-09-21;Chievo;Udinese;Relatório da Partida;2013;2;1
2013-09-22;Sassuolo;Inter;Relatório da Partida;2013;0;7
2013-09-22;Milan;Napoli;Relatório da Partida;2013;1;2
2013-09-22;Juventus;Hellas Verona;Relatório da Partida;2013;2;1
2013-09-22;Catania;Parma;Relatório da Partida;2013;0;0
2013-09-22;Roma;Lazio;Relatório da Partida;2013;2;0
2013-09-22;Atalanta;Fiorentina;Relatório da Partida;2013;0;2
2013-09-22;Bologna;Torino;Relatório da Partida;2013;1;2
2013-09-24;Udinese;Genoa;Relatório da Partida;2013;1;0
2013-09-25;Chievo;Juventus;Relatório da Partida;2013;1;2
2013-09-25;Torino;Hellas Verona;Relatório da Partida;2013;2;2
2013-09-25;Napoli;Sassuolo;Relatório da Partida;2013;1;1
2013-09-25;Sampdoria;Roma;Relatório da Partida;2013;0;2
2013-09-25;Bologna;Milan;Relatório da Partida;2013;3;3
2013-09-25;Lazio;Catania;Relatório da Partida;2013;3;1
2013-09-25;Livorno;Cagliari;Relatório da Partida;2013;1;1
2013-09-25;Parma;Atalanta;Relatório da Partida;2013;4;3
2013-09-26;Inter;Fiorentina;Relatório da Partida;2013;2;1
2013-09-28;Genoa;Napoli;Relatório da Partida;2013;0;2
2013-09-28;Milan;Sampdoria;Relatório da Partida;2013;1;0
2013-09-29;Sassuolo;Lazio;Relatório da Partida;2013;2;2
2013-09-29;Hellas Verona;Livorno;Relatório da Partida;2013;2;1
2013-09-29;Torino;Juventus;Relatório da Partida;2013;0;1
2013-09-29;Cagliari;Inter;Relatório da Partida;2013;1;1
2013-09-29;Roma;Bologna;Relatório da Partida;2013;5;0
2013-09-29;Atalanta;Udinese;Relatório da Partida;2013;2;0
2013-09-29;Catania;Chievo;Relatório da Partida;2013;2;0
2013-09-30;Fiorentina;Parma;Relatório da Partida;2013;2;2
2013-10-05;Chievo;Atalanta;Relatório da Partida;2013;0;1
2013-10-05;Inter;Roma;Relatório da Partida;2013;0;3
2013-10-06;Sampdoria;Torino;Relatório da Partida;2013;2;2
2013-10-06;Catania;Genoa;Relatório da Partida;2013;1;1
2013-10-06;Napoli;Livorno;Relatório da Partida;2013;4;0
2013-10-06;Udinese;Cagliari;Relatório da Partida;2013;2;0
2013-10-06;Parma;Sassuolo;Relatório da Partida;2013;3;1
2013-10-06;Juventus;Milan;Relatório da Partida;2013;3;2
2013-10-06;Lazio;Fiorentina;Relatório da Partida;2013;0;0
2013-10-06;Bologna;Hellas Verona;Relatório da Partida;2013;1;4
2013-10-18;Roma;Napoli;Relatório da Partida;2013;2;0
2013-10-19;Cagliari;Catania;Relatório da Partida;2013;2;1
2013-10-19;Milan;Udinese;Relatório da Partida;2013;1;0
2013-10-20;Atalanta;Lazio;Relatório da Partida;2013;2;1
2013-10-20;Fiorentina;Juventus;Relatório da Partida;2013;4;2
2013-10-20;Torino;Inter;Relatório da Partida;2013;3;3
2013-10-20;Hellas Verona;Parma;Relatório da Partida;2013;3;2
2013-10-20;Genoa;Chievo;Relatório da Partida;2013;2;1
2013-10-20;Sassuolo;Bologna;Relatório da Partida;2013;2;1
2013-10-20;Livorno;Sampdoria;Relatório da Partida;2013;1;2
2013-10-26;Sampdoria;Atalanta;Relatório da Partida;2013;1;0
2013-10-26;Inter;Hellas Verona;Relatório da Partida;2013;4;2
2013-10-27;Juventus;Genoa;Relatório da Partida;2013;2;0
2013-10-27;Bologna;Livorno;Relatório da Partida;2013;1;0
2013-10-27;Napoli;Torino;Relatório da Partida;2013;2;0
2013-10-27;Chievo;Fiorentina;Relatório da Partida;2013;1;2
2013-10-27;Lazio;Cagliari;Relatório da Partida;2013;2;0
2013-10-27;Parma;Milan;Relatório da Partida;2013;3;2
2013-10-27;Catania;Sassuolo;Relatório da Partida;2013;0;0
2013-10-27;Udinese;Roma;Relatório da Partida;2013;0;1
2013-10-29;Atalanta;Inter;Relatório da Partida;2013;1;1
2013-10-30;Hellas Verona;Sampdoria;Relatório da Partida;2013;2;0
2013-10-30;Milan;Lazio;Relatório da Partida;2013;1;1
2013-10-30;Sassuolo;Udinese;Relatório da Partida;2013;1;2
2013-10-30;Fiorentina;Napoli;Relatório da Partida;2013;1;2
2013-10-30;Cagliari;Bologna;Relatório da Partida;2013;0;3
2013-10-30;Livorno;Torino;Relatório da Partida;2013;3;3
2013-10-30;Juventus;Catania;Relatório da Partida;2013;4;0
2013-10-30;Genoa;Parma;Relatório da Partida;2013;1;0
2013-10-31;Roma;Chievo;Relatório da Partida;2013;1;0
2013-11-02;Napoli;Catania;Relatório da Partida;2013;2;1
2013-11-02;Milan;Fiorentina;Relatório da Partida;2013;0;2
2013-11-02;Parma;Juventus;Relatório da Partida;2013;0;1
2013-11-03;Udinese;Inter;Relatório da Partida;2013;0;3
2013-11-03;Hellas Verona;Cagliari;Relatório da Partida;2013;2;1
2013-11-03;Torino;Roma;Relatório da Partida;2013;1;1
2013-11-03;Livorno;Atalanta;Relatório da Partida;2013;1;0
2013-11-03;Sampdoria;Sassuolo;Relatório da Partida;2013;3;4
2013-11-03;Lazio;Genoa;Relatório da Partida;2013;0;2
2013-11-04;Bologna;Chievo;Relatório da Partida;2013;0;0
2013-11-09;Inter;Livorno;Relatório da Partida;2013;2;0
2013-11-09;Catania;Udinese;Relatório da Partida;2013;1;0
2013-11-10;Genoa;Hellas Verona;Relatório da Partida;2013;2;0
2013-11-10;Juventus;Napoli;Relatório da Partida;2013;3;0
2013-11-10;Roma;Sassuolo;Relatório da Partida;2013;1;1
2013-11-10;Chievo;Milan;Relatório da Partida;2013;0;0
2013-11-10;Atalanta;Bologna;Relatório da Partida;2013;2;1
2013-11-10;Fiorentina;Sampdoria;Relatório da Partida;2013;2;1
2013-11-10;Parma;Lazio;Relatório da Partida;2013;1;1
2013-11-10;Cagliari;Torino;Relatório da Partida;2013;2;1
2013-11-23;Napoli;Parma;Relatório da Partida;2013;0;1
2013-11-23;Milan;Genoa;Relatório da Partida;2013;1;1
2013-11-23;Hellas Verona;Chievo;Relatório da Partida;2013;0;1
2013-11-24;Udinese;Fiorentina;Relatório da Partida;2013;1;0
2013-11-24;Sampdoria;Lazio;Relatório da Partida;2013;1;1
2013-11-24;Livorno;Juventus;Relatório da Partida;2013;0;2
2013-11-24;Bologna;Inter;Relatório da Partida;2013;1;1
2013-11-24;Sassuolo;Atalanta;Relatório da Partida;2013;2;0
2013-11-24;Torino;Catania;Relatório da Partida;2013;4;1
2013-11-25;Roma;Cagliari;Relatório da Partida;2013;0;0
2013-11-30;Genoa;Torino;Relatório da Partida;2013;1;1
2013-11-30;Parma;Bologna;Relatório da Partida;2013;1;1
2013-12-01;Chievo;Livorno;Relatório da Partida;2013;3;0
2013-12-01;Juventus;Udinese;Relatório da Partida;2013;1;0
2013-12-01;Cagliari;Sassuolo;Relatório da Partida;2013;2;2
2013-12-01;Inter;Sampdoria;Relatório da Partida;2013;1;1
2013-12-01;Catania;Milan;Relatório da Partida;2013;1;3
2013-12-01;Atalanta;Roma;Relatório da Partida;2013;1;1
2013-12-02;Fiorentina;Hellas Verona;Relatório da Partida;2013;4;3
2013-12-02;Lazio;Napoli;Relatório da Partida;2013;2;4
2013-12-06;Bologna;Juventus;Relatório da Partida;2013;0;2
2013-12-07;Livorno;Milan;Relatório da Partida;2013;2;2
2013-12-07;Napoli;Udinese;Relatório da Partida;2013;3;3
2013-12-08;Hellas Verona;Atalanta;Relatório da Partida;2013;2;1
2013-12-08;Sassuolo;Chievo;Relatório da Partida;2013;0;1
2013-12-08;Inter;Parma;Relatório da Partida;2013;3;3
2013-12-08;Torino;Lazio;Relatório da Partida;2013;1;0
