Rk;Player;Nation;Pos;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost
707;Fabio Vieira;ptPOR;MF,DF;pt Porto;21;2000;1.0;0;0;0;1;2;0;7;0;0;0;0;0;3;0;1
708;Rúben Vinagre;ptPOR;MF,DF;pt Sporting CP;22;1999;0.7;0;0;0;0;1;0;4;0;0;0;0;0;1;1;1
709;João Virgínia;ptPOR;GK;pt Sporting CP;21;1999;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
710;Vitão;brBRA;DF;ua Shakhtar;21;2000;1.0;1;0;0;1;0;0;0;1;1;0;0;0;2;3;3
711;Vitinha;ptPOR;MF;pt Porto;21;2000;2.5;2;0;0;3;0;0;10;5;3;0;0;0;20;3;3
712;Vitinho;brBRA;FW,MF;ua Dynamo Kyiv;22;1999;1.1;0;0;0;1;4;1;2;0;0;0;0;0;6;4;3
713;Odisseas Vlachodimos;grGRE;GK;pt Benfica;27;1994;10.0;1;0;0;0;1;0;0;0;1;0;0;0;8;3;0
714;Dušan Vlahović;rsSRB;FW;it Juventus;21;2000;2.0;0;0;0;0;2;3;1;0;0;0;0;0;3;0;3
715;Ruud Vormer;nlNED;MF;be Club Brugge;33;1988;1.8;0;0;0;3;0;1;9;1;2;0;0;0;9;0;2
716;Aster Vranckx;beBEL;MF,FW;de Wolfsburg;18;2002;3.7;0;0;0;8;7;0;6;1;8;0;0;0;23;3;4
717;Stefan de Vrij;nlNED;DF;it Inter;29;1992;5.4;0;0;0;5;2;0;0;11;4;0;0;0;31;11;4
718;Šime Vrsaljko;hrCRO;DF;es Atlético Madrid;29;1992;3.4;1;0;0;12;2;0;6;8;8;0;0;0;15;12;10
719;Luca Waldschmidt;deGER;MF,FW;de Wolfsburg;25;1996;1.3;1;0;0;2;0;0;0;2;1;0;0;0;5;2;2
720;Kyle Walker;engENG;DF;eng Manchester City;31;1990;6.4;0;1;0;3;1;0;10;9;7;0;0;0;31;6;1
721;Aaron Wan-Bissaka;engENG;DF;eng Manchester Utd;23;1997;4.7;0;1;0;4;2;0;9;11;7;0;0;0;34;1;3
722;Timothy Weah;usUSA;MF,FW;fr Lille;21;2000;2.8;0;0;0;2;2;0;3;1;4;0;0;0;14;3;5
723;Wout Weghorst;nlNED;FW;de Wolfsburg;28;1992;4.4;2;0;0;11;6;0;0;0;1;0;0;0;13;17;9
724;Julian Weigl;deGER;MF;pt Benfica;25;1995;9.0;2;0;0;10;5;0;3;12;8;0;0;0;43;8;7
725;Welinton;brBRA;DF;tr Beşiktaş;32;1989;3.5;1;1;0;6;1;0;2;6;9;0;1;0;33;1;4
726;Wendel;brBRA;MF;ru Zenit;23;1997;5.3;1;0;0;4;8;1;2;6;6;1;0;0;36;3;2
727;Wendell;brBRA;DF;pt Porto;28;1993;1.5;1;1;0;7;1;0;0;2;5;0;0;0;10;5;1
728;Timo Werner;deGER;FW,MF;eng Chelsea;25;1996;2.7;0;0;0;0;4;1;3;0;1;0;0;0;13;1;5
729;Georginio Wijnaldum;nlNED;MF;fr Paris S-G;30;1990;2.9;0;0;0;4;5;0;0;1;0;0;0;0;9;1;1
730;Neco Williams;wlsWAL;DF,FW;eng Liverpool;20;2001;2.0;0;0;0;4;4;1;6;1;5;0;0;0;11;0;3
731;Axel Witsel;beBEL;MF;de Dortmund;32;1989;5.2;1;0;0;5;4;0;0;7;4;0;0;0;43;6;4
732;Maximilian Wöber;atAUT;DF;at RB Salzburg;23;1998;6.3;0;0;0;7;3;0;2;14;7;0;3;0;36;10;14
733;Marius Wolf;deGER;DF,FW;de Dortmund;26;1995;1.9;0;0;0;3;0;0;6;1;1;0;0;0;9;1;3
734;Max Woltman;engENG;FW;eng Liverpool;17;2003;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
735;Xeka;ptPOR;MF;fr Lille;26;1994;4.8;3;0;0;6;5;0;14;5;0;0;0;0;26;14;3
736;Momo Yansané;gnGUI;FW;md Sheriff Tiraspol;24;1997;1.7;0;0;0;1;2;1;0;0;1;0;0;0;9;4;4
737;Roman Yaremchuk;uaUKR;FW;pt Benfica;25;1995;5.7;2;0;0;2;13;1;1;0;1;0;0;0;13;11;19
738;Jasur Yaxshiboyev;uzUZB;FW;md Sheriff Tiraspol;24;1997;2.2;0;0;0;5;0;1;0;0;1;0;0;0;4;3;4
739;Yusuf Yazıcı;trTUR;MF,FW;fr Lille;24;1997;0.6;1;0;0;2;2;0;7;0;1;0;0;0;7;0;1
740;Burak Yılmaz;trTUR;FW;fr Lille;36;1985;5.9;2;0;0;8;11;14;8;0;0;0;1;0;4;7;18
741;Rıdvan Yılmaz;trTUR;DF,MF;tr Beşiktaş;20;2001;1.5;0;0;0;1;2;0;2;4;3;0;1;0;17;0;0
742;Illia Zabarnyi;uaUKR;DF;ua Dynamo Kyiv;18;2002;6.0;1;0;0;5;8;0;1;10;7;0;0;0;15;6;4
743;Dan-Axel Zagadou;frFRA;DF;de Dortmund;22;1999;1.1;1;0;0;2;0;0;1;1;2;0;1;0;9;4;0
744;Denis Zakaria;chSUI;MF;it Juventus;24;1996;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
745;Duván Zapata;coCOL;FW;it Atalanta;30;1991;5.2;1;0;0;7;6;7;5;0;3;0;0;0;17;7;6
746;Davide Zappacosta;itITA;DF;it Atalanta;29;1992;4.5;1;0;0;6;11;0;12;2;3;0;0;0;11;0;1
747;Cedric Zesiger;chSUI;DF;ch Young Boys;23;1998;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
748;Edon Zhegrova;xkKVX;FW;fr Lille;22;1999;0.1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
749;Oleksandr Zinchenko;uaUKR;DF,MF;eng Manchester City;24;1996;5.6;2;0;0;5;3;0;15;11;5;0;0;0;30;12;8
750;Hakim Ziyech;maMAR;MF,FW;eng Chelsea;28;1993;4.9;2;0;0;13;8;0;39;4;4;0;0;0;23;4;5
