Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
25,dom,2010-02-21,,Atalanta,0–1,Chievo,,,Christian Brighi,Relatório da Partida,
25,dom,2010-02-21,,Bologna,1–2,Juventus,,,Luca Banti,Relatório da Partida,
25,dom,2010-02-21,,Siena,0–0,Napoli,,,Antonio Giannoccaro,Relatório da Partida,
25,dom,2010-02-21,,Bari,0–2,Milan,,,Gabriele Gava,Relatório da Partida,
,,,,,,,,,,,
17,qua,2010-02-24,,Fiorentina,1–2,Milan,,,Roberto Rosetti,Relatório da Partida,
17,qua,2010-02-24,,Udinese,2–1,Cagliari,,,Matteo Trefoloni,Relatório da Partida,
,,,,,,,,,,,
26,sáb,2010-02-27,,Lazio,1–1,Fiorentina,,,Andrea Romeo,Relatório da Partida,
26,sáb,2010-02-27,,Catania,4–0,Bari,,,Sebastiano Peruzzo,Relatório da Partida,
26,dom,2010-02-28,,Livorno,1–2,Siena,,,Emidio Morganti,Relatório da Partida,
26,dom,2010-02-28,,Genoa,3–4,Bologna,,,Antonio Damato,Relatório da Partida,
26,dom,2010-02-28,,Parma,1–0,Sampdoria,,,Gianluca Rocchi,Relatório da Partida,
26,dom,2010-02-28,,Juventus,0–2,Palermo,,,Paolo Valeri,Relatório da Partida,
26,dom,2010-02-28,,Chievo,2–1,Cagliari,,,Daniele Doveri,Relatório da Partida,
26,dom,2010-02-28,,Napoli,2–2,Roma,,,Nicola Rizzoli,Relatório da Partida,
26,dom,2010-02-28,,Udinese,2–3,Inter,,,Mauro Bergonzi,Relatório da Partida,
26,dom,2010-02-28,,Milan,3–1,Atalanta,,,Luca Banti,Relatório da Partida,
,,,,,,,,,,,
27,sáb,2010-03-06,,Fiorentina,1–2,Juventus,,,Antonio Damato,Relatório da Partida,
27,sáb,2010-03-06,,Roma,0–0,Milan,,,Paolo Tagliavento,Relatório da Partida,
27,dom,2010-03-07,,Atalanta,0–0,Udinese,,,Antonio Giannoccaro,Relatório da Partida,
27,dom,2010-03-07,,Bologna,2–1,Napoli,,,Andrea Romeo,Relatório da Partida,
27,dom,2010-03-07,,Palermo,1–0,Livorno,,,Carmine Russo,Relatório da Partida,
27,dom,2010-03-07,,Siena,1–1,Parma,,,Andrea Gervasoni,Relatório da Partida,
27,dom,2010-03-07,,Bari,1–0,Chievo,,,Riccardo Pinzani,Relatório da Partida,
27,dom,2010-03-07,,Cagliari,2–2,Catania,,,Nicola Pierpaoli,Relatório da Partida,
27,dom,2010-03-07,,Sampdoria,2–1,Lazio,,,Christian Brighi,Relatório da Partida,
27,dom,2010-03-07,,Inter,0–0,Genoa,,,Luca Banti,Relatório da Partida,
,,,,,,,,,,,
28,sex,2010-03-12,,Catania,3–1,Inter,,,Paolo Valeri,Relatório da Partida,
28,sáb,2010-03-13,,Napoli,1–3,Fiorentina,,,Luca Banti,Relatório da Partida,
