Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
20,qua,2022-04-27,20:15 (15:15),Bologna,1.4,2–1,2.4,Inter,26.034,Stadio Renato Dall'Ara,Daniele Doveri,Relatório da Partida,
,,,,,,,,,,,,,
35,sáb,2022-04-30,15:00 (10:00),Napoli,3.0,6–1,1.4,Sassuolo,20.000,Stadio San Paolo,Antonio Rapuano,Relatório da Partida,
35,sáb,2022-04-30,15:00 (10:00),Cagliari,1.1,1–2,1.4,Hellas Verona,16.267,Sardegna Arena,Daniele Orsato,Relatório da Partida,
35,sáb,2022-04-30,18:00 (13:00),Sampdoria,1.1,1–0,1.6,Genoa,30.136,Stadio Comunale Luigi Ferraris,Fabio Maresca,Relatório da Partida,
35,sáb,2022-04-30,20:45 (15:45),Spezia,1.3,3–4,3.2,Lazio,8.750,Stadio Alberto Picco,Luca Pairetto,Relatório da Partida,
35,dom,2022-05-01,12:30 (07:30),Juventus,2.1,2–1,0.6,Venezia,39.203,Allianz Stadium,Alessandro Prontera,Relatório da Partida,
35,dom,2022-05-01,15:00 (10:00),Milan,1.6,1–0,1.0,Fiorentina,71.542,Stadio Giuseppe Meazza,Paolo Valeri,Relatório da Partida,
35,dom,2022-05-01,15:00 (10:00),Empoli,0.7,1–3,2.5,Torino,8.416,Stadio Carlo Castellani,Cosso Cosso,Relatório da Partida,
35,dom,2022-05-01,18:00 (13:00),Udinese,1.1,1–2,2.0,Inter,20.910,Dacia Arena,Daniele Chiffi,Relatório da Partida,
35,dom,2022-05-01,20:45 (15:45),Roma,1.1,0–0,1.3,Bologna,62.988,Stadio Olimpico,Michael Fabbri,Relatório da Partida,
35,seg,2022-05-02,20:45 (15:45),Atalanta,2.0,1–1,1.1,Salernitana,17.011,Stadio Atleti Azzurri d'Italia,Marco Guida,Relatório da Partida,
,,,,,,,,,,,,,
20,qui,2022-05-05,18:00 (13:00),Salernitana,2.4,2–1,1.4,Venezia,22.200,Stadio Arechi,Maurizio Mariani,Relatório da Partida,
,,,,,,,,,,,,,
36,sex,2022-05-06,18:45 (13:45),Inter,4.4,4–2,0.4,Empoli,69.959,Stadio Giuseppe Meazza,Gianluca Manganiello,Relatório da Partida,
36,sex,2022-05-06,21:00 (16:00),Genoa,3.1,2–1,1.8,Juventus,18.762,Stadio Comunale Luigi Ferraris,Simone Sozza,Relatório da Partida,
36,sáb,2022-05-07,15:00 (10:00),Torino,0.6,0–1,1.6,Napoli,14.619,Stadio Olimpico di Torino,Alessandro Prontera,Relatório da Partida,
36,sáb,2022-05-07,18:00 (13:00),Sassuolo,2.0,1–1,2.2,Udinese,7.460,Stadio Città del Tricolore,Matteo Marcenaro,Relatório da Partida,
36,sáb,2022-05-07,20:45 (15:45),Lazio,1.8,2–0,0.8,Sampdoria,31.000,Stadio Olimpico,Davide Massa,Relatório da Partida,
36,dom,2022-05-08,12:30 (07:30),Spezia,0.9,1–3,1.9,Atalanta,9.000,Stadio Alberto Picco,Fabio Maresca,Relatório da Partida,
36,dom,2022-05-08,15:00 (10:00),Venezia,3.2,4–3,2.6,Bologna,6.674,Stadio Pierluigi Penzo,Livio Marinelli,Relatório da Partida,
36,dom,2022-05-08,18:00 (13:00),Salernitana,1.5,1–1,0.6,Cagliari,28.048,Stadio Arechi,Marco Di Bello,Relatório da Partida,
36,dom,2022-05-08,20:45 (15:45),Hellas Verona,1.1,1–3,3.1,Milan,30.154,Stadio Marc'Antonio Bentegodi,Daniele Doveri,Relatório da Partida,
36,seg,2022-05-09,20:45 (15:45),Fiorentina,1.5,2–0,0.6,Roma,29.580,Stadio Artemio Franchi,Marco Guida,Relatório da Partida,
,,,,,,,,,,,,,
37,sáb,2022-05-14,15:00 (10:00),Empoli,1.9,1–1,3.8,Salernitana,7.000,Stadio Carlo Castellani,Davide Massa,Relatório da Partida,
37,sáb,2022-05-14,18:00 (13:00),Udinese,1.7,2–3,2.3,Spezia,20.950,Dacia Arena,Gianluca Aureliano,Relatório da Partida,
37,sáb,2022-05-14,18:00 (13:00),Hellas Verona,1.0,0–1,0.8,Torino,24.001,Stadio Marc'Antonio Bentegodi,Giacomo Camplone,Relatório da Partida,
37,sáb,2022-05-14,20:45 (15:45),Roma,3.4,1–1,0.3,Venezia,63.243,Stadio Olimpico,Simone Sozza,Relatório da Partida,
37,dom,2022-05-15,12:30 (07:30),Bologna,1.6,1–3,1.7,Sassuolo,19.794,Stadio Renato Dall'Ara,Davide Ghersini,Relatório da Partida,
37,dom,2022-05-15,15:00 (10:00),Napoli,2.5,3–0,1.2,Genoa,54.000,Stadio San Paolo,Michael Fabbri,Relatório da Partida,
37,dom,2022-05-15,18:00 (13:00),Milan,1.9,2–0,0.9,Atalanta,73.304,Stadio Giuseppe Meazza,Daniele Orsato,Relatório da Partida,
37,dom,2022-05-15,20:45 (15:45),Cagliari,0.7,1–3,2.9,Inter,15.443,Sardegna Arena,Daniele Doveri,Relatório da Partida,
37,seg,2022-05-16,18:30 (13:30),Sampdoria,1.6,4–1,1.6,Fiorentina,21.331,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Relatório da Partida,
37,seg,2022-05-16,20:45 (15:45),Juventus,0.7,2–2,1.4,Lazio,40.515,Allianz Stadium,Giovanni Ayroldi,Relatório da Partida,
,,,,,,,,,,,,,
38,sex,2022-05-20,20:45 (15:45),Torino,0.9,0–3,2.8,Roma,16.730,Stadio Olimpico di Torino,Massimiliano Irrati,Relatório da Partida,
38,sáb,2022-05-21,17:15 (12:15),Genoa,1.4,0–1,1.0,Bologna,17.768,Stadio Comunale Luigi Ferraris,Gianpiero Miele,Relatório da Partida,
38,sáb,2022-05-21,20:45 (15:45),Atalanta,3.7,0–1,0.3,Empoli,17.654,Stadio Atleti Azzurri d'Italia,Rosario Abisso,Relatório da Partida,
38,sáb,2022-05-21,20:45 (15:45),Lazio,3.4,3–3,1.9,Hellas Verona,50.000,Stadio Olimpico,Andrea Colombo,Relatório da Partida,
38,sáb,2022-05-21,20:45 (15:45),Fiorentina,1.8,2–0,0.1,Juventus,34.831,Stadio Artemio Franchi,Daniele Chiffi,Relatório da Partida,
38,dom,2022-05-22,12:30 (07:30),Spezia,2.1,0–3,1.2,Napoli,10.000,Stadio Alberto Picco,Matteo Marchetti,Relatório da Partida,
38,dom,2022-05-22,18:00 (13:00),Sassuolo,0.5,0–3,3.3,Milan,21.584,Stadio Città del Tricolore,Daniele Doveri,Relatório da Partida,
38,dom,2022-05-22,18:00 (13:00),Inter,3.5,3–0,1.0,Sampdoria,71.109,Stadio Giuseppe Meazza,Marco Di Bello,Relatório da Partida,
38,dom,2022-05-22,21:00 (16:00),Venezia,0.9,0–0,2.3,Cagliari,5.654,Stadio Pierluigi Penzo,Fabio Maresca,Relatório da Partida,
38,dom,2022-05-22,21:00 (16:00),Salernitana,1.9,0–4,2.6,Udinese,29.739,Stadio Arechi,Daniele Orsato,Relatório da Partida,
