Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
17,dom,2019-12-22,20:45 (16:45),Sassuolo,1.3,1–2,1.4,Napoli,12.570,Stadio Città del Tricolore,Daniele Chiffi,Relatório da Partida,
,,,,,,,,,,,,,
18,dom,2020-01-05,12:30 (08:30),Brescia,0.3,1–2,1.9,Lazio,14.370,Stadio Mario Rigamonti,Gianluca Manganiello,Relatório da Partida,
18,dom,2020-01-05,15:00 (11:00),SPAL,1.7,0–2,2.1,Hellas Verona,14.078,Stadio Paolo Mazza,Marco Guida,Relatório da Partida,
18,dom,2020-01-05,18:00 (14:00),Genoa,2.9,2–1,0.9,Sassuolo,21.033,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Relatório da Partida,
18,dom,2020-01-05,20:45 (16:45),Roma,2.1,0–2,2.0,Torino,38.954,Stadio Olimpico,Marco Di Bello,Relatório da Partida,
18,seg,2020-01-06,12:30 (08:30),Bologna,0.8,1–1,0.4,Fiorentina,22.653,Stadio Renato Dall'Ara,Paolo Valeri,Relatório da Partida,
18,seg,2020-01-06,15:00 (11:00),Milan,1.5,0–0,0.9,Sampdoria,58.572,Stadio Giuseppe Meazza,Davide Massa,Relatório da Partida,
18,seg,2020-01-06,15:00 (11:00),Juventus,2.8,4–0,0.6,Cagliari,40.598,Allianz Stadium,Piero Giacomelli,Relatório da Partida,
18,seg,2020-01-06,15:00 (11:00),Atalanta,2.2,5–0,0.2,Parma,19.213,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Relatório da Partida,
18,seg,2020-01-06,18:00 (14:00),Lecce,0.7,0–1,0.7,Udinese,21.321,Stadio Comunale Via Del Mare,Antonio Giua,Relatório da Partida,
18,seg,2020-01-06,20:45 (16:45),Napoli,1.6,1–3,1.4,Inter,31.191,Stadio San Paolo,Daniele Doveri,Relatório da Partida,
,,,,,,,,,,,,,
19,sáb,2020-01-11,15:00 (11:00),Cagliari,0.7,0–2,1.2,Milan,16.412,Sardegna Arena,Rosario Abisso,Relatório da Partida,
19,sáb,2020-01-11,18:00 (14:00),Lazio,1.3,1–0,0.7,Napoli,40.000,Stadio Olimpico,Daniele Orsato,Relatório da Partida,
19,sáb,2020-01-11,20:45 (16:45),Inter,0.7,1–1,2.5,Atalanta,70.042,Stadio Giuseppe Meazza,Gianluca Rocchi,Relatório da Partida,
19,dom,2020-01-12,12:30 (08:30),Udinese,1.3,3–0,0.8,Sassuolo,21.731,Dacia Arena,Manuel Volpi,Relatório da Partida,
19,dom,2020-01-12,15:00 (11:00),Fiorentina,1.8,1–0,1.0,SPAL,33.970,Stadio Artemio Franchi,Daniele Doveri,Relatório da Partida,
19,dom,2020-01-12,15:00 (11:00),Torino,0.5,1–0,2.1,Bologna,15.000,Stadio Olimpico di Torino,Marco Piccinini,Relatório da Partida,
19,dom,2020-01-12,15:00 (11:00),Sampdoria,2.7,5–1,0.9,Brescia,20.117,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Relatório da Partida,
19,dom,2020-01-12,18:00 (14:00),Hellas Verona,2.5,2–1,0.8,Genoa,14.849,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Relatório da Partida,
19,dom,2020-01-12,20:45 (16:45),Roma,2.6,1–2,1.4,Juventus,60.513,Stadio Olimpico,Marco Guida,Relatório da Partida,
19,seg,2020-01-13,20:45 (16:45),Parma,1.8,2–0,0.9,Lecce,15.258,Stadio Ennio Tardini,Michael Fabbri,Relatório da Partida,
,,,,,,,,,,,,,
20,sáb,2020-01-18,15:00 (11:00),Lazio,4.5,5–1,0.5,Sampdoria,30.000,Stadio Olimpico,Daniele Chiffi,Relatório da Partida,
20,sáb,2020-01-18,18:00 (14:00),Sassuolo,1.0,2–1,1.0,Torino,10.500,Stadio Città del Tricolore,Davide Massa,Relatório da Partida,
20,sáb,2020-01-18,20:45 (16:45),Napoli,0.7,0–2,1.0,Fiorentina,22.219,Stadio San Paolo,Fabrizio Pasqua,Relatório da Partida,
20,dom,2020-01-19,12:30 (08:30),Milan,2.6,3–2,1.1,Udinese,56.107,Stadio Giuseppe Meazza,Luca Pairetto,Relatório da Partida,
20,dom,2020-01-19,15:00 (11:00),Brescia,1.4,2–2,3.7,Cagliari,12.133,Stadio Mario Rigamonti,Antonio Giua,Relatório da Partida,
20,dom,2020-01-19,15:00 (11:00),Lecce,1.2,1–1,1.7,Inter,25.966,Stadio Comunale Via Del Mare,Piero Giacomelli,Relatório da Partida,
20,dom,2020-01-19,15:00 (11:00),Bologna,1.1,1–1,2.1,Hellas Verona,20.697,Stadio Renato Dall'Ara,Giovanni Ayroldi,Relatório da Partida,
20,dom,2020-01-19,18:00 (14:00),Genoa,1.6,1–3,2.3,Roma,20.951,Stadio Comunale Luigi Ferraris,Fabio Maresca,Relatório da Partida,
20,dom,2020-01-19,20:45 (16:45),Juventus,1.2,2–1,0.3,Parma,37.790,Allianz Stadium,Marco Di Bello,Relatório da Partida,
20,seg,2020-01-20,20:45 (16:45),Atalanta,2.5,1–2,1.3,SPAL,16.636,Stadio Atleti Azzurri d'Italia,Federico La Penna,Relatório da Partida,
,,,,,,,,,,,,,
21,sex,2020-01-24,20:45 (16:45),Brescia,1.2,0–1,2.1,Milan,19.451,Stadio Mario Rigamonti,Paolo Valeri,Relatório da Partida,
21,sáb,2020-01-25,15:00 (11:00),SPAL,1.8,1–3,2.0,Bologna,12.622,Stadio Paolo Mazza,Michael Fabbri,Relatório da Partida,
21,sáb,2020-01-25,18:00 (14:00),Fiorentina,1.4,0–0,1.7,Genoa,32.903,Stadio Artemio Franchi,Daniele Orsato,Relatório da Partida,
21,sáb,2020-01-25,20:45 (16:45),Torino,0.6,0–7,4.9,Atalanta,18.824,Stadio Olimpico di Torino,Marco Guida,Relatório da Partida,
21,dom,2020-01-26,12:30 (08:30),Inter,1.4,1–1,0.9,Cagliari,70.465,Stadio Giuseppe Meazza,Gianluca Manganiello,Relatório da Partida,
21,dom,2020-01-26,15:00 (11:00),Parma,1.3,2–0,1.9,Udinese,14.250,Stadio Ennio Tardini,Simone Sozza,Relatório da Partida,
21,dom,2020-01-26,15:00 (11:00),Hellas Verona,2.6,3–0,0.6,Lecce,15.425,Stadio Marc'Antonio Bentegodi,Rosario Abisso,Relatório da Partida,
21,dom,2020-01-26,15:00 (11:00),Sampdoria,1.4,0–0,0.3,Sassuolo,19.260,Stadio Comunale Luigi Ferraris,Marco Piccinini,Relatório da Partida,
21,dom,2020-01-26,18:00 (14:00),Roma,2.0,1–1,1.1,Lazio,59.902,Stadio Olimpico,Giampaolo Calvarese,Relatório da Partida,
21,dom,2020-01-26,20:45 (16:45),Napoli,1.4,2–1,1.0,Juventus,39.111,Stadio San Paolo,Maurizio Mariani,Relatório da Partida,
,,,,,,,,,,,,,
22,sáb,2020-02-01,15:00 (11:00),Bologna,2.0,2–1,0.9,Brescia,21.665,Stadio Renato Dall'Ara,Daniele Doveri,Relatório da Partida,
22,sáb,2020-02-01,18:00 (14:00),Cagliari,2.6,2–2,2.2,Parma,16.051,Sardegna Arena,Massimiliano Irrati,Relatório da Partida,
22,sáb,2020-02-01,20:45 (16:45),Sassuolo,2.3,4–2,2.8,Roma,13.411,Stadio Città del Tricolore,Luca Pairetto,Relatório da Partida,
22,dom,2020-02-02,12:30 (08:30),Juventus,2.9,3–0,0.8,Fiorentina,40.171,Allianz Stadium,Fabrizio Pasqua,Relatório da Partida,
22,dom,2020-02-02,15:00 (11:00),Lazio,2.3,5–1,0.9,SPAL,4.000,Stadio Olimpico,Antonio Giua,Relatório da Partida,
22,dom,2020-02-02,15:00 (11:00),Milan,1.7,1–1,1.3,Hellas Verona,55.355,Stadio Giuseppe Meazza,Daniele Chiffi,Relatório da Partida,
22,dom,2020-02-02,15:00 (11:00),Atalanta,2.6,2–2,1.5,Genoa,18.755,Stadio Atleti Azzurri d'Italia,Davide Massa,Relatório da Partida,
22,dom,2020-02-02,18:00 (14:00),Lecce,2.1,4–0,0.9,Torino,21.947,Stadio Comunale Via Del Mare,Gianluca Rocchi,Relatório da Partida,
22,dom,2020-02-02,20:45 (16:45),Udinese,0.7,0–2,2.5,Inter,23.215,Dacia Arena,Marco Di Bello,Relatório da Partida,
22,seg,2020-02-03,20:45 (16:45),Sampdoria,1.9,2–4,1.3,Napoli,20.017,Stadio Comunale Luigi Ferraris,Federico La Penna,Relatório da Partida,
,,,,,,,,,,,,,
17,qua,2020-02-05,20:45 (16:45),Lazio,1.3,0–0,0.8,Hellas Verona,40.000,Stadio Olimpico,Rosario Abisso,Relatório da Partida,
,,,,,,,,,,,,,
23,sex,2020-02-07,20:45 (16:45),Roma,1.7,2–3,1.1,Bologna,31.808,Stadio Olimpico,Marco Guida,Relatório da Partida,
23,sáb,2020-02-08,15:00 (11:00),Fiorentina,0.7,1–2,1.7,Atalanta,35.034,Stadio Artemio Franchi,Maurizio Mariani,Relatório da Partida,
23,sáb,2020-02-08,18:00 (14:00),Torino,0.7,1–3,1.8,Sampdoria,20.664,Stadio Olimpico di Torino,Paolo Valeri,Relatório da Partida,
23,sáb,2020-02-08,20:45 (16:45),Hellas Verona,1.9,2–1,0.9,Juventus,28.654,Stadio Marc'Antonio Bentegodi,Davide Massa,Relatório da Partida,
23,dom,2020-02-09,12:30 (08:30),SPAL,1.4,1–2,2.3,Sassuolo,12.988,Stadio Paolo Mazza,Piero Giacomelli,Relatório da Partida,
23,dom,2020-02-09,15:00 (11:00),Genoa,1.2,1–0,1.2,Cagliari,21.301,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Relatório da Partida,
23,dom,2020-02-09,15:00 (11:00),Napoli,3.5,2–3,1.7,Lecce,40.825,Stadio San Paolo,Antonio Giua,Relatório da Partida,
23,dom,2020-02-09,15:00 (11:00),Brescia,0.6,1–1,2.3,Udinese,13.586,Stadio Mario Rigamonti,Marco Piccinini,Relatório da Partida,
23,dom,2020-02-09,18:00 (14:00),Parma,1.0,0–1,1.6,Lazio,17.859,Stadio Ennio Tardini,Marco Di Bello,Relatório da Partida,
23,dom,2020-02-09,20:45 (16:45),Inter,2.0,4–2,2.2,Milan,75.817,Stadio Giuseppe Meazza,Fabio Maresca,Relatório da Partida,
,,,,,,,,,,,,,
24,sáb,2020-02-15,15:00 (11:00),Lecce,1.6,2–1,1.6,SPAL,24.129,Stadio Comunale Via Del Mare,Marco Guida,Relatório da Partida,
24,sáb,2020-02-15,18:00 (14:00),Bologna,0.6,0–3,1.5,Genoa,21.513,Stadio Renato Dall'Ara,Davide Massa,Relatório da Partida,
24,sáb,2020-02-15,20:45 (16:45),Atalanta,1.6,2–1,0.4,Roma,19.830,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Relatório da Partida,
24,dom,2020-02-16,12:30 (08:30),Udinese,0.8,0–0,1.2,Hellas Verona,22.308,Dacia Arena,Eugenio Abbattista,Relatório da Partida,
24,dom,2020-02-16,15:00 (11:00),Juventus,2.6,2–0,0.3,Brescia,40.841,Allianz Stadium,Daniele Chiffi,Relatório da Partida,
24,dom,2020-02-16,15:00 (11:00),Sassuolo,1.5,0–1,0.8,Parma,12.099,Stadio Città del Tricolore,Maurizio Mariani,Relatório da Partida,
24,dom,2020-02-16,15:00 (11:00),Sampdoria,1.7,1–5,3.0,Fiorentina,20.284,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Relatório da Partida,
24,dom,2020-02-16,18:00 (14:00),Cagliari,0.3,0–1,0.9,Napoli,13.535,Sardegna Arena,Daniele Doveri,Relatório da Partida,
24,dom,2020-02-16,20:45 (16:45),Lazio,1.7,2–1,0.6,Inter,62.500,Stadio Olimpico,Gianluca Rocchi,Relatório da Partida,
24,seg,2020-02-17,20:45 (16:45),Milan,1.1,1–0,0.4,Torino,46.114,Stadio Giuseppe Meazza,Michael Fabbri,Relatório da Partida,
,,,,,,,,,,,,,
25,sex,2020-02-21,20:45 (16:45),Brescia,1.2,1–2,1.5,Napoli,14.703,Stadio Mario Rigamonti,Daniele Orsato,Relatório da Partida,
25,sáb,2020-02-22,15:00 (11:00),Bologna,1.3,1–1,0.6,Udinese,21.523,Stadio Renato Dall'Ara,Fabrizio Pasqua,Relatório da Partida,
25,sáb,2020-02-22,18:00 (14:00),SPAL,1.2,1–2,2.0,Juventus,15.262,Stadio Paolo Mazza,Federico La Penna,Relatório da Partida,
25,sáb,2020-02-22,20:45 (16:45),Fiorentina,2.0,1–1,0.7,Milan,39.769,Stadio Artemio Franchi,Giampaolo Calvarese,Relatório da Partida,
25,dom,2020-02-23,12:30 (08:30),Genoa,1.3,2–3,1.4,Lazio,25.000,Stadio Comunale Luigi Ferraris,Fabio Maresca,Relatório da Partida,
25,dom,2020-02-23,18:00 (14:00),Roma,3.7,4–0,0.7,Lecce,34.293,Stadio Olimpico,Piero Giacomelli,Relatório da Partida,
,,,,,,,,,,,,,
26,sáb,2020-02-29,15:00 (11:00),Lazio,1.7,2–0,1.7,Bologna,40.000,Stadio Olimpico,Rosario Abisso,Relatório da Partida,
26,sáb,2020-02-29,20:45 (16:45),Napoli,1.8,2–1,0.7,Torino,23.586,Stadio San Paolo,Maurizio Mariani,Relatório da Partida,
26,dom,2020-03-01,15:00 (11:00),Lecce,0.4,2–7,4.6,Atalanta,21.344,Stadio Comunale Via Del Mare,Davide Massa,Relatório da Partida,
26,dom,2020-03-01,18:00 (14:00),Cagliari,1.1,3–4,2.7,Roma,14.848,Sardegna Arena,Marco Di Bello,Relatório da Partida,
26,dom,2020-03-08,13:30 (09:30),Parma,1.3,0–1,1.2,SPAL,,Stadio Ennio Tardini,Luca Pairetto,Relatório da Partida,
26,dom,2020-03-08,15:00 (11:00),Milan,1.8,1–2,1.9,Genoa,,Stadio Giuseppe Meazza,Daniele Doveri,Relatório da Partida,
26,dom,2020-03-08,15:00 (11:00),Sampdoria,1.6,2–1,1.6,Hellas Verona,,Stadio Comunale Luigi Ferraris,Paolo Valeri,Relatório da Partida,
26,dom,2020-03-08,18:00 (14:00),Udinese,0.9,0–0,0.4,Fiorentina,,Dacia Arena,Michael Fabbri,Relatório da Partida,
26,dom,2020-03-08,20:45 (16:45),Juventus,1.1,2–0,0.6,Inter,,Allianz Stadium,Marco Guida,Relatório da Partida,
26,seg,2020-03-09,18:30 (14:30),Sassuolo,1.8,3–0,0.5,Brescia,,Stadio Città del Tricolore,Gianluca Manganiello,Relatório da Partida,
,,,,,,,,,,,,,
25,sáb,2020-06-20,19:30 (14:30),Torino,2.4,1–1,0.2,Parma,,Stadio Olimpico di Torino,Massimiliano Irrati,Relatório da Partida,
25,sáb,2020-06-20,21:45 (16:45),Hellas Verona,0.5,2–1,1.0,Cagliari,,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Relatório da Partida,
25,dom,2020-06-21,19:30 (14:30),Atalanta,2.5,4–1,2.6,Sassuolo,,Stadio Atleti Azzurri d'Italia,Daniele Chiffi,Relatório da Partida,
25,dom,2020-06-21,21:45 (16:45),Inter,2.3,2–1,0.5,Sampdoria,,Stadio Giuseppe Meazza,Maurizio Mariani,Relatório da Partida,
,,,,,,,,,,,,,
27,seg,2020-06-22,19:30 (14:30),Fiorentina,2.3,1–1,1.2,Brescia,,Stadio Artemio Franchi,Federico La Penna,Relatório da Partida,
27,seg,2020-06-22,19:30 (14:30),Lecce,1.3,1–4,2.3,Milan,,Stadio Comunale Via Del Mare,Paolo Valeri,Relatório da Partida,
27,seg,2020-06-22,21:45 (16:45),Bologna,0.8,0–2,1.7,Juventus,,Stadio Renato Dall'Ara,Gianluca Rocchi,Relatório da Partida,
27,ter,2020-06-23,19:30 (14:30),Hellas Verona,1.7,0–2,1.7,Napoli,,Stadio Marc'Antonio Bentegodi,Fabrizio Pasqua,Relatório da Partida,
27,ter,2020-06-23,19:30 (14:30),SPAL,1.1,0–1,1.5,Cagliari,,Stadio Paolo Mazza,Rosario Abisso,Relatório da Partida,
27,ter,2020-06-23,21:45 (16:45),Genoa,2.1,1–4,2.0,Parma,,Stadio Comunale Luigi Ferraris,Piero Giacomelli,Relatório da Partida,
27,ter,2020-06-23,21:45 (16:45),Torino,0.9,1–0,1.6,Udinese,,Stadio Olimpico di Torino,Fabio Maresca,Relatório da Partida,
27,qua,2020-06-24,19:30 (14:30),Inter,3.2,3–3,2.0,Sassuolo,,Stadio Giuseppe Meazza,Davide Massa,Relatório da Partida,
27,qua,2020-06-24,21:45 (16:45),Atalanta,2.4,3–2,0.5,Lazio,,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Relatório da Partida,
27,qua,2020-06-24,21:45 (16:45),Roma,2.4,2–1,1.2,Sampdoria,,Stadio Olimpico,Giampaolo Calvarese,Relatório da Partida,
,,,,,,,,,,,,,
28,sex,2020-06-26,21:45 (16:45),Juventus,3.9,4–0,0.3,Lecce,,Allianz Stadium,Marco Piccinini,Relatório da Partida,
28,sáb,2020-06-27,17:15 (12:15),Brescia,1.5,2–2,2.4,Genoa,,Stadio Mario Rigamonti,Massimiliano Irrati,Relatório da Partida,
28,sáb,2020-06-27,19:30 (14:30),Cagliari,1.6,4–2,1.4,Torino,,Sardegna Arena,Maurizio Mariani,Relatório da Partida,
28,sáb,2020-06-27,21:45 (16:45),Lazio,1.5,2–1,0.5,Fiorentina,,Stadio Olimpico,Michael Fabbri,Relatório da Partida,
28,dom,2020-06-28,17:15 (12:15),Milan,2.4,2–0,0.6,Roma,,Stadio Giuseppe Meazza,Piero Giacomelli,Relatório da Partida,
28,dom,2020-06-28,19:30 (14:30),Sampdoria,1.1,1–2,2.4,Bologna,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Relatório da Partida,
28,dom,2020-06-28,19:30 (14:30),Sassuolo,1.4,3–3,1.2,Hellas Verona,,Stadio Città del Tricolore,Antonio Giua,Relatório da Partida,
28,dom,2020-06-28,19:30 (14:30),Udinese,1.6,2–3,0.8,Atalanta,,Dacia Arena,Marco Di Bello,Relatório da Partida,
28,dom,2020-06-28,19:30 (14:30),Napoli,1.9,3–1,0.5,SPAL,,Stadio San Paolo,Luca Pairetto,Relatório da Partida,
28,dom,2020-06-28,21:45 (16:45),Parma,1.2,1–2,2.2,Inter,,Stadio Ennio Tardini,Fabio Maresca,Relatório da Partida,
,,,,,,,,,,,,,
29,ter,2020-06-30,19:30 (14:30),Torino,0.9,1–2,0.9,Lazio,,Stadio Olimpico di Torino,Davide Massa,Relatório da Partida,
29,ter,2020-06-30,21:45 (16:45),Genoa,0.2,1–3,0.8,Juventus,,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Relatório da Partida,
29,qua,2020-07-01,19:30 (14:30),Inter,3.7,6–0,0.5,Brescia,,Stadio Giuseppe Meazza,Gianluca Manganiello,Relatório da Partida,
29,qua,2020-07-01,19:30 (14:30),Bologna,1.0,1–1,1.0,Cagliari,,Stadio Renato Dall'Ara,Juan Sacchi,Relatório da Partida,
29,qua,2020-07-01,21:45 (16:45),SPAL,0.3,2–2,1.8,Milan,,Stadio Paolo Mazza,Maurizio Mariani,Relatório da Partida,
29,qua,2020-07-01,21:45 (16:45),Fiorentina,1.3,1–3,1.8,Sassuolo,,Stadio Artemio Franchi,Daniele Chiffi,Relatório da Partida,
29,qua,2020-07-01,21:45 (16:45),Lecce,1.7,1–2,2.0,Sampdoria,,Stadio Comunale Via Del Mare,Gianluca Rocchi,Relatório da Partida,
29,qua,2020-07-01,21:45 (16:45),Hellas Verona,2.1,3–2,1.6,Parma,,Stadio Marc'Antonio Bentegodi,Paolo Valeri,Relatório da Partida,
29,qui,2020-07-02,19:30 (14:30),Atalanta,1.3,2–0,0.7,Napoli,,Stadio Atleti Azzurri d'Italia,Daniele Doveri,Relatório da Partida,
29,qui,2020-07-02,21:45 (16:45),Roma,1.3,0–2,2.3,Udinese,,Stadio Olimpico,Marco Guida,Relatório da Partida,
,,,,,,,,,,,,,
30,sáb,2020-07-04,17:15 (12:15),Juventus,1.7,4–1,1.7,Torino,,Allianz Stadium,Fabio Maresca,Relatório da Partida,
30,sáb,2020-07-04,19:30 (14:30),Sassuolo,1.5,4–2,2.3,Lecce,,Stadio Città del Tricolore,Davide Massa,Relatório da Partida,
30,sáb,2020-07-04,21:45 (16:45),Lazio,0.4,0–3,2.2,Milan,,Stadio Olimpico,Giampaolo Calvarese,Relatório da Partida,
30,dom,2020-07-05,17:15 (12:15),Inter,2.5,1–2,1.1,Bologna,,Stadio Giuseppe Meazza,Luca Pairetto,Relatório da Partida,
30,dom,2020-07-05,19:30 (14:30),Brescia,1.4,2–0,0.7,Hellas Verona,,Stadio Mario Rigamonti,Marco Piccinini,Relatório da Partida,
30,dom,2020-07-05,19:30 (14:30),Parma,1.5,1–2,2.6,Fiorentina,,Stadio Ennio Tardini,Rosario Abisso,Relatório da Partida,
30,dom,2020-07-05,19:30 (14:30),Sampdoria,1.2,3–0,1.4,SPAL,,Stadio Comunale Luigi Ferraris,Piero Giacomelli,Relatório da Partida,
30,dom,2020-07-05,19:30 (14:30),Cagliari,0.4,0–1,3.3,Atalanta,,Sardegna Arena,Federico La Penna,Relatório da Partida,
30,dom,2020-07-05,19:30 (14:30),Udinese,0.6,2–2,1.2,Genoa,,Dacia Arena,Daniele Orsato,Relatório da Partida,
30,dom,2020-07-05,21:45 (16:45),Napoli,2.5,2–1,0.8,Roma,,Stadio San Paolo,Gianluca Rocchi,Relatório da Partida,
,,,,,,,,,,,,,
31,ter,2020-07-07,19:30 (14:30),Lecce,2.6,2–1,2.3,Lazio,,Stadio Comunale Via Del Mare,Fabio Maresca,Relatório da Partida,
31,ter,2020-07-07,21:45 (16:45),Milan,2.2,4–2,1.4,Juventus,,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
31,qua,2020-07-08,19:30 (14:30),Genoa,0.5,1–2,1.6,Napoli,,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Relatório da Partida,
31,qua,2020-07-08,19:30 (14:30),Fiorentina,0.6,0–0,1.1,Cagliari,,Stadio Artemio Franchi,Gianluca Manganiello,Relatório da Partida,
31,qua,2020-07-08,21:45 (16:45),Torino,1.9,3–1,1.4,Brescia,,Stadio Olimpico di Torino,Daniele Doveri,Relatório da Partida,
31,qua,2020-07-08,21:45 (16:45),Atalanta,1.3,2–0,1.1,Sampdoria,,Stadio Atleti Azzurri d'Italia,Antonio Giua,Relatório da Partida,
31,qua,2020-07-08,21:45 (16:45),Roma,3.2,2–1,1.2,Parma,,Stadio Olimpico,Michael Fabbri,Relatório da Partida,
31,qua,2020-07-08,21:45 (16:45),Bologna,1.2,1–2,0.9,Sassuolo,,Stadio Renato Dall'Ara,Francesco Fourneau,Relatório da Partida,
31,qui,2020-07-09,19:30 (14:30),SPAL,0.5,0–3,1.4,Udinese,,Stadio Paolo Mazza,Daniele Chiffi,Relatório da Partida,
31,qui,2020-07-09,21:45 (16:45),Hellas Verona,1.1,2–2,1.3,Inter,,Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,Relatório da Partida,
,,,,,,,,,,,,,
32,sáb,2020-07-11,17:15 (12:15),Lazio,0.6,1–2,2.0,Sassuolo,,Stadio Olimpico,Marco Di Bello,Relatório da Partida,
32,sáb,2020-07-11,19:30 (14:30),Brescia,1.2,0–3,2.8,Roma,,Stadio Mario Rigamonti,Giampaolo Calvarese,Relatório da Partida,
32,sáb,2020-07-11,21:45 (16:45),Juventus,2.0,2–2,0.7,Atalanta,,Allianz Stadium,Piero Giacomelli,Relatório da Partida,
32,dom,2020-07-12,17:15 (12:15),Genoa,2.6,2–0,0.1,SPAL,,Stadio Comunale Luigi Ferraris,Marco Guida,Relatório da Partida,
32,dom,2020-07-12,19:30 (14:30),Parma,1.3,2–2,0.6,Bologna,,Stadio Ennio Tardini,Maurizio Mariani,Relatório da Partida,
32,dom,2020-07-12,19:30 (14:30),Fiorentina,1.8,1–1,0.8,Hellas Verona,,Stadio Artemio Franchi,Daniele Chiffi,Relatório da Partida,
32,dom,2020-07-12,19:30 (14:30),Udinese,0.8,1–3,0.8,Sampdoria,,Dacia Arena,Paolo Valeri,Relatório da Partida,
32,dom,2020-07-12,19:30 (14:30),Cagliari,2.0,0–0,1.3,Lecce,,Sardegna Arena,Daniele Orsato,Relatório da Partida,
32,dom,2020-07-12,21:45 (16:45),Napoli,2.0,2–2,1.3,Milan,,Stadio San Paolo,Federico La Penna,Relatório da Partida,
32,seg,2020-07-13,21:45 (16:45),Inter,2.3,3–1,1.5,Torino,,Stadio Giuseppe Meazza,Davide Massa,Relatório da Partida,
,,,,,,,,,,,,,
33,ter,2020-07-14,21:45 (16:45),Atalanta,1.8,6–2,1.0,Brescia,,Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,Relatório da Partida,
33,qua,2020-07-15,19:30 (14:30),Sampdoria,1.4,3–0,0.6,Cagliari,,Stadio Comunale Luigi Ferraris,Luca Pairetto,Relatório da Partida,
33,qua,2020-07-15,19:30 (14:30),Bologna,0.7,1–1,0.6,Napoli,,Stadio Renato Dall'Ara,Marco Piccinini,Relatório da Partida,
33,qua,2020-07-15,19:30 (14:30),Milan,2.3,3–1,1.0,Parma,,Stadio Giuseppe Meazza,Massimiliano Irrati,Relatório da Partida,
33,qua,2020-07-15,21:45 (16:45),Udinese,1.2,0–0,0.8,Lazio,,Dacia Arena,Rosario Abisso,Relatório da Partida,
33,qua,2020-07-15,21:45 (16:45),Sassuolo,2.5,3–3,2.6,Juventus,,Stadio Città del Tricolore,Paolo Valeri,Relatório da Partida,
33,qua,2020-07-15,21:45 (16:45),Roma,2.3,2–1,1.1,Hellas Verona,,Stadio Olimpico,Fabio Maresca,Relatório da Partida,
33,qua,2020-07-15,21:45 (16:45),Lecce,0.6,1–3,2.2,Fiorentina,,Stadio Comunale Via Del Mare,Marco Guida,Relatório da Partida,
33,qui,2020-07-16,19:30 (14:30),Torino,1.0,3–0,1.0,Genoa,,Stadio Olimpico di Torino,Gianluca Rocchi,Relatório da Partida,
33,qui,2020-07-16,21:45 (16:45),SPAL,0.8,0–4,2.2,Inter,,Stadio Paolo Mazza,Antonio Giua,Relatório da Partida,
,,,,,,,,,,,,,
34,sáb,2020-07-18,17:15 (12:15),Hellas Verona,0.9,1–1,1.7,Atalanta,,Stadio Marc'Antonio Bentegodi,Rosario Abisso,Relatório da Partida,
34,sáb,2020-07-18,19:30 (14:30),Cagliari,0.4,1–1,0.5,Sassuolo,,Sardegna Arena,Giovanni Ayroldi,Relatório da Partida,
34,sáb,2020-07-18,21:45 (16:45),Milan,2.4,5–1,0.5,Bologna,,Stadio Giuseppe Meazza,Davide Massa,Relatório da Partida,
34,dom,2020-07-19,17:15 (12:15),Parma,1.2,2–3,2.0,Sampdoria,,Stadio Ennio Tardini,Giampaolo Calvarese,Relatório da Partida,
34,dom,2020-07-19,19:30 (14:30),Genoa,0.4,2–1,1.8,Lecce,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Relatório da Partida,
34,dom,2020-07-19,19:30 (14:30),Napoli,1.3,2–1,0.8,Udinese,,Stadio San Paolo,Daniele Chiffi,Relatório da Partida,
34,dom,2020-07-19,19:30 (14:30),Fiorentina,1.3,2–0,0.5,Torino,,Stadio Artemio Franchi,Maurizio Mariani,Relatório da Partida,
34,dom,2020-07-19,19:30 (14:30),Brescia,1.3,2–1,1.7,SPAL,,Stadio Mario Rigamonti,Eugenio Abbattista,Relatório da Partida,
34,dom,2020-07-19,21:45 (16:45),Roma,1.2,2–2,1.5,Inter,,Stadio Olimpico,Marco Di Bello,Relatório da Partida,
34,seg,2020-07-20,21:45 (16:45),Juventus,3.3,2–1,1.4,Lazio,,Allianz Stadium,Daniele Orsato,Relatório da Partida,
,,,,,,,,,,,,,
