Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
17,dom,2018-12-23,16:15 (13:15),Leganés,1.3,1–1,0.7,Sevilla,11.321,Estadio Municipal de Butarque,Alejandro Hernández,Relatório da Partida,
17,dom,2018-12-23,18:30 (15:30),Rayo Vallecano,2.5,2–1,1.0,Levante,11.206,Estadio del Rayo Vallecano,Ignacio Iglesias,Relatório da Partida,
17,qui,2019-01-03,21:30 (18:30),Villarreal,1.2,2–2,1.6,Real Madrid,19.903,Estadio de la Cerámica,Pablo González,Relatório da Partida,
,,,,,,,,,,,,,
18,sex,2019-01-04,19:00 (16:00),Levante,1.6,2–2,1.4,Girona,19.415,Estadio Ciudad de Valencia,Alberto Undiano,Relatório da Partida,
18,sex,2019-01-04,21:00 (18:00),Espanyol,1.3,1–0,0.4,Leganés,15.085,RCDE Stadium,José González,Relatório da Partida,
18,sáb,2019-01-05,13:00 (10:00),Valladolid,1.8,0–1,1.0,Rayo Vallecano,17.261,Estadio Municipal José Zorrilla,Adrián Cordero,Relatório da Partida,
18,sáb,2019-01-05,16:15 (13:15),Alavés,1.9,2–1,1.1,Valencia,18.304,Estadio de Mendizorroza,David Medié,Relatório da Partida,
18,sáb,2019-01-05,20:45 (17:45),Huesca,1.5,2–1,1.1,Betis,6.135,Estadio El Alcoraz,Ricardo de Burgos,Relatório da Partida,
18,dom,2019-01-06,12:00 (09:00),Eibar,1.8,0–0,1.2,Villarreal,4.141,Estadio Municipal de Ipurúa,Santiago Jaime,Relatório da Partida,
18,dom,2019-01-06,16:15 (13:15),Sevilla,1.4,1–1,0.7,Atlético Madrid,38.603,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,Relatório da Partida,
18,dom,2019-01-06,18:30 (15:30),Real Madrid,2.6,0–2,2.3,Real Sociedad,53.412,Estadio Santiago Bernabéu,José Luis Munuera,Relatório da Partida,
18,dom,2019-01-06,20:45 (17:45),Getafe,1.2,1–2,1.5,Barcelona,14.721,Coliseum Alfonso Pérez,Guillermo Cuadra,Relatório da Partida,
18,seg,2019-01-07,21:00 (18:00),Celta Vigo,1.5,1–2,1.8,Athletic Club,13.266,Estadio de Balaídos,Juan Martínez,Relatório da Partida,
,,,,,,,,,,,,,
19,sex,2019-01-11,21:00 (18:00),Rayo Vallecano,2.0,4–2,1.3,Celta Vigo,11.465,Estadio del Rayo Vallecano,Alberola Rojas,Relatório da Partida,
19,sáb,2019-01-12,13:00 (10:00),Leganés,2.0,1–0,0.5,Huesca,10.341,Estadio Municipal de Butarque,Mario Melero,Relatório da Partida,
19,sáb,2019-01-12,16:15 (13:15),Valencia,3.5,1–1,0.2,Valladolid,36.912,Estadio de Mestalla,Ignacio Iglesias,Relatório da Partida,
19,sáb,2019-01-12,18:30 (15:30),Girona,0.6,1–1,1.1,Alavés,10.303,Estadi Municipal de Montilivi,José Sánchez,Relatório da Partida,
19,sáb,2019-01-12,20:45 (17:45),Villarreal,2.3,1–2,0.9,Getafe,13.671,Estadio de la Cerámica,Javier Estrada,Relatório da Partida,
19,dom,2019-01-13,12:00 (09:00),Atlético Madrid,2.5,1–0,0.7,Levante,57.093,Estadio Wanda Metropolitano,Eduardo Prieto,Relatório da Partida,
19,dom,2019-01-13,16:15 (13:15),Athletic Club,0.9,2–0,0.7,Sevilla,41.342,San Mamés,Pablo González,Relatório da Partida,
19,dom,2019-01-13,18:30 (15:30),Barcelona,1.1,3–0,0.9,Eibar,71.039,Camp Nou,Jesús Gil,Relatório da Partida,
19,dom,2019-01-13,20:45 (17:45),Betis,0.8,1–2,0.7,Real Madrid,54.187,Estadio Benito Villamarín,Alejandro Hernández,Relatório da Partida,
19,seg,2019-01-14,21:00 (18:00),Real Sociedad,2.6,3–2,2.1,Espanyol,17.301,Estadio Municipal de Anoeta,Carlos del Cerro,Relatório da Partida,
,,,,,,,,,,,,,
20,sex,2019-01-18,21:00 (18:00),Getafe,2.0,4–0,0.4,Alavés,8.748,Coliseum Alfonso Pérez,José Luis Munuera,Relatório da Partida,
20,sáb,2019-01-19,16:15 (13:15),Real Madrid,1.5,2–0,0.5,Sevilla,68.232,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Relatório da Partida,
20,sáb,2019-01-19,18:30 (15:30),Huesca,1.3,0–3,2.5,Atlético Madrid,7.106,Estadio El Alcoraz,Guillermo Cuadra,Relatório da Partida,
20,sáb,2019-01-19,20:45 (17:45),Celta Vigo,0.8,1–2,1.2,Valencia,15.668,Estadio de Balaídos,José González,Relatório da Partida,
20,dom,2019-01-20,12:00 (09:00),Betis,1.4,3–2,0.8,Girona,47.218,Estadio Benito Villamarín,Adrián Cordero,Relatório da Partida,
20,dom,2019-01-20,16:15 (13:15),Villarreal,1.1,1–1,0.5,Athletic Club,17.054,Estadio de la Cerámica,Alberto Undiano,Relatório da Partida,
20,dom,2019-01-20,18:30 (15:30),Levante,1.5,2–0,1.5,Valladolid,19.107,Estadio Ciudad de Valencia,Santiago Jaime,Relatório da Partida,
20,dom,2019-01-20,18:30 (15:30),Rayo Vallecano,0.9,2–2,1.6,Real Sociedad,12.562,Estadio del Rayo Vallecano,David Medié,Relatório da Partida,
20,dom,2019-01-20,20:45 (17:45),Barcelona,1.8,3–1,0.9,Leganés,50.670,Camp Nou,Ricardo de Burgos,Relatório da Partida,
20,seg,2019-01-21,21:00 (18:00),Eibar,1.6,3–0,0.9,Espanyol,3.592,Estadio Municipal de Ipurúa,Juan Martínez,Relatório da Partida,
,,,,,,,,,,,,,
21,sáb,2019-01-26,13:00 (10:00),Sevilla,4.6,5–0,0.9,Levante,34.220,Estadio Ramón Sánchez Pizjuán,Alberola Rojas,Relatório da Partida,
21,sáb,2019-01-26,16:15 (13:15),Atlético Madrid,1.1,2–0,0.3,Getafe,55.709,Estadio Wanda Metropolitano,Ignacio Iglesias,Relatório da Partida,
21,sáb,2019-01-26,18:30 (15:30),Leganés,0.7,2–2,0.2,Eibar,9.341,Estadio Municipal de Butarque,Alejandro Hernández,Relatório da Partida,
21,sáb,2019-01-26,20:45 (17:45),Valencia,1.5,3–0,0.7,Villarreal,37.685,Estadio de Mestalla,Carlos del Cerro,Relatório da Partida,
21,dom,2019-01-27,12:00 (09:00),Valladolid,1.6,2–1,1.0,Celta Vigo,18.416,Estadio Municipal José Zorrilla,José Sánchez,Relatório da Partida,
21,dom,2019-01-27,16:15 (13:15),Girona,1.3,0–2,2.2,Barcelona,14.021,Estadi Municipal de Montilivi,Pablo González,Relatório da Partida,
21,dom,2019-01-27,18:30 (15:30),Real Sociedad,0.4,0–0,0.4,Huesca,21.252,Estadio Municipal de Anoeta,Eduardo Prieto,Relatório da Partida,
21,dom,2019-01-27,18:30 (15:30),Athletic Club,1.1,1–0,0.4,Betis,40.282,San Mamés,Javier Estrada,Relatório da Partida,
21,dom,2019-01-27,20:45 (17:45),Espanyol,1.1,2–4,2.1,Real Madrid,21.215,RCDE Stadium,Jesús Gil,Relatório da Partida,
21,seg,2019-01-28,21:00 (18:00),Alavés,1.0,0–1,1.0,Rayo Vallecano,13.982,Estadio de Mendizorroza,Mario Melero,Relatório da Partida,
,,,,,,,,,,,,,
22,sex,2019-02-01,21:00 (18:00),Huesca,1.9,4–0,0.5,Valladolid,6.052,Estadio El Alcoraz,José Luis Munuera,Relatório da Partida,
22,sáb,2019-02-02,13:00 (10:00),Levante,0.6,0–0,0.4,Getafe,18.437,Estadio Ciudad de Valencia,Adrián Cordero,Relatório da Partida,
22,sáb,2019-02-02,16:15 (13:15),Real Sociedad,1.5,2–1,1.4,Athletic Club,27.073,Estadio Municipal de Anoeta,Antonio Matéu Lahoz,Relatório da Partida,
22,sáb,2019-02-02,18:30 (15:30),Barcelona,2.0,2–2,3.3,Valencia,76.789,Camp Nou,Alberto Undiano,Relatório da Partida,
22,sáb,2019-02-02,20:45 (17:45),Celta Vigo,1.0,1–0,0.9,Sevilla,17.503,Estadio de Balaídos,Ricardo de Burgos,Relatório da Partida,
22,dom,2019-02-03,12:00 (09:00),Villarreal,2.8,2–2,1.6,Espanyol,15.476,Estadio de la Cerámica,Guillermo Cuadra,Relatório da Partida,
22,dom,2019-02-03,16:15 (13:15),Betis,1.0,1–0,0.7,Atlético Madrid,50.864,Estadio Benito Villamarín,David Medié,Relatório da Partida,
22,dom,2019-02-03,18:30 (15:30),Eibar,1.7,3–0,0.2,Girona,4.419,Estadio Municipal de Ipurúa,José González,Relatório da Partida,
22,dom,2019-02-03,20:45 (17:45),Real Madrid,2.5,3–0,0.6,Alavés,53.132,Estadio Santiago Bernabéu,Santiago Jaime,Relatório da Partida,
22,seg,2019-02-04,21:00 (18:00),Rayo Vallecano,1.7,1–2,1.3,Leganés,11.435,Estadio del Rayo Vallecano,Juan Martínez,Relatório da Partida,
,,,,,,,,,,,,,
23,sex,2019-02-08,21:00 (18:00),Valladolid,0.6,0–0,1.2,Villarreal,16.842,Estadio Municipal José Zorrilla,Alejandro Hernández,Relatório da Partida,
23,sáb,2019-02-09,13:00 (10:00),Getafe,2.7,3–1,0.9,Celta Vigo,9.918,Coliseum Alfonso Pérez,Pablo González,Relatório da Partida,
23,sáb,2019-02-09,16:15 (13:15),Atlético Madrid,1.1,1–3,1.6,Real Madrid,67.752,Estadio Wanda Metropolitano,Javier Estrada,Relatório da Partida,
23,sáb,2019-02-09,18:30 (15:30),Espanyol,2.0,2–1,0.6,Rayo Vallecano,22.104,RCDE Stadium,Eduardo Prieto,Relatório da Partida,
23,sáb,2019-02-09,20:45 (17:45),Girona,1.4,0–2,0.6,Huesca,10.662,Estadi Municipal de Montilivi,Adrián Cordero,Relatório da Partida,
23,dom,2019-02-10,12:00 (09:00),Leganés,1.6,3–0,0.1,Betis,11.381,Estadio Municipal de Butarque,Alberola Rojas,Relatório da Partida,
23,dom,2019-02-10,16:15 (13:15),Valencia,1.5,0–0,0.5,Real Sociedad,38.885,Estadio de Mestalla,Mario Melero,Relatório da Partida,
23,dom,2019-02-10,18:30 (15:30),Sevilla,1.7,2–2,1.3,Eibar,36.343,Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias,Relatório da Partida,
23,dom,2019-02-10,20:45 (17:45),Athletic Club,1.3,0–0,0.7,Barcelona,47.557,San Mamés,Carlos del Cerro,Relatório da Partida,
23,seg,2019-02-11,21:00 (18:00),Alavés,1.7,2–0,0.3,Levante,13.691,Estadio de Mendizorroza,Alberto Undiano,Relatório da Partida,
,,,,,,,,,,,,,
24,sex,2019-02-15,21:00 (18:00),Eibar,1.8,2–2,0.7,Getafe,4.449,Estadio Municipal de Ipurúa,David Medié,Relatório da Partida,
24,sáb,2019-02-16,13:00 (10:00),Celta Vigo,1.6,1–4,2.8,Levante,15.479,Estadio de Balaídos,Santiago Jaime,Relatório da Partida,
24,sáb,2019-02-16,16:15 (13:15),Rayo Vallecano,1.0,0–1,0.2,Atlético Madrid,13.880,Estadio del Rayo Vallecano,Jesús Gil,Relatório da Partida,
24,sáb,2019-02-16,18:30 (15:30),Real Sociedad,1.7,3–0,1.2,Leganés,22.997,Estadio Municipal de Anoeta,José Luis Munuera,Relatório da Partida,
24,sáb,2019-02-16,20:45 (17:45),Barcelona,3.7,1–0,0.4,Valladolid,67.435,Camp Nou,Juan Martínez,Relatório da Partida,
24,dom,2019-02-17,12:00 (08:00),Real Madrid,1.8,1–2,2.6,Girona,68.099,Estadio Santiago Bernabéu,Guillermo Cuadra,Relatório da Partida,
24,dom,2019-02-17,16:15 (12:15),Valencia,1.7,0–0,0.4,Espanyol,39.564,Estadio de Mestalla,Ricardo de Burgos,Relatório da Partida,
24,dom,2019-02-17,18:30 (14:30),Villarreal,1.6,3–0,2.6,Sevilla,17.402,Estadio de la Cerámica,José González,Relatório da Partida,
24,dom,2019-02-17,20:45 (16:45),Betis,3.1,1–1,1.2,Alavés,43.455,Estadio Benito Villamarín,Antonio Matéu Lahoz,Relatório da Partida,
24,seg,2019-02-18,21:00 (17:00),Huesca,1.2,0–1,1.4,Athletic Club,6.729,Estadio El Alcoraz,José Sánchez,Relatório da Partida,
,,,,,,,,,,,,,
25,sex,2019-02-22,21:00 (17:00),Espanyol,0.8,1–1,0.8,Huesca,20.078,RCDE Stadium,Alejandro Hernández,Relatório da Partida,
25,sáb,2019-02-23,13:00 (09:00),Getafe,1.3,2–1,0.8,Rayo Vallecano,11.207,Coliseum Alfonso Pérez,Alberola Rojas,Relatório da Partida,
25,sáb,2019-02-23,16:15 (12:15),Sevilla,1.6,2–4,1.8,Barcelona,40.661,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,Relatório da Partida,
25,sáb,2019-02-23,18:30 (14:30),Alavés,1.4,0–0,0.5,Celta Vigo,18.882,Estadio de Mendizorroza,Carlos del Cerro,Relatório da Partida,
25,sáb,2019-02-23,20:45 (16:45),Athletic Club,1.3,1–0,0.6,Eibar,43.363,San Mamés,Mario Melero,Relatório da Partida,
25,dom,2019-02-24,12:00 (08:00),Leganés,1.8,1–1,0.5,Valencia,11.425,Estadio Municipal de Butarque,Javier Estrada,Relatório da Partida,
25,dom,2019-02-24,16:15 (12:15),Atlético Madrid,1.2,2–0,1.2,Villarreal,59.114,Estadio Wanda Metropolitano,Alberto Undiano,Relatório da Partida,
25,dom,2019-02-24,18:30 (14:30),Valladolid,0.6,0–2,0.8,Betis,20.125,Estadio Municipal José Zorrilla,Pablo González,Relatório da Partida,
25,dom,2019-02-24,20:45 (16:45),Levante,1.2,1–2,2.7,Real Madrid,23.018,Estadio Ciudad de Valencia,Ignacio Iglesias,Relatório da Partida,
25,seg,2019-02-25,21:00 (17:00),Girona,1.0,0–0,0.5,Real Sociedad,10.170,Estadi Municipal de Montilivi,Eduardo Prieto,Relatório da Partida,
,,,,,,,,,,,,,
26,sex,2019-03-01,21:00 (17:00),Rayo Vallecano,0.8,0–2,1.3,Girona,12.087,Estadio del Rayo Vallecano,Santiago Jaime,Relatório da Partida,
26,sáb,2019-03-02,13:00 (09:00),Espanyol,2.6,3–1,1.5,Valladolid,20.467,RCDE Stadium,Adrián Cordero,Relatório da Partida,
26,sáb,2019-03-02,16:15 (12:15),Villarreal,1.2,1–2,1.4,Alavés,15.488,Estadio de la Cerámica,José Luis Munuera,Relatório da Partida,
26,sáb,2019-03-02,18:30 (14:30),Huesca,1.0,2–1,2.3,Sevilla,6.818,Estadio El Alcoraz,Ricardo de Burgos,Relatório da Partida,
26,sáb,2019-03-02,20:45 (16:45),Real Madrid,0.9,0–1,1.1,Barcelona,78.921,Estadio Santiago Bernabéu,Alberto Undiano,Relatório da Partida,
26,dom,2019-03-03,12:00 (08:00),Eibar,2.5,1–0,0.5,Celta Vigo,4.682,Estadio Municipal de Ipurúa,Guillermo Cuadra,Relatório da Partida,
26,dom,2019-03-03,16:15 (12:15),Betis,0.6,1–2,1.6,Getafe,46.657,Estadio Benito Villamarín,Juan Martínez,Relatório da Partida,
26,dom,2019-03-03,18:30 (14:30),Real Sociedad,0.9,0–2,1.4,Atlético Madrid,26.004,Estadio Municipal de Anoeta,José González,Relatório da Partida,
26,dom,2019-03-03,20:45 (16:45),Valencia,1.3,2–0,0.4,Athletic Club,39.041,Estadio de Mestalla,David Medié,Relatório da Partida,
26,seg,2019-03-04,21:00 (17:00),Leganés,1.9,1–0,1.5,Levante,9.758,Estadio Municipal de Butarque,Jesús Gil,Relatório da Partida,
,,,,,,,,,,,,,
27,sex,2019-03-08,21:00 (17:00),Athletic Club,0.8,1–1,0.8,Espanyol,38.453,San Mamés,Pablo González,Relatório da Partida,
27,sáb,2019-03-09,13:00 (09:00),Alavés,2.0,1–1,2.4,Eibar,18.793,Estadio de Mendizorroza,Alberola Rojas,Relatório da Partida,
27,sáb,2019-03-09,16:15 (12:15),Atlético Madrid,1.3,1–0,0.1,Leganés,58.321,Estadio Wanda Metropolitano,Antonio Matéu Lahoz,Relatório da Partida,
27,sáb,2019-03-09,18:30 (14:30),Barcelona,2.4,3–1,0.4,Rayo Vallecano,74.158,Camp Nou,Mario Melero,Relatório da Partida,
27,sáb,2019-03-09,20:45 (16:45),Getafe,1.4,2–1,0.9,Huesca,10.882,Coliseum Alfonso Pérez,Eduardo Prieto,Relatório da Partida,
27,dom,2019-03-10,12:00 (08:00),Celta Vigo,0.4,0–1,1.2,Betis,18.005,Estadio de Balaídos,Javier Estrada,Relatório da Partida,
27,dom,2019-03-10,16:15 (12:15),Girona,2.3,2–3,1.2,Valencia,11.502,Estadi Municipal de Montilivi,Carlos del Cerro,Relatório da Partida,
27,dom,2019-03-10,18:30 (14:30),Levante,1.1,0–2,1.0,Villarreal,20.149,Estadio Ciudad de Valencia,José Sánchez,Relatório da Partida,
27,dom,2019-03-10,18:30 (14:30),Sevilla,2.4,5–2,1.2,Real Sociedad,35.813,Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias,Relatório da Partida,
27,dom,2019-03-10,20:45 (16:45),Valladolid,2.2,1–4,2.8,Real Madrid,21.914,Estadio Municipal José Zorrilla,Jesús Gil,Relatório da Partida,
,,,,,,,,,,,,,
28,sex,2019-03-15,21:00 (17:00),Real Sociedad,2.9,1–1,1.3,Levante,20.605,Estadio Municipal de Anoeta,Adrián Cordero,Relatório da Partida,
28,sáb,2019-03-16,13:00 (09:00),Huesca,1.5,1–3,2.3,Alavés,6.811,Estadio El Alcoraz,Alberto Undiano,Relatório da Partida,
28,sáb,2019-03-16,16:15 (12:15),Real Madrid,2.5,2–0,0.4,Celta Vigo,65.054,Estadio Santiago Bernabéu,Juan Martínez,Relatório da Partida,
28,sáb,2019-03-16,18:30 (14:30),Athletic Club,1.3,2–0,0.9,Atlético Madrid,39.659,San Mamés,Santiago Jaime,Relatório da Partida,
28,sáb,2019-03-16,20:45 (16:45),Leganés,0.6,0–2,1.5,Girona,9.873,Estadio Municipal de Butarque,José Luis Munuera,Relatório da Partida,
28,dom,2019-03-17,12:00 (08:00),Eibar,2.1,1–2,2.4,Valladolid,4.508,Estadio Municipal de Ipurúa,David Medié,Relatório da Partida,
28,dom,2019-03-17,16:15 (12:15),Espanyol,0.7,0–1,1.5,Sevilla,20.219,RCDE Stadium,Guillermo Cuadra,Relatório da Partida,
28,dom,2019-03-17,18:30 (14:30),Villarreal,2.5,3–1,0.2,Rayo Vallecano,17.117,Estadio de la Cerámica,José González,Relatório da Partida,
28,dom,2019-03-17,18:30 (14:30),Valencia,0.6,0–0,0.5,Getafe,41.778,Estadio de Mestalla,José Sánchez,Relatório da Partida,
28,dom,2019-03-17,20:45 (16:45),Betis,1.2,1–4,3.0,Barcelona,54.172,Estadio Benito Villamarín,Ricardo de Burgos,Relatório da Partida,
,,,,,,,,,,,,,
29,sex,2019-03-29,21:00 (17:00),Girona,0.4,1–2,1.0,Athletic Club,10.652,Estadi Municipal de Montilivi,José Sánchez,Relatório da Partida,
29,sáb,2019-03-30,13:00 (09:00),Getafe,0.6,0–2,1.3,Leganés,12.705,Coliseum Alfonso Pérez,Pablo González,Relatório da Partida,
29,sáb,2019-03-30,16:15 (12:15),Barcelona,1.3,2–0,0.2,Espanyol,92.795,Camp Nou,Carlos del Cerro,Relatório da Partida,
29,sáb,2019-03-30,18:30 (14:30),Celta Vigo,1.8,3–2,2.5,Villarreal,22.315,Estadio de Balaídos,Jesús Gil,Relatório da Partida,
29,sáb,2019-03-30,20:45 (16:45),Alavés,0.8,0–4,1.5,Atlético Madrid,19.117,Estadio de Mendizorroza,Mario Melero,Relatório da Partida,
29,dom,2019-03-31,12:00 (07:00),Levante,1.0,2–2,2.3,Eibar,16.179,Estadio Ciudad de Valencia,Eduardo Prieto,Relatório da Partida,
29,dom,2019-03-31,14:00 (09:00),Rayo Vallecano,2.2,1–1,0.6,Betis,12.310,Estadio del Rayo Vallecano,Antonio Matéu Lahoz,Relatório da Partida,
29,dom,2019-03-31,16:15 (11:15),Sevilla,0.9,0–1,1.0,Valencia,38.450,Estadio Ramón Sánchez Pizjuán,José González,Relatório da Partida,
29,dom,2019-03-31,18:30 (13:30),Valladolid,2.5,1–1,0.9,Real Sociedad,18.775,Estadio Municipal José Zorrilla,Alberola Rojas,Relatório da Partida,
29,dom,2019-03-31,20:45 (15:45),Real Madrid,4.1,3–2,1.7,Huesca,49.269,Estadio Santiago Bernabéu,Javier Estrada,Relatório da Partida,
,,,,,,,,,,,,,
30,ter,2019-04-02,19:30 (14:30),Atlético Madrid,2.5,2–0,0.8,Girona,40.863,Estadio Wanda Metropolitano,Ignacio Iglesias,Relatório da Partida,
30,ter,2019-04-02,20:30 (15:30),Espanyol,1.7,1–1,1.5,Getafe,16.322,RCDE Stadium,Ricardo de Burgos,Relatório da Partida,
30,ter,2019-04-02,21:30 (16:30),Villarreal,2.2,4–4,2.7,Barcelona,19.515,Estadio de la Cerámica,Alejandro Hernández,Relatório da Partida,
30,qua,2019-04-03,19:30 (14:30),Athletic Club,1.8,3–2,1.5,Levante,36.450,San Mamés,José Luis Munuera,Relatório da Partida,
30,qua,2019-04-03,20:30 (15:30),Huesca,3.3,3–3,2.0,Celta Vigo,6.552,Estadio El Alcoraz,Adrián Cordero,Relatório da Partida,
30,qua,2019-04-03,20:30 (15:30),Eibar,1.6,2–1,0.9,Rayo Vallecano,3.940,Estadio Municipal de Ipurúa,Alberto Undiano,Relatório da Partida,
30,qua,2019-04-03,21:30 (16:30),Valencia,1.8,2–1,0.8,Real Madrid,44.274,Estadio de Mestalla,Santiago Jaime,Relatório da Partida,
30,qui,2019-04-04,19:30 (14:30),Sevilla,1.9,2–0,0.6,Alavés,33.212,Estadio Ramón Sánchez Pizjuán,Juan Martínez,Relatório da Partida,
30,qui,2019-04-04,20:30 (15:30),Leganés,1.7,1–0,0.8,Valladolid,10.185,Estadio Municipal de Butarque,Guillermo Cuadra,Relatório da Partida,
30,qui,2019-04-04,21:30 (16:30),Real Sociedad,2.5,2–1,1.3,Betis,16.417,Estadio Municipal de Anoeta,David Medié,Relatório da Partida,
,,,,,,,,,,,,,
31,sáb,2019-04-06,13:00 (08:00),Girona,1.5,1–2,0.4,Espanyol,11.463,Estadi Municipal de Montilivi,Eduardo Prieto,Relatório da Partida,
31,sáb,2019-04-06,16:15 (11:15),Real Madrid,1.6,2–1,0.8,Eibar,50.284,Estadio Santiago Bernabéu,Pablo González,Relatório da Partida,
31,sáb,2019-04-06,18:30 (13:30),Rayo Vallecano,1.5,2–0,2.3,Valencia,11.320,Estadio del Rayo Vallecano,Alberola Rojas,Relatório da Partida,
31,sáb,2019-04-06,20:45 (15:45),Barcelona,2.6,2–0,0.8,Atlético Madrid,92.453,Camp Nou,Jesús Gil,Relatório da Partida,
31,dom,2019-04-07,12:00 (07:00),Alavés,0.9,1–1,0.9,Leganés,16.783,Estadio de Mendizorroza,Antonio Matéu Lahoz,Relatório da Partida,
31,dom,2019-04-07,14:00 (09:00),Getafe,1.3,1–0,0.7,Athletic Club,11.617,Coliseum Alfonso Pérez,José González,Relatório da Partida,
31,dom,2019-04-07,16:15 (11:15),Valladolid,1.4,0–2,2.1,Sevilla,17.989,Estadio Municipal José Zorrilla,José Sánchez,Relatório da Partida,
31,dom,2019-04-07,18:30 (13:30),Levante,2.4,2–2,1.3,Huesca,19.824,Estadio Ciudad de Valencia,Carlos del Cerro,Relatório da Partida,
31,dom,2019-04-07,18:30 (13:30),Celta Vigo,3.0,3–1,1.4,Real Sociedad,20.519,Estadio de Balaídos,Mario Melero,Relatório da Partida,
31,dom,2019-04-07,20:45 (15:45),Betis,1.8,2–1,1.5,Villarreal,28.475,Estadio Benito Villamarín,Javier Estrada,Relatório da Partida,
,,,,,,,,,,,,,
32,sáb,2019-04-13,13:00 (08:00),Espanyol,0.5,2–1,1.4,Alavés,18.143,RCDE Stadium,Ignacio Iglesias,Relatório da Partida,
32,sáb,2019-04-13,16:15 (11:15),Huesca,0.2,0–0,1.1,Barcelona,7.332,Estadio El Alcoraz,Guillermo Cuadra,Relatório da Partida,
32,sáb,2019-04-13,18:30 (13:30),Atlético Madrid,1.5,2–0,0.5,Celta Vigo,55.269,Estadio Wanda Metropolitano,Ricardo de Burgos,Relatório da Partida,
32,sáb,2019-04-13,20:45 (15:45),Sevilla,2.0,3–2,1.0,Betis,42.855,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández,Relatório da Partida,
32,dom,2019-04-14,12:00 (07:00),Valladolid,1.5,2–2,1.6,Getafe,16.909,Estadio Municipal José Zorrilla,José Luis Munuera,Relatório da Partida,
32,dom,2019-04-14,14:00 (09:00),Athletic Club,2.7,3–2,1.0,Rayo Vallecano,38.732,San Mamés,Juan Martínez,Relatório da Partida,
32,dom,2019-04-14,16:15 (11:15),Real Sociedad,0.4,1–1,1.5,Eibar,24.308,Estadio Municipal de Anoeta,Santiago Jaime,Relatório da Partida,
32,dom,2019-04-14,18:30 (13:30),Girona,1.3,0–1,1.4,Villarreal,11.535,Estadi Municipal de Montilivi,Adrián Cordero,Relatório da Partida,
32,dom,2019-04-14,20:45 (15:45),Valencia,2.4,3–1,0.3,Levante,42.120,Estadio de Mestalla,Alberto Undiano,Relatório da Partida,
32,seg,2019-04-15,21:00 (16:00),Leganés,0.6,1–1,1.2,Real Madrid,12.118,Estadio Municipal de Butarque,David Medié,Relatório da Partida,
,,,,,,,,,,,,,
33,sex,2019-04-19,21:00 (16:00),Alavés,1.3,2–2,2.0,Valladolid,13.568,Estadio de Mendizorroza,Javier Estrada,Relatório da Partida,
33,sáb,2019-04-20,13:00 (08:00),Celta Vigo,1.8,2–1,0.4,Girona,20.546,Estadio de Balaídos,Carlos del Cerro,Relatório da Partida,
33,sáb,2019-04-20,16:15 (11:15),Eibar,0.6,0–1,1.3,Atlético Madrid,4.750,Estadio Municipal de Ipurúa,Alberola Rojas,Relatório da Partida,
33,sáb,2019-04-20,18:30 (13:30),Rayo Vallecano,1.2,0–0,1.1,Huesca,10.542,Estadio del Rayo Vallecano,José González,Relatório da Partida,
33,sáb,2019-04-20,20:45 (15:45),Barcelona,1.1,2–1,1.5,Real Sociedad,75.470,Camp Nou,Pablo González,Relatório da Partida,
33,dom,2019-04-21,12:00 (07:00),Levante,1.8,2–2,2.1,Espanyol,16.876,Estadio Ciudad de Valencia,Jesús Gil,Relatório da Partida,
33,dom,2019-04-21,14:00 (09:00),Getafe,2.9,3–0,0.7,Sevilla,11.495,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Relatório da Partida,
33,dom,2019-04-21,16:15 (11:15),Real Madrid,1.9,3–0,0.5,Athletic Club,59.815,Estadio Santiago Bernabéu,Mario Melero,Relatório da Partida,
33,dom,2019-04-21,18:30 (13:30),Villarreal,1.0,2–1,1.2,Leganés,14.753,Estadio de la Cerámica,Eduardo Prieto,Relatório da Partida,
33,dom,2019-04-21,20:45 (15:45),Betis,2.1,1–2,0.2,Valencia,42.508,Estadio Benito Villamarín,José Sánchez,Relatório da Partida,
,,,,,,,,,,,,,
34,ter,2019-04-23,19:30 (14:30),Huesca,1.0,2–0,0.8,Eibar,6.157,Estadio El Alcoraz,David Medié,Relatório da Partida,
34,ter,2019-04-23,20:30 (15:30),Valladolid,0.9,1–0,0.6,Girona,19.106,Estadio Municipal José Zorrilla,Juan Martínez,Relatório da Partida,
34,ter,2019-04-23,21:30 (16:30),Alavés,0.3,0–2,2.5,Barcelona,18.735,Estadio de Mendizorroza,Adrián Cordero,Relatório da Partida,
34,qua,2019-04-24,19:30 (14:30),Atlético Madrid,1.6,3–2,2.1,Valencia,43.531,Estadio Wanda Metropolitano,Alejandro Hernández,Relatório da Partida,
34,qua,2019-04-24,20:30 (15:30),Espanyol,2.2,1–1,2.7,Celta Vigo,15.680,RCDE Stadium,Alberto Undiano,Relatório da Partida,
