Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
17,seg,2021-12-13,21:00 (17:00),Cádiz,0.7,1–1,1.6,Granada,13.052,Estadio Nuevo Mirandilla,Miguel Ángel Ortiz Arias,Relatório da Partida,
,,,,,,,,,,,,,
18,sex,2021-12-17,21:00 (17:00),Celta Vigo,1.0,3–1,0.3,Espanyol,9.526,Estadio de Balaídos,Valentín Pizarro,Relatório da Partida,
18,sáb,2021-12-18,14:00 (10:00),Rayo Vallecano,2.0,2–0,0.3,Alavés,7.911,Estadio del Rayo Vallecano,Antonio Matéu Lahoz,Relatório da Partida,
18,sáb,2021-12-18,16:15 (12:15),Real Sociedad,1.3,1–3,3.0,Villarreal,29.679,Estadio Municipal de Anoeta,Jorge Figueroa,Relatório da Partida,
18,sáb,2021-12-18,18:30 (14:30),Barcelona,3.0,3–2,1.2,Elche,41.664,Camp Nou,Alberola Rojas,Relatório da Partida,
18,sáb,2021-12-18,21:00 (17:00),Sevilla,0.5,2–1,1.1,Atlético Madrid,33.241,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,Relatório da Partida,
18,dom,2021-12-19,14:00 (10:00),Granada,2.3,4–1,1.2,Mallorca,13.014,Estadio Nuevo Los Cármenes,Alejandro Muñíz,Relatório da Partida,
18,dom,2021-12-19,16:15 (12:15),Athletic Club,1.5,3–2,2.4,Betis,38.002,San Mamés,Jesús Gil,Relatório da Partida,
18,dom,2021-12-19,18:30 (14:30),Getafe,1.4,1–0,0.6,Osasuna,8.126,Coliseum Alfonso Pérez,José Luis Munuera,Relatório da Partida,
18,dom,2021-12-19,21:00 (17:00),Real Madrid,2.6,0–0,0.3,Cádiz,38.818,Estadio Santiago Bernabéu,Santiago Jaime,Relatório da Partida,
18,seg,2021-12-20,21:00 (17:00),Levante,2.8,3–4,2.0,Valencia,18.851,Estadio Ciudad de Valencia,Pablo González,Relatório da Partida,
,,,,,,,,,,,,,
4,ter,2021-12-21,19:00 (15:00),Villarreal,4.3,5–2,1.1,Alavés,12.530,Estadio de la Cerámica,Valentín Pizarro,Relatório da Partida,
4,ter,2021-12-21,21:30 (17:30),Sevilla,0.4,1–1,2.0,Barcelona,31.358,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Relatório da Partida,
,,,,,,,,,,,,,
9,qua,2021-12-22,19:00 (15:00),Granada,0.7,2–1,1.6,Atlético Madrid,13.304,Estadio Nuevo Los Cármenes,Alejandro Hernández,Relatório da Partida,
,,,,,,,,,,,,,
21,qua,2021-12-22,21:30 (17:30),Athletic Club,1.3,1–2,1.2,Real Madrid,42.722,San Mamés,César Soto,Relatório da Partida,
,,,,,,,,,,,,,
19,sex,2021-12-31,16:15 (12:15),Valencia,1.1,1–2,1.9,Espanyol,29.566,Estadio de Mestalla,José Sánchez,Relatório da Partida,
19,dom,2022-01-02,14:00 (10:00),Getafe,0.7,1–0,0.8,Real Madrid,11.890,Coliseum Alfonso Pérez,Mario Melero,Relatório da Partida,
19,dom,2022-01-02,16:15 (12:15),Atlético Madrid,1.9,2–0,0.2,Rayo Vallecano,43.029,Estadio Wanda Metropolitano,Jorge Figueroa,Relatório da Partida,
19,dom,2022-01-02,16:15 (12:15),Elche,1.3,0–0,0.9,Granada,12.160,Estadio Manuel Martínez Valero,Adrián Cordero,Relatório da Partida,
19,dom,2022-01-02,18:30 (14:30),Alavés,1.8,1–1,1.0,Real Sociedad,13.498,Estadio de Mendizorroza,Carlos del Cerro,Relatório da Partida,
19,dom,2022-01-02,18:30 (14:30),Betis,1.7,0–2,1.8,Celta Vigo,41.656,Estadio Benito Villamarín,César Soto,Relatório da Partida,
19,dom,2022-01-02,21:00 (17:00),Mallorca,0.9,0–1,1.5,Barcelona,14.654,Iberostar Estadi,Antonio Matéu Lahoz,Relatório da Partida,
19,seg,2022-01-03,19:00 (15:00),Villarreal,3.3,5–0,0.5,Levante,13.462,Estadio de la Cerámica,Alejandro Hernández,Relatório da Partida,
19,seg,2022-01-03,21:00 (17:00),Osasuna,1.1,1–3,1.4,Athletic Club,16.206,Estadio El Sadar,Miguel Ángel Ortiz Arias,Relatório da Partida,
19,seg,2022-01-03,21:15 (17:15),Cádiz,0.4,0–1,1.2,Sevilla,14.342,Estadio Nuevo Mirandilla,Alberola Rojas,Relatório da Partida,
,,,,,,,,,,,,,
20,sáb,2022-01-08,14:00 (10:00),Levante,1.3,2–0,1.4,Mallorca,13.330,Estadio Ciudad de Valencia,Jorge Figueroa,Relatório da Partida,
20,sáb,2022-01-08,16:15 (12:15),Real Sociedad,1.9,1–0,0.5,Celta Vigo,27.938,Estadio Municipal de Anoeta,Guillermo Cuadra,Relatório da Partida,
20,sáb,2022-01-08,18:30 (14:30),Granada,1.7,1–1,0.8,Barcelona,14.442,Estadio Nuevo Los Cármenes,Pablo González,Relatório da Partida,
20,sáb,2022-01-08,21:00 (17:00),Real Madrid,3.9,4–1,1.4,Valencia,40.617,Estadio Santiago Bernabéu,Alejandro Hernández,Relatório da Partida,
20,dom,2022-01-09,14:00 (10:00),Rayo Vallecano,1.5,1–1,1.4,Betis,8.395,Estadio del Rayo Vallecano,Alejandro Muñíz,Relatório da Partida,
20,dom,2022-01-09,16:15 (12:15),Sevilla,0.8,1–0,0.1,Getafe,30.801,Estadio Ramón Sánchez Pizjuán,Juan Martínez,Relatório da Partida,
20,dom,2022-01-09,18:30 (14:30),Osasuna,2.1,2–0,0.3,Cádiz,16.292,Estadio El Sadar,Ricardo de Burgos,Relatório da Partida,
20,dom,2022-01-09,18:30 (14:30),Alavés,0.6,0–0,0.9,Athletic Club,14.103,Estadio de Mendizorroza,Santiago Jaime,Relatório da Partida,
20,dom,2022-01-09,21:00 (17:00),Villarreal,2.1,2–2,0.9,Atlético Madrid,14.127,Estadio de la Cerámica,Alberola Rojas,Relatório da Partida,
20,seg,2022-01-10,21:00 (17:00),Espanyol,1.4,1–2,0.7,Elche,11.870,RCDE Stadium,Jesús Gil,Relatório da Partida,
,,,,,,,,,,,,,
21,dom,2022-01-16,14:00 (10:00),Elche,0.3,1–0,0.8,Villarreal,12.433,Estadio Manuel Martínez Valero,Valentín Pizarro,Relatório da Partida,
21,ter,2022-01-18,20:00 (16:00),Betis,2.4,4–0,0.5,Alavés,38.753,Estadio Benito Villamarín,José Sánchez,Relatório da Partida,
21,ter,2022-01-18,21:30 (17:30),Cádiz,1.3,2–2,2.0,Espanyol,10.755,Estadio Nuevo Mirandilla,Alejandro Muñíz,Relatório da Partida,
21,qua,2022-01-19,19:00 (15:00),Celta Vigo,1.2,2–0,0.7,Osasuna,8.837,Estadio de Balaídos,Adrián Cordero,Relatório da Partida,
21,qua,2022-01-19,21:30 (17:30),Valencia,0.7,1–1,1.4,Sevilla,26.049,Estadio de Mestalla,César Soto,Relatório da Partida,
21,qui,2022-01-20,19:00 (15:00),Getafe,1.1,4–2,0.9,Granada,7.634,Coliseum Alfonso Pérez,Isidro Díaz de Mera,Relatório da Partida,
,,,,,,,,,,,,,
22,sex,2022-01-21,21:00 (17:00),Espanyol,1.7,1–4,2.7,Betis,17.637,RCDE Stadium,Alberola Rojas,Relatório da Partida,
22,sáb,2022-01-22,14:00 (10:00),Levante,1.6,0–2,0.9,Cádiz,14.063,Estadio Ciudad de Valencia,César Soto,Relatório da Partida,
22,sáb,2022-01-22,16:15 (12:15),Villarreal,1.8,3–0,1.1,Mallorca,13.207,Estadio de la Cerámica,Miguel Ángel Ortiz Arias,Relatório da Partida,
22,sáb,2022-01-22,18:30 (14:30),Sevilla,1.4,2–2,0.9,Celta Vigo,30.059,Estadio Ramón Sánchez Pizjuán,José Sánchez,Relatório da Partida,
22,sáb,2022-01-22,21:00 (17:00),Atlético Madrid,2.5,3–2,0.7,Valencia,44.999,Estadio Wanda Metropolitano,Isidro Díaz de Mera,Relatório da Partida,
22,dom,2022-01-23,14:00 (10:00),Granada,0.8,0–2,2.3,Osasuna,12.471,Estadio Nuevo Los Cármenes,Santiago Jaime,Relatório da Partida,
22,dom,2022-01-23,16:15 (12:15),Real Madrid,3.8,2–2,0.7,Elche,39.796,Estadio Santiago Bernabéu,Ricardo de Burgos,Relatório da Partida,
22,dom,2022-01-23,18:30 (14:30),Real Sociedad,0.7,0–0,0.4,Getafe,27.368,Estadio Municipal de Anoeta,José Luis Munuera,Relatório da Partida,
22,dom,2022-01-23,18:30 (14:30),Rayo Vallecano,2.3,0–1,0.7,Athletic Club,9.034,Estadio del Rayo Vallecano,Adrián Cordero,Relatório da Partida,
22,dom,2022-01-23,21:00 (17:00),Alavés,0.7,0–1,1.3,Barcelona,14.056,Estadio de Mendizorroza,Jorge Figueroa,Relatório da Partida,
,,,,,,,,,,,,,
23,sex,2022-02-04,21:00 (17:00),Getafe,1.1,3–0,0.6,Levante,8.475,Coliseum Alfonso Pérez,Alejandro Muñíz,Relatório da Partida,
23,sáb,2022-02-05,14:00 (10:00),Elche,1.4,3–1,0.8,Alavés,12.923,Estadio Manuel Martínez Valero,Mario Melero,Relatório da Partida,
23,sáb,2022-02-05,16:15 (12:15),Mallorca,2.6,2–1,0.9,Cádiz,12.226,Iberostar Estadi,Carlos del Cerro,Relatório da Partida,
23,sáb,2022-02-05,18:30 (14:30),Celta Vigo,0.8,2–0,0.9,Rayo Vallecano,12.546,Estadio de Balaídos,José Luis Munuera,Relatório da Partida,
23,sáb,2022-02-05,21:00 (17:00),Osasuna,0.5,0–0,1.3,Sevilla,17.635,Estadio El Sadar,Valentín Pizarro,Relatório da Partida,
23,dom,2022-02-06,14:00 (10:00),Valencia,1.3,0–0,0.5,Real Sociedad,31.351,Estadio de Mestalla,José Sánchez,Relatório da Partida,
23,dom,2022-02-06,16:15 (12:15),Barcelona,1.0,4–2,1.4,Atlético Madrid,74.221,Camp Nou,Jesús Gil,Relatório da Partida,
23,dom,2022-02-06,18:30 (14:30),Betis,0.9,0–2,0.8,Villarreal,44.870,Estadio Benito Villamarín,Pablo González,Relatório da Partida,
23,dom,2022-02-06,21:00 (17:00),Real Madrid,2.5,1–0,0.5,Granada,36.665,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Relatório da Partida,
23,seg,2022-02-07,21:00 (17:00),Athletic Club,0.6,2–1,0.7,Espanyol,30.753,San Mamés,César Soto,Relatório da Partida,
,,,,,,,,,,,,,
24,sex,2022-02-11,21:00 (17:00),Sevilla,0.9,2–0,0.4,Elche,33.411,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Relatório da Partida,
24,sáb,2022-02-12,14:00 (10:00),Cádiz,0.8,0–0,1.1,Celta Vigo,15.635,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz,Relatório da Partida,
24,sáb,2022-02-12,16:15 (12:15),Villarreal,0.6,0–0,1.9,Real Madrid,17.894,Estadio de la Cerámica,José Sánchez,Relatório da Partida,
24,sáb,2022-02-12,18:30 (14:30),Rayo Vallecano,1.0,0–3,1.6,Osasuna,8.596,Estadio del Rayo Vallecano,Jorge Figueroa,Relatório da Partida,
24,sáb,2022-02-12,21:00 (17:00),Atlético Madrid,2.7,4–3,2.5,Getafe,49.375,Estadio Wanda Metropolitano,Ricardo de Burgos,Relatório da Partida,
24,dom,2022-02-13,14:00 (10:00),Alavés,1.9,2–1,1.3,Valencia,12.845,Estadio de Mendizorroza,Adrián Cordero,Relatório da Partida,
24,dom,2022-02-13,16:15 (12:15),Levante,2.0,2–4,2.6,Betis,16.103,Estadio Ciudad de Valencia,Santiago Jaime,Relatório da Partida,
24,dom,2022-02-13,18:30 (14:30),Real Sociedad,3.0,2–0,1.2,Granada,29.847,Estadio Municipal de Anoeta,Alberola Rojas,Relatório da Partida,
24,dom,2022-02-13,21:00 (17:00),Espanyol,1.3,2–2,1.6,Barcelona,25.049,RCDE Stadium,Alejandro Hernández,Relatório da Partida,
24,seg,2022-02-14,21:00 (17:00),Mallorca,2.0,3–2,0.9,Athletic Club,12.904,Iberostar Estadi,Isidro Díaz de Mera,Relatório da Partida,
,,,,,,,,,,,,,
21,qua,2022-02-16,19:00 (15:00),Atlético Madrid,1.3,0–1,1.2,Levante,43.456,Estadio Wanda Metropolitano,José Luis Munuera,Relatório da Partida,
,,,,,,,,,,,,,
25,sex,2022-02-18,21:00 (17:00),Elche,2.5,2–1,1.0,Rayo Vallecano,14.742,Estadio Manuel Martínez Valero,Alejandro Muñíz,Relatório da Partida,
25,sáb,2022-02-19,14:00 (10:00),Granada,2.8,1–4,5.1,Villarreal,13.389,Estadio Nuevo Los Cármenes,Jesús Gil,Relatório da Partida,
25,sáb,2022-02-19,16:15 (12:15),Osasuna,0.9,0–3,0.5,Atlético Madrid,20.040,Estadio El Sadar,Mario Melero,Relatório da Partida,
25,sáb,2022-02-19,18:30 (14:30),Cádiz,0.8,1–1,0.9,Getafe,15.948,Estadio Nuevo Mirandilla,Alberola Rojas,Relatório da Partida,
25,sáb,2022-02-19,21:00 (17:00),Real Madrid,3.2,3–0,0.8,Alavés,42.180,Estadio Santiago Bernabéu,José Luis Munuera,Relatório da Partida,
25,dom,2022-02-20,14:00 (10:00),Espanyol,1.6,1–1,0.9,Sevilla,24.897,RCDE Stadium,Pablo González,Relatório da Partida,
25,dom,2022-02-20,16:15 (12:15),Valencia,0.9,1–4,1.8,Barcelona,38.315,Estadio de Mestalla,Carlos del Cerro,Relatório da Partida,
25,dom,2022-02-20,18:30 (14:30),Betis,1.6,2–1,0.5,Mallorca,48.652,Estadio Benito Villamarín,César Soto,Relatório da Partida,
25,dom,2022-02-20,21:00 (17:00),Athletic Club,2.9,4–0,0.5,Real Sociedad,40.698,San Mamés,Juan Martínez,Relatório da Partida,
25,seg,2022-02-21,21:00 (17:00),Celta Vigo,1.3,1–1,2.1,Levante,9.776,Estadio de Balaídos,Valentín Pizarro,Relatório da Partida,
,,,,,,,,,,,,,
26,sex,2022-02-25,21:00 (17:00),Levante,1.7,3–0,0.7,Elche,14.237,Estadio Ciudad de Valencia,Pablo González,Relatório da Partida,
26,sáb,2022-02-26,14:00 (10:00),Mallorca,2.0,0–1,0.8,Valencia,14.417,Iberostar Estadi,Jorge Figueroa,Relatório da Partida,
26,sáb,2022-02-26,16:15 (12:15),Getafe,1.3,2–2,1.1,Alavés,7.720,Coliseum Alfonso Pérez,Santiago Jaime,Relatório da Partida,
26,sáb,2022-02-26,18:30 (14:30),Rayo Vallecano,1.4,0–1,2.3,Real Madrid,9.952,Estadio del Rayo Vallecano,Isidro Díaz de Mera,Relatório da Partida,
26,sáb,2022-02-26,21:00 (17:00),Atlético Madrid,0.6,2–0,1.1,Celta Vigo,48.009,Estadio Wanda Metropolitano,Alejandro Hernández,Relatório da Partida,
26,dom,2022-02-27,14:00 (10:00),Villarreal,5.0,5–1,0.8,Espanyol,15.600,Estadio de la Cerámica,Ricardo de Burgos,Relatório da Partida,
26,dom,2022-02-27,16:15 (12:15),Sevilla,1.6,2–1,1.1,Betis,37.250,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Relatório da Partida,
26,dom,2022-02-27,18:30 (14:30),Real Sociedad,1.1,1–0,0.6,Osasuna,30.145,Estadio Municipal de Anoeta,Antonio Matéu Lahoz,Relatório da Partida,
26,dom,2022-02-27,21:00 (17:00),Barcelona,3.0,4–0,0.5,Athletic Club,69.770,Camp Nou,Guillermo Cuadra,Relatório da Partida,
26,seg,2022-02-28,21:00 (17:00),Granada,0.4,0–0,0.7,Cádiz,14.785,Estadio Nuevo Los Cármenes,José Sánchez,Relatório da Partida,
,,,,,,,,,,,,,
21,qua,2022-03-02,21:00 (17:00),Mallorca,0.7,0–2,1.6,Real Sociedad,11.550,Iberostar Estadi,Mario Melero,Relatório da Partida,
,,,,,,,,,,,,,
27,sex,2022-03-04,21:00 (17:00),Alavés,1.5,0–0,1.3,Sevilla,13.121,Estadio de Mendizorroza,Alberola Rojas,Relatório da Partida,
27,sáb,2022-03-05,14:00 (10:00),Osasuna,1.0,1–0,0.6,Villarreal,16.659,Estadio El Sadar,José Luis Munuera,Relatório da Partida,
27,sáb,2022-03-05,16:15 (12:15),Espanyol,0.1,2–0,0.5,Getafe,18.519,RCDE Stadium,Adrián Cordero,Relatório da Partida,
27,sáb,2022-03-05,18:30 (14:30),Valencia,1.8,3–1,0.5,Granada,31.227,Estadio de Mestalla,Valentín Pizarro,Relatório da Partida,
27,sáb,2022-03-05,21:00 (17:00),Real Madrid,2.2,4–1,0.8,Real Sociedad,52.410,Estadio Santiago Bernabéu,Jesús Gil,Relatório da Partida,
27,dom,2022-03-06,14:00 (10:00),Cádiz,1.3,2–0,1.0,Rayo Vallecano,15.677,Estadio Nuevo Mirandilla,César Soto,Relatório da Partida,
27,dom,2022-03-06,16:15 (12:15),Elche,1.2,1–2,4.0,Barcelona,30.146,Estadio Manuel Martínez Valero,Alejandro Hernández,Relatório da Partida,
27,dom,2022-03-06,18:30 (14:30),Celta Vigo,2.7,4–3,1.7,Mallorca,11.320,Estadio de Balaídos,Miguel Ángel Ortiz Arias,Relatório da Partida,
27,dom,2022-03-06,21:00 (17:00),Betis,1.4,1–3,3.1,Atlético Madrid,44.383,Estadio Benito Villamarín,Guillermo Cuadra,Relatório da Partida,
27,seg,2022-03-07,21:00 (17:00),Athletic Club,3.2,3–1,0.6,Levante,29.485,San Mamés,Alejandro Muñíz,Relatório da Partida,
,,,,,,,,,,,,,
28,sex,2022-03-11,21:00 (17:00),Atlético Madrid,0.4,2–1,1.2,Cádiz,50.573,Estadio Wanda Metropolitano,Pablo González,Relatório da Partida,
28,sáb,2022-03-12,14:00 (10:00),Levante,1.4,1–1,0.4,Espanyol,13.407,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Relatório da Partida,
28,sáb,2022-03-12,16:15 (12:15),Granada,1.6,0–1,1.1,Elche,15.345,Estadio Nuevo Los Cármenes,Carlos del Cerro,Relatório da Partida,
28,sáb,2022-03-12,18:30 (14:30),Villarreal,1.2,1–0,0.8,Celta Vigo,14.929,Estadio de la Cerámica,Santiago Jaime,Relatório da Partida,
28,sáb,2022-03-12,21:00 (17:00),Getafe,0.9,0–0,0.3,Valencia,10.349,Coliseum Alfonso Pérez,Guillermo Cuadra,Relatório da Partida,
28,dom,2022-03-13,14:00 (10:00),Rayo Vallecano,0.5,1–1,0.2,Sevilla,9.073,Estadio del Rayo Vallecano,Juan Martínez,Relatório da Partida,
28,dom,2022-03-13,16:15 (12:15),Betis,0.8,1–0,0.7,Athletic Club,48.876,Estadio Benito Villamarín,Antonio Matéu Lahoz,Relatório da Partida,
28,dom,2022-03-13,18:30 (14:30),Real Sociedad,2.5,1–0,1.0,Alavés,31.573,Estadio Municipal de Anoeta,Jorge Figueroa,Relatório da Partida,
28,dom,2022-03-13,21:00 (17:00),Barcelona,4.0,4–0,0.2,Osasuna,54.507,Camp Nou,Ricardo de Burgos,Relatório da Partida,
28,seg,2022-03-14,21:00 (17:00),Mallorca,1.4,0–3,2.0,Real Madrid,17.191,Iberostar Estadi,José Sánchez,Relatório da Partida,
,,,,,,,,,,,,,
29,sex,2022-03-18,21:00 (17:00),Athletic Club,2.1,1–1,0.4,Getafe,37.367,San Mamés,Jesús Gil,Relatório da Partida,
29,sáb,2022-03-19,14:00 (10:00),Alavés,1.8,2–3,2.3,Granada,16.209,Estadio de Mendizorroza,Guillermo Cuadra,Relatório da Partida,
29,sáb,2022-03-19,16:15 (12:15),Elche,0.7,0–1,1.2,Valencia,15.780,Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias,Relatório da Partida,
29,sáb,2022-03-19,18:30 (14:30),Osasuna,2.2,3–1,1.3,Levante,19.429,Estadio El Sadar,Alberola Rojas,Relatório da Partida,
29,sáb,2022-03-19,21:00 (17:00),Rayo Vallecano,1.8,0–1,1.3,Atlético Madrid,10.349,Estadio del Rayo Vallecano,José Luis Munuera,Relatório da Partida,
29,dom,2022-03-20,14:00 (10:00),Espanyol,1.0,1–0,0.6,Mallorca,17.578,RCDE Stadium,Alejandro Muñíz,Relatório da Partida,
29,dom,2022-03-20,16:15 (12:15),Cádiz,2.0,1–0,0.3,Villarreal,13.325,Estadio Nuevo Mirandilla,Alejandro Hernández,Relatório da Partida,
29,dom,2022-03-20,16:15 (12:15),Celta Vigo,0.8,0–0,0.8,Betis,13.149,Estadio de Balaídos,Ricardo de Burgos,Relatório da Partida,
29,dom,2022-03-20,18:30 (14:30),Sevilla,0.5,0–0,1.4,Real Sociedad,24.861,Estadio Ramón Sánchez Pizjuán,César Soto,Relatório da Partida,
29,dom,2022-03-20,21:00 (17:00),Real Madrid,1.1,0–4,2.7,Barcelona,60.017,Estadio Santiago Bernabéu,Juan Martínez,Relatório da Partida,
,,,,,,,,,,,,,
30,sáb,2022-04-02,14:00 (09:00),Getafe,1.7,1–0,0.5,Mallorca,8.946,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Relatório da Partida,
30,sáb,2022-04-02,16:15 (11:15),Levante,2.2,2–0,1.3,Villarreal,14.908,Estadio Ciudad de Valencia,Adrián Cordero,Relatório da Partida,
30,sáb,2022-04-02,18:30 (13:30),Celta Vigo,1.8,1–2,3.1,Real Madrid,15.714,Estadio de Balaídos,Pablo González,Relatório da Partida,
30,sáb,2022-04-02,21:00 (16:00),Atlético Madrid,2.7,4–1,0.6,Alavés,51.467,Estadio Wanda Metropolitano,Mario Melero,Relatório da Partida,
30,dom,2022-04-03,14:00 (09:00),Athletic Club,2.2,2–1,0.4,Elche,34.572,San Mamés,Jorge Figueroa,Relatório da Partida,
30,dom,2022-04-03,16:15 (11:15),Betis,4.0,4–1,0.5,Osasuna,49.103,Estadio Benito Villamarín,Valentín Pizarro,Relatório da Partida,
30,dom,2022-04-03,18:30 (13:30),Granada,2.3,2–2,0.9,Rayo Vallecano,15.823,Estadio Nuevo Los Cármenes,Alejandro Hernández,Relatório da Partida,
30,dom,2022-04-03,18:30 (13:30),Valencia,0.2,0–0,0.1,Cádiz,32.949,Estadio de Mestalla,Isidro Díaz de Mera,Relatório da Partida,
30,dom,2022-04-03,21:00 (16:00),Barcelona,2.2,1–0,0.7,Sevilla,76.112,Camp Nou,José Sánchez,Relatório da Partida,
30,seg,2022-04-04,21:00 (16:00),Real Sociedad,2.4,1–0,0.4,Espanyol,20.869,Estadio Municipal de Anoeta,Santiago Jaime,Relatório da Partida,
,,,,,,,,,,,,,
31,sex,2022-04-08,21:00 (16:00),Sevilla,2.9,4–2,0.9,Granada,33.504,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Relatório da Partida,
31,sáb,2022-04-09,14:00 (09:00),Cádiz,1.1,1–2,1.4,Betis,18.063,Estadio Nuevo Mirandilla,Jesús Gil,Relatório da Partida,
31,sáb,2022-04-09,16:15 (11:15),Mallorca,1.3,1–0,0.7,Atlético Madrid,15.437,Iberostar Estadi,Juan Martínez,Relatório da Partida,
31,sáb,2022-04-09,18:30 (13:30),Villarreal,1.2,1–1,2.0,Athletic Club,16.603,Estadio de la Cerámica,Carlos del Cerro,Relatório da Partida,
31,sáb,2022-04-09,21:00 (16:00),Real Madrid,1.8,2–0,0.4,Getafe,50.740,Estadio Santiago Bernabéu,César Soto,Relatório da Partida,
31,dom,2022-04-10,14:00 (09:00),Osasuna,2.3,1–0,0.8,Alavés,19.220,Estadio El Sadar,Alejandro Muñíz,Relatório da Partida,
31,dom,2022-04-10,16:15 (11:15),Espanyol,1.3,1–0,1.0,Celta Vigo,18.471,RCDE Stadium,Alberola Rojas,Relatório da Partida,
31,dom,2022-04-10,18:30 (13:30),Elche,0.8,1–2,2.1,Real Sociedad,17.011,Estadio Manuel Martínez Valero,Guillermo Cuadra,Relatório da Partida,
31,dom,2022-04-10,21:00 (16:00),Levante,3.5,2–3,1.4,Barcelona,20.785,Estadio Ciudad de Valencia,José Luis Munuera,Relatório da Partida,
31,seg,2022-04-11,21:00 (16:00),Rayo Vallecano,0.7,1–1,0.5,Valencia,9.302,Estadio del Rayo Vallecano,Ricardo de Burgos,Relatório da Partida,
,,,,,,,,,,,,,
32,sex,2022-04-15,21:00 (16:00),Real Sociedad,1.0,0–0,0.5,Betis,28.893,Estadio Municipal de Anoeta,Isidro Díaz de Mera,Relatório da Partida,
32,sáb,2022-04-16,14:00 (09:00),Elche,1.6,3–0,1.5,Mallorca,20.257,Estadio Manuel Martínez Valero,José Sánchez,Relatório da Partida,
32,sáb,2022-04-16,16:15 (11:15),Alavés,0.8,1–0,1.5,Rayo Vallecano,10.165,Estadio de Mendizorroza,Juan Martínez,Relatório da Partida,
32,sáb,2022-04-16,18:30 (13:30),Valencia,1.0,1–2,0.6,Osasuna,30.148,Estadio de Mestalla,Mario Melero,Relatório da Partida,
32,sáb,2022-04-16,21:00 (16:00),Getafe,1.0,1–2,2.5,Villarreal,9.657,Coliseum Alfonso Pérez,Pablo González,Relatório da Partida,
32,dom,2022-04-17,14:00 (09:00),Granada,1.4,1–4,3.0,Levante,15.323,Estadio Nuevo Los Cármenes,Valentín Pizarro,Relatório da Partida,
32,dom,2022-04-17,16:15 (11:15),Atlético Madrid,1.0,2–1,0.7,Espanyol,54.011,Estadio Wanda Metropolitano,Jorge Figueroa,Relatório da Partida,
32,dom,2022-04-17,18:30 (13:30),Athletic Club,0.7,0–2,0.5,Celta Vigo,35.541,San Mamés,Alejandro Hernández,Relatório da Partida,
32,dom,2022-04-17,21:00 (16:00),Sevilla,0.8,2–3,1.6,Real Madrid,40.629,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,Relatório da Partida,
32,seg,2022-04-18,21:00 (16:00),Barcelona,1.6,0–1,1.7,Cádiz,57.495,Camp Nou,Santiago Jaime,Relatório da Partida,
,,,,,,,,,,,,,
33,ter,2022-04-19,19:00 (14:00),Mallorca,0.9,2–1,0.8,Alavés,15.264,Iberostar Estadi,César Soto,Relatório da Partida,
33,ter,2022-04-19,21:00 (16:00),Betis,1.5,0–1,0.6,Elche,43.257,Estadio Benito Villamarín,Alberola Rojas,Relatório da Partida,
33,ter,2022-04-19,21:30 (16:30),Villarreal,1.7,2–0,0.4,Valencia,13.570,Estadio de la Cerámica,José Luis Munuera,Relatório da Partida,
33,qua,2022-04-20,19:00 (14:00),Atlético Madrid,1.6,0–0,0.3,Granada,43.517,Estadio Wanda Metropolitano,Jesús Gil,Relatório da Partida,
33,qua,2022-04-20,20:00 (15:00),Celta Vigo,0.4,0–2,1.4,Getafe,9.934,Estadio de Balaídos,Santiago Jaime,Relatório da Partida,
33,qua,2022-04-20,21:30 (16:30),Osasuna,1.5,1–3,3.5,Real Madrid,21.360,Estadio El Sadar,Ricardo de Burgos,Relatório da Partida,
33,qui,2022-04-21,19:00 (14:00),Levante,2.9,2–3,2.1,Sevilla,18.107,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Relatório da Partida,
33,qui,2022-04-21,19:00 (14:00),Espanyol,0.5,0–1,0.7,Rayo Vallecano,11.873,RCDE Stadium,Antonio Matéu Lahoz,Relatório da Partida,
33,qui,2022-04-21,20:00 (15:00),Cádiz,3.8,2–3,1.7,Athletic Club,17.360,Estadio Nuevo Mirandilla,Valentín Pizarro,Relatório da Partida,
33,qui,2022-04-21,21:30 (16:30),Real Sociedad,1.0,0–1,1.1,Barcelona,35.128,Estadio Municipal de Anoeta,Carlos del Cerro,Relatório da Partida,
,,,,,,,,,,,,,
21,dom,2022-04-24,21:00 (16:00),Barcelona,1.7,0–1,0.4,Rayo Vallecano,57.023,Camp Nou,Isidro Díaz de Mera,Relatório da Partida,
,,,,,,,,,,,,,
34,sex,2022-04-29,21:00 (16:00),Sevilla,0.9,1–1,1.1,Cádiz,37.113,Estadio Ramón Sánchez Pizjuán,José Sánchez,Relatório da Partida,
