Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
17,sáb,2012-12-22,,Athletic Club,0–2,Zaragoza,,San Mamés,Mateu Lahoz,Relatório da Partida,
17,sáb,2012-12-22,,Osasuna,1–2,Granada,,Reyno de Navarra,González González,Relatório da Partida,
17,sáb,2012-12-22,,Valladolid,1–3,Barcelona,,José Zorrilla,Clos Gómez,Relatório da Partida,
17,sáb,2012-12-22,,Málaga,3–2,Real Madrid,,La Rosaleda,Hernández Hernández,Relatório da Partida,
,,,,,,,,,,,
18,sex,2013-01-04,,Zaragoza,1–2,Betis,,La Romareda,Teixeira Vitienes,Relatório da Partida,
18,sáb,2013-01-05,,Sevilla,1–0,Osasuna,,Ramón Sánchez Pizjuán,Del Cerro Grande,Relatório da Partida,
18,sáb,2013-01-05,,Granada,1–2,Valencia,,Nuevo Los Cármenes,Undiano Mallenco,Relatório da Partida,
18,sáb,2013-01-05,,La Coruña,1–0,Málaga,,Riazor,Teixeira Vitienes,Relatório da Partida,
18,sáb,2013-01-05,,Levante,3–1,Athletic Club,,Ciutat de Valencia,Paradas Romero,Relatório da Partida,
18,dom,2013-01-06,,Mallorca,1–1,Atlético Madrid,,Son Moix,Mateu Lahoz,Relatório da Partida,
18,dom,2013-01-06,,Barcelona,4–0,Espanyol,,Camp Nou,Gil Manzano,Relatório da Partida,
18,dom,2013-01-06,,Real Madrid,4–3,Real Sociedad,,Santiago Bernabéu,Iglesias Villanueva,Relatório da Partida,
18,dom,2013-01-06,,Celta Vigo,3–1,Valladolid,,Balaídos,Velasco Carballo,Relatório da Partida,
18,seg,2013-01-07,,Rayo Vallecano,3–1,Getafe,,Estadio de Vallecas Teresa Rivero,Ayza Gámez,Relatório da Partida,
,,,,,,,,,,,
19,sex,2013-01-11,,Athletic Club,1–2,Rayo Vallecano,,San Mamés,Pérez Montero,Relatório da Partida,
19,sáb,2013-01-12,,Espanyol,1–0,Celta Vigo,,Cornellá - El Prat,Pérez Lasa,Relatório da Partida,
19,sáb,2013-01-12,,Valladolid,3–1,Mallorca,,José Zorrilla,Hernández Hernández,Relatório da Partida,
19,sáb,2013-01-12,,Osasuna,0–0,Real Madrid,,Reyno de Navarra,Clos Gómez,Relatório da Partida,
19,sáb,2013-01-12,,Valencia,2–0,Sevilla,,Mestalla,Estrada Fernández,Relatório da Partida,
19,dom,2013-01-13,,Real Sociedad,1–1,La Coruña,,Anoeta,Del Cerro Grande,Relatório da Partida,
19,dom,2013-01-13,,Málaga,1–3,Barcelona,,La Rosaleda,Delgado Ferreiro,Relatório da Partida,
19,dom,2013-01-13,,Atlético Madrid,2–0,Zaragoza,,Vicente Calderón,González González,Relatório da Partida,
19,dom,2013-01-13,,Betis,2–0,Levante,,Benito Villamarín,Muñiz Fernández,Relatório da Partida,
19,seg,2013-01-14,,Getafe,2–2,Granada,,Coliseum Alfonso Pérez,Álvarez Izquierdo,Relatório da Partida,
,,,,,,,,,,,
20,sex,2013-01-18,,Espanyol,3–2,Mallorca,,Cornellá - El Prat,Clos Gómez,Relatório da Partida,
