Rk;Player;Nation;Pos;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost
462;Otávio;brBRA;MF;Bordeaux;27;1994;12.7;3;0;0;20;10;0;4;18;23;0;0;0;70;5;10
463;Dango Ouattara;bfBFA;MF,FW;Lorient;19;2002;9.0;4;0;0;21;20;0;18;14;15;0;0;0;47;21;20
464;Remi Oudin;frFRA;MF,FW;Bordeaux;24;1996;19.3;6;0;0;14;14;3;67;27;18;0;0;0;109;17;17
465;Alexandre Oukidja;dzALG;GK;Metz;33;1988;20.8;2;1;0;1;13;0;0;1;0;0;1;1;22;13;0
466;Azzedine Ounahi;maMAR;MF;Angers;21;2000;18.1;2;0;0;20;26;1;19;26;22;1;0;0;94;13;16
467;Ambroise Oyongo;cmCMR;DF;Montpellier;30;1991;7.3;5;0;0;7;10;1;23;6;4;0;1;0;32;4;12
468;Vincent Pajot;frFRA;MF;Metz;30;1990;25.7;6;1;0;53;40;0;10;51;56;0;1;0;147;22;24
469;Nicolas Pallois;frFRA;DF;Nantes;33;1987;27.2;8;1;1;17;8;1;6;53;33;0;1;0;190;45;25
470;Erik Palmer-Brown;usUSA;DF;Troyes;24;1997;19.3;2;0;0;18;10;0;0;34;22;0;3;0;102;29;17
471;Emerson Palmieri;itITA;DF;Lyon;26;1994;25.2;3;1;0;15;23;1;69;27;25;0;1;0;122;42;29
472;Lucas Paquetá;brBRA;MF,FW;Lyon;23;1997;30.0;3;0;0;63;64;6;31;9;38;1;0;0;189;44;48
473;Rubén Pardo;esESP;MF;Bordeaux;28;1992;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;Leandro Paredes;arARG;MF;Paris S-G;27;1994;9.3;3;0;0;10;9;0;0;10;13;0;0;0;87;5;3
475;Strahinja Pavlović;rsSRB;DF;Monaco;20;2001;5.0;4;1;1;11;7;0;5;9;16;0;2;0;34;18;10
476;Dimitri Payet;frFRA;FW,MF;Marseille;34;1987;28.8;3;0;0;9;43;3;236;9;8;1;0;0;75;3;7
477;Timothee Pembele;frFRA;DF;Bordeaux;18;2002;15.7;3;0;0;19;17;1;41;16;8;0;0;0;81;10;16
478;Brayann Pereira;frFRA;DF,MF;Lens;18;2003;0.2;0;0;0;0;0;0;2;0;1;0;0;0;1;0;2
479;Danilo Pereira;ptPOR;MF;Paris S-G;29;1991;22.6;2;0;0;22;23;1;0;37;17;0;0;0;163;31;16
480;Mathias Pereira Lage;ptPOR;DF;Angers;24;1996;11.6;0;0;0;24;14;1;26;21;7;1;0;0;63;14;29
481;Luan Peres Petroni;brBRA;DF;Marseille;27;1994;29.8;6;0;0;19;18;0;24;43;35;0;1;1;143;41;24
482;Lucas Perrin;frFRA;DF;Strasbourg;22;1998;27.8;5;0;0;46;31;2;4;42;32;0;1;0;169;53;19
483;Danijel Petković;meMNE;GK;Angers;28;1993;15.0;1;0;0;0;3;0;0;1;0;0;0;0;14;4;0
484;Léo Pétrot;frFRA;DF;Lorient;24;1997;20.2;0;0;0;7;10;0;1;22;17;0;1;0;93;29;47
485;Romain Philippoteaux;frFRA;MF;Brest;33;1988;0.3;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1
486;Jérôme Phojo;frFRA;DF;Clermont Foot;28;1993;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
487;Jérémy Pied;frFRA;DF,FW;Lille;32;1989;0.1;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0
488;Ronaël Pierre-Gabriel;frFRA;DF;Brest;23;1998;28.3;6;0;0;27;29;3;38;48;45;0;0;0;129;14;25
489;Julian Pollersbeck;deGER;GK;Lyon;26;1994;4.8;0;0;0;0;1;0;0;1;0;0;0;0;10;0;0
490;Gaëtan Poussin;frFRA;GK;Bordeaux;22;1999;13.0;3;0;0;0;1;0;0;0;1;0;0;1;23;6;0
491;Sanjin Prcić;baBIH;MF;Strasbourg;27;1993;24.3;4;0;0;24;9;0;49;47;28;1;0;0;181;15;15
492;Nicolas de Préville;frFRA;FW,MF;Metz;30;1991;21.9;5;0;0;46;55;8;76;5;8;0;0;0;105;47;59
493;Nemanja Radonjić;rsSRB;FW;Marseille;25;1996;0.2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
494;Rafinha;brBRA;FW,MF;Paris S-G;28;1993;2.4;0;0;0;4;5;0;1;4;8;0;0;0;14;0;1
495;Predrag Rajković;rsSRB;GK;Reims;25;1995;38.0;3;0;0;0;7;0;0;1;2;0;0;0;41;10;2
496;Adil Rami;frFRA;DF;Troyes;35;1985;13.0;1;0;0;6;5;0;1;16;9;0;0;0;71;18;11
497;Sergio Ramos;esESP;DF;Paris S-G;35;1986;8.9;3;1;1;11;4;1;0;8;5;0;0;0;46;14;7
498;Elba Rashani;xkKVX;FW,MF;Clermont Foot;28;1993;19.5;3;0;0;39;30;5;38;11;21;0;0;0;117;20;44
499;Jeff Reine-Adélaïde;frFRA;MF,DF;Lyon;23;1998;2.2;0;0;0;4;3;1;1;0;3;0;0;0;20;0;2
500;Tiago Ribeiro;ptPOR;FW;Monaco;19;2002;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
501;Sergio Rico;esESP;GK;Paris S-G;27;1993;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
502;Renaud Ripart;frFRA;MF,FW;Troyes;28;1993;21.0;2;0;0;24;41;5;48;19;21;1;0;0;97;37;55
503;Mihailo Ristić;rsSRB;DF;Montpellier;25;1995;20.0;3;1;0;26;27;0;61;17;32;0;0;0;115;21;14
504;Maxence Rivera;frFRA;FW;Saint-Étienne;19;2002;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
505;Patrick Roberts;engENG;MF;Troyes;24;1997;0.2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
506;Stian Rode Gregersen;noNOR;DF;Bordeaux;26;1995;21.7;7;0;0;25;23;1;6;38;26;0;2;0;125;34;33
507;Gerson Rodrigues;luLUX;FW,MF;Troyes;26;1995;9.4;6;0;0;28;16;6;10;0;9;0;0;0;27;16;18
508;Valentin Rongier;frFRA;MF,DF;Marseille;26;1994;24.4;3;0;0;34;28;0;7;33;51;0;1;0;152;19;27
509;Pablo Rosario;nlNED;MF;Nice;24;1997;30.3;7;0;0;36;22;2;15;38;37;0;0;0;175;43;31
510;Roli Pereira de Sa;frFRA;MF;Nantes;24;1996;6.4;1;0;0;8;5;1;6;6;4;0;0;0;47;6;5
511;Mathys Saban;frFRA;FW,MF;Saint-Étienne;19;2002;0.8;1;0;0;2;0;0;2;0;2;0;0;0;1;0;3
512;Falaye Sacko;mlMLI;DF;Saint-Étienne;26;1995;7.4;0;0;0;9;2;0;8;4;10;0;0;0;53;6;2
513;Rafiki Said Ahamada;frFRA;MF,FW;Brest;21;2000;1.4;1;0;0;6;3;1;5;0;3;0;0;0;14;4;0
514;Wesley Saïd;frFRA;FW,MF;Lens;26;1995;7.3;2;0;0;17;6;3;10;2;5;1;0;0;17;6;7
515;Mamadou Sakho;frFRA;DF;Montpellier;31;1990;28.6;3;0;0;8;9;0;0;41;22;0;1;0;183;47;31
516;Bakary Sako;mlMLI;FW,MF;Saint-Étienne;33;1988;1.7;0;0;0;3;2;1;4;0;0;0;0;0;3;4;6
517;William Saliba;frFRA;DF;Marseille;20;2001;36.0;5;0;0;17;11;1;4;48;32;0;0;0;260;46;29
518;Romain Salin;frFRA;GK;Rennes;37;1984;1.0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
519;Yoann Salmier;gfGUF;DF;Troyes;28;1992;29.6;5;0;0;33;28;1;11;40;33;0;3;1;183;46;25
520;Mama Samba Baldé;gwGNB;MF,FW;Troyes;25;1995;19.1;1;1;0;41;26;4;16;5;28;1;1;0;75;25;40
521;Junior Sambia;frFRA;DF,FW;Montpellier;24;1996;17.0;5;1;1;18;26;0;50;21;13;0;0;0;86;25;19
522;Renato Sanches;ptPOR;MF,FW;Lille;23;1997;18.3;8;1;1;29;27;1;65;14;7;0;0;0;124;11;11
523;Philippe Sandler;nlNED;DF;Troyes;24;1997;0.8;0;0;0;0;0;0;0;3;0;0;0;0;2;3;0
524;Baptiste Santamaria;frFRA;MF,DF;Rennes;26;1995;28.0;7;0;0;35;21;0;15;32;27;0;1;0;156;74;41
525;Pablo Sarabia;esESP;FW;Paris S-G;29;1992;0.2;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0
526;Martin Satriano;uyURU;FW;Brest;20;2001;10.4;5;0;0;14;13;2;5;2;2;0;0;0;28;14;43
527;Téji Savanier;frFRA;MF;Montpellier;29;1991;26.8;9;2;1;45;77;2;199;25;27;0;0;0;149;13;23
528;Morgan Schneiderlin;frFRA;MF;Nice;31;1989;7.2;1;1;0;15;4;0;1;20;12;0;0;0;56;12;8
529;Alidu Seidu;ghGHA;DF;Clermont Foot;21;2000;15.7;7;2;1;18;28;1;3;34;20;0;0;0;131;16;14
530;Matz Sels;beBEL;GK;Strasbourg;29;1992;37.0;1;0;0;1;3;0;0;1;1;0;0;0;44;11;0
531;Xherdan Shaqiri;chSUI;FW,MF;Lyon;29;1991;7.5;0;0;0;8;2;3;38;2;3;0;0;0;34;1;0
532;Mahame Siby;mlMLI;DF;Strasbourg;25;1996;0.2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0
533;Aboubakar Sidibé;frFRA;DF;Clermont Foot;25;1996;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
534;Djibril Sidibé;frFRA;DF;Monaco;29;1992;10.5;6;0;0;17;9;0;23;16;13;0;1;0;52;14;4
535;Kaj Sierhuis;nlNED;FW;Reims;23;1998;0.9;0;0;0;0;0;0;0;0;1;0;0;0;4;1;3
536;Caio Henrique Oliveira Silva;brBRA;DF;Monaco;24;1997;29.6;5;0;0;19;22;2;127;27;30;1;0;0;205;13;27
537;Gabriel Silva;brBRA;DF,MF;Saint-Étienne;30;1991;7.9;1;0;0;9;16;0;7;17;7;0;0;0;25;6;15
538;Moses Simon;ngNGA;FW,MF;Nantes;26;1995;25.9;3;0;0;14;26;4;207;12;11;0;0;0;119;15;22
539;Xavi Simons;nlNED;MF,FW;Paris S-G;18;2003;1.5;1;0;0;2;4;0;1;0;1;0;0;0;8;2;1
540;Issouf Sissokho;mlMLI;MF;Bordeaux;19;2002;4.8;3;1;1;12;7;0;6;7;8;0;0;0;34;1;5
541;Ibrahima Sissoko;frFRA;MF,DF;Strasbourg;23;1997;25.6;6;0;0;60;28;0;21;35;23;1;0;0;169;59;29
542;Nelson Sissoko;frFRA;DF;Saint-Étienne;24;1997;0.5;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0
543;Sambou Sissoko;frFRA;MF,DF;Reims;22;1999;2.0;0;0;0;1;4;0;1;2;6;0;0;0;12;4;2
544;Islam Slimani;dzALG;FW;Lyon;33;1988;6.4;3;0;0;6;5;11;1;2;2;0;0;0;18;11;10
545;Florian Sotoca;frFRA;FW,MF;Lens;30;1990;27.6;7;0;0;37;34;8;48;25;19;0;0;0;116;89;48
546;Sambou Soumano;snSEN;FW,MF;Lorient;20;2001;5.0;1;0;0;13;10;7;4;1;1;0;0;0;14;18;20
547;Arnaud Souquet;frFRA;DF;Montpellier;29;1992;25.9;4;0;0;28;24;0;77;34;35;0;1;0;144;42;33
548;Saidou Sow;gnGUI;DF;Saint-Étienne;19;2002;11.0;2;0;0;9;4;0;3;23;17;0;0;0;74;28;32
549;Calvin Stengs;nlNED;MF;Nice;22;1998;11.9;1;0;0;15;7;2;41;8;7;0;1;0;57;2;12
550;Kamaldeen Sulemana;ghGHA;MF,FW;Rennes;19;2002;11.3;3;0;0;19;14;3;28;4;12;0;0;0;45;5;3
551;Abdoulaye Sylla;gnGUI;DF;Nantes;21;2000;1.7;1;0;0;5;0;0;1;1;4;0;1;0;7;2;2
552;Waniss Taibi;frFRA;MF,FW;Angers;19;2002;1.5;2;0;0;6;1;0;0;1;7;0;0;0;9;3;2
553;Flavien Tait;frFRA;MF;Rennes;28;1993;23.6;3;0;0;30;48;3;9;19;19;1;0;0;150;8;14
554;Florian Tardieu;frFRA;MF;Troyes;29;1992;29.2;6;0;0;19;37;0;135;42;25;0;0;0;223;28;20
555;Oussama Targhalline;maMAR;FW;Marseille;19;2002;0.1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0
556;Loum Tchaouna;frFRA;FW,MF;Rennes;17;2003;1.0;0;0;0;0;1;2;4;2;1;0;0;0;7;2;0
557;Warren Tchimbembé;cgCGO;MF;Metz;23;1998;2.3;0;0;0;2;3;0;2;2;1;0;0;0;16;1;1
558;Aurélien Tchouaméni;frFRA;MF;Monaco;21;2000;32.5;11;1;1;51;59;2;17;101;45;0;1;0;262;77;31
559;Mathys Tel;frFRA;FW,MF;Rennes;16;2005;0.6;0;0;0;5;0;0;6;1;1;0;0;0;6;0;2
560;Jordan Tell;frFRA;FW;Clermont Foot;24;1997;3.2;1;0;0;3;3;0;2;0;5;0;0;0;13;5;7
561;Martin Terrier;frFRA;FW,MF;Rennes;24;1997;30.9;1;0;0;28;41;6;28;18;33;1;0;0;110;41;50
562;Tetê;brBRA;FW,MF;Lyon;21;2000;6.5;1;0;0;4;18;3;20;3;5;0;0;0;31;4;6
563;Sada Thioub;snSEN;FW;Angers;26;1995;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
564;Sada Thioub;snSEN;DF,MF;Saint-Étienne;26;1995;10.6;2;0;0;7;5;0;32;10;8;0;0;0;69;6;8
565;Romain Thomas;frFRA;DF;Angers;33;1988;28.5;9;0;0;38;19;0;0;44;37;0;0;0;154;67;37
566;Adrien Thomasson;frFRA;MF;Strasbourg;27;1993;26.5;2;1;0;35;34;4;57;29;31;0;0;0;177;16;30
567;Thuler;brBRA;DF;Montpellier;22;1999;9.5;3;1;1;12;2;0;2;9;12;0;1;0;36;15;9
568;Khéphren Thuram-Ulie;frFRA;MF;Nice;20;2001;21.1;4;0;0;33;14;1;10;28;19;1;0;0;127;21;21
569;Cheikh Tidiane Sabaly;snSEN;FW,MF;Metz;22;1999;1.7;0;0;0;0;1;0;0;0;3;0;0;0;10;0;3
570;Jean-Clair Todibo;frFRA;DF;Nice;21;1999;34.6;6;0;0;24;10;0;9;51;37;0;1;0;228;70;45
571;Karl Toko Ekambi;cmCMR;FW;Lyon;28;1992;25.5;3;0;0;16;16;10;51;20;7;0;0;0;96;33;21
572;Yoann Touzghar;tnTUN;FW;Troyes;34;1986;16.2;0;0;0;7;19;8;8;3;2;0;0;0;35;25;40
573;Amadou Traore;frFRA;FW;Bordeaux;19;2002;0.2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
574;Boubacar Traoré;mlMLI;MF;Metz;19;2001;19.2;9;1;1;53;15;0;1;25;26;0;0;0;138;17;10
575;Charles Traore;mlMLI;DF;Nantes;29;1992;8.0;3;0;0;22;7;0;5;15;12;0;0;0;54;15;9
576;Hamari Traoré;mlMLI;DF;Rennes;29;1992;32.1;4;0;0;46;24;9;81;37;36;0;1;1;177;37;38
577;Ismaël Traoré;ciCIV;DF;Angers;34;1986;35.7;1;0;0;15;6;0;5;44;17;0;0;0;215;47;34
578;Miguel Trauco;pePER;DF,MF;Saint-Étienne;28;1992;12.4;3;0;0;8;8;0;46;23;18;0;0;0;65;11;13
579;Adrien Truffert;frFRA;DF;Rennes;19;2001;18.2;4;0;0;24;20;0;47;19;21;1;1;0;91;16;27
580;Matthieu Udol;frFRA;DF;Metz;25;1996;11.2;0;0;0;2;6;0;27;31;14;0;0;0;64;23;11
581;Ike Ugbo;caCAN;FW;Troyes;22;1998;9.0;0;0;0;10;16;2;1;2;1;1;0;0;23;10;27
582;Chimuanya Ugochukwu;frFRA;MF;Rennes;17;2004;4.5;2;0;0;14;1;0;0;4;9;0;0;0;17;3;7
583;Hwang Ui-jo;krKOR;FW;Bordeaux;28;1992;27.9;3;0;0;17;23;22;32;5;4;0;1;0;34;14;43
584;Cengiz Ünder;trTUR;FW,MF;Marseille;24;1997;24.4;2;1;1;11;33;12;115;14;13;1;0;0;72;9;8
585;Jere Uronen;fiFIN;DF;Brest;27;1994;9.8;0;0;0;4;9;0;18;16;15;0;0;0;42;12;7
586;Vanderson;brBRA;FW,DF;Monaco;20;2001;12.4;3;0;0;19;11;3;28;13;19;0;0;0;88;14;16
587;Jonathan Varane;frFRA;MF;Lens;19;2001;0.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
588;Marco Verratti;itITA;MF;Paris S-G;28;1992;21.5;12;0;0;32;48;1;9;18;40;0;0;1;127;5;11
589;Kevin Volland;deGER;MF,FW;Monaco;29;1992;27.1;10;0;0;53;28;17;21;3;10;2;0;1;89;29;61
590;Timothy Weah;usUSA;MF,FW;Lille;21;2000;18.0;2;1;0;11;20;6;48;10;7;1;0;0;74;21;29
591;Georginio Wijnaldum;nlNED;MF;Paris S-G;30;1990;18.4;2;0;0;6;15;0;1;9;9;0;1;0;74;11;5
592;Christopher Wooh;cmCMR;DF;Lens;19;2001;11.7;2;0;0;9;11;0;1;21;11;1;1;0;52;27;14
593;Xeka;ptPOR;MF;Lille;26;1994;18.0;10;0;0;32;17;0;34;24;27;1;0;0;137;22;24
594;Sekou Yansané;gnGUI;FW;Paris S-G;18;2003;0.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
595;Yusuf Yazıcı;trTUR;MF,FW;Lille;24;1997;5.7;3;0;0;7;9;1;32;2;5;0;0;0;35;5;6
596;Burak Yılmaz;trTUR;FW;Lille;36;1985;24.6;9;1;0;24;23;41;42;2;2;1;0;0;31;26;35
597;Leny Yoro;frFRA;MF;Lille;15;2005;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
598;Zaydou Youssouf;frFRA;MF;Saint-Étienne;22;1999;17.3;3;1;0;20;24;1;21;17;26;0;0;1;140;12;17
599;Akim Zedadka;dzALG;DF;Clermont Foot;26;1995;37.1;5;0;0;28;89;5;124;58;44;0;1;0;232;28;26
600;Arber Zeneli;xkKVX;FW;Reims;26;1995;4.5;0;0;0;4;6;1;23;1;0;0;0;0;19;0;7
601;Mehdi Zerkane;dzALG;MF,DF;Bordeaux;22;1999;0.9;0;0;0;1;2;0;0;2;0;0;0;0;4;1;2
602;Edon Zhegrova;xkKVX;MF,FW;Lille;22;1999;5.3;2;1;1;5;4;0;30;2;5;0;1;0;32;1;2
603;Banhie Zoukrou;frFRA;DF;Troyes;18;2003;0.9;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1
