Rodada,Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
Temporada regular,32,dom,2018-04-08,15:00 (10:00),Nice,0.6,1–1,0.9,Rennes,23.827,Stade de Nice,Jérôme Brisard,Relatório da Partida,
Temporada regular,32,dom,2018-04-08,17:00 (12:00),Metz,0.5,0–5,2.3,Lyon,15.540,Stade Saint-Symphorien,Antony Gautier,Relatório da Partida,
Temporada regular,32,dom,2018-04-08,21:00 (16:00),Marseille,1.1,0–0,0.3,Montpellier,39.163,Orange Vélodrome,Mikael Lesage,Relatório da Partida,
,,,,,,,,,,,,,,
Temporada regular,33,sex,2018-04-13,20:45 (15:45),Angers,1.4,1–1,1.3,Nice,12.754,Stade Raymond Kopa,Clément Turpin,Relatório da Partida,
Temporada regular,33,sáb,2018-04-14,17:00 (12:00),Lyon,2.8,3–0,0.2,Amiens,47.513,Groupama Stadium,Johan Hamel,Relatório da Partida,
Temporada regular,33,sáb,2018-04-14,20:00 (15:00),Nantes,1.4,1–1,0.5,Dijon,19.209,Stade de la Beaujoire - Louis Fonteneau,Olivier Thual,Relatório da Partida,
Temporada regular,33,sáb,2018-04-14,20:00 (15:00),Strasbourg,1.4,0–1,0.3,Saint-Étienne,25.377,Stade de la Meinau,Mikael Lesage,Relatório da Partida,
Temporada regular,33,sáb,2018-04-14,20:00 (15:00),Lille,1.9,2–2,0.5,Guingamp,33.461,Stade Pierre-Mauroy,Benoît Bastien,Relatório da Partida,
Temporada regular,33,sáb,2018-04-14,20:00 (15:00),Rennes,2.1,1–2,1.2,Metz,22.855,Roazhon Park,Hakim Ben El Hadj Salem,Relatório da Partida,
Temporada regular,33,dom,2018-04-15,15:00 (10:00),Montpellier,1.9,1–3,1.5,Bordeaux,13.520,Stade de la Mosson,Karim Abed,Relatório da Partida,
Temporada regular,33,dom,2018-04-15,17:00 (12:00),Troyes,1.6,2–3,1.5,Marseille,18.011,Stade de l'Aube,Sébastien Moreira,Relatório da Partida,
Temporada regular,33,dom,2018-04-15,21:00 (16:00),Paris S-G,2.9,7–1,1.9,Monaco,46.869,Parc des Princes,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,,,,
Temporada regular,34,sex,2018-04-20,19:30 (14:30),Nantes,1.5,1–1,0.9,Rennes,32.431,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Relatório da Partida,
Temporada regular,34,sex,2018-04-20,21:00 (16:00),Dijon,0.8,2–5,3.5,Lyon,15.102,Stade Gaston Gérard,Franck Schneider,Relatório da Partida,
Temporada regular,34,sáb,2018-04-21,17:00 (12:00),Marseille,2.9,5–1,1.1,Lille,51.098,Orange Vélodrome,Amaury Delerue,Relatório da Partida,
Temporada regular,34,sáb,2018-04-21,20:00 (15:00),Metz,1.0,1–1,0.7,Caen,16.518,Stade Saint-Symphorien,Karim Abed,Relatório da Partida,
Temporada regular,34,sáb,2018-04-21,20:00 (15:00),Toulouse,2.6,2–0,0.7,Angers,14.414,Stadium Municipal,Jérôme Brisard,Relatório da Partida,
Temporada regular,34,sáb,2018-04-21,20:00 (15:00),Guingamp,3.3,3–1,0.2,Monaco,14.968,Stade du Roudourou,Benoît Millot,Relatório da Partida,
Temporada regular,34,sáb,2018-04-21,20:00 (15:00),Amiens,0.8,3–1,2.1,Strasbourg,9.784,Stade de la Licorne,Olivier Thual,Relatório da Partida,
Temporada regular,34,dom,2018-04-22,15:00 (10:00),Nice,1.3,1–0,0.9,Montpellier,21.285,Stade de Nice,Ruddy Buquet,Relatório da Partida,
Temporada regular,34,dom,2018-04-22,17:00 (12:00),Saint-Étienne,2.1,2–1,0.8,Troyes,31.692,Stade Geoffroy-Guichard,Stéphane Jochem,Relatório da Partida,
Temporada regular,34,dom,2018-04-22,21:00 (16:00),Bordeaux,1.2,0–1,0.8,Paris S-G,41.290,Stade Matmut-Atlantique,Antony Gautier,Relatório da Partida,
,,,,,,,,,,,,,,
Temporada regular,33,qua,2018-04-25,18:45 (13:45),Caen,0.3,0–0,0.6,Toulouse,18.658,Stade Michel d'Ornano,Benoît Millot,Relatório da Partida,
,,,,,,,,,,,,,,
Temporada regular,35,sex,2018-04-27,20:45 (15:45),Montpellier,1.7,0–1,1.4,Saint-Étienne,15.814,Stade de la Mosson,Thomas Léonard,Relatório da Partida,
Temporada regular,35,sáb,2018-04-28,17:00 (12:00),Lyon,2.7,2–0,0.5,Nantes,50.443,Groupama Stadium,Antony Gautier,Relatório da Partida,
Temporada regular,35,sáb,2018-04-28,20:00 (15:00),Troyes,1.1,3–1,0.6,Caen,14.019,Stade de l'Aube,Hakim Ben El Hadj Salem,Relatório da Partida,
Temporada regular,35,sáb,2018-04-28,20:00 (15:00),Monaco,0.8,0–0,0.7,Amiens,8.164,Stade Louis II.,Mikael Lesage,Relatório da Partida,
Temporada regular,35,sáb,2018-04-28,20:00 (15:00),Bordeaux,1.9,3–1,1.4,Dijon,22.584,Stade Matmut-Atlantique,Johan Hamel,Relatório da Partida,
Temporada regular,35,sáb,2018-04-28,20:00 (15:00),Strasbourg,1.0,1–1,1.3,Nice,25.386,Stade de la Meinau,Amaury Delerue,Relatório da Partida,
Temporada regular,35,sáb,2018-04-28,20:00 (15:00),Lille,2.1,3–1,0.8,Metz,38.429,Stade Pierre-Mauroy,François Letexier,Relatório da Partida,
Temporada regular,35,dom,2018-04-29,15:00 (10:00),Rennes,1.7,2–1,1.0,Toulouse,20.138,Roazhon Park,Stéphane Jochem,Relatório da Partida,
Temporada regular,35,dom,2018-04-29,17:00 (12:00),Angers,1.1,1–1,2.0,Marseille,15.794,Stade Raymond Kopa,Nicolas Rainville,Relatório da Partida,
Temporada regular,35,dom,2018-04-29,21:00 (16:00),Paris S-G,2.1,2–2,2.0,Guingamp,47.759,Parc des Princes,Sébastien Moreira,Relatório da Partida,
,,,,,,,,,,,,,,
Temporada regular,36,sex,2018-05-04,20:45 (15:45),Amiens,0.6,2–2,2.2,Paris S-G,11.676,Stade de la Licorne,Hakim Ben El Hadj Salem,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,15:00 (10:00),Saint-Étienne,2.2,1–3,2.4,Bordeaux,33.741,Stade Geoffroy-Guichard,Sébastien Moreira,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,16:30 (11:30),Lyon,1.5,3–0,1.3,Troyes,54.274,Groupama Stadium,Nicolas Rainville,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,17:00 (12:00),Toulouse,0.8,2–3,2.8,Lille,26.251,Stadium Municipal,Clément Turpin,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,17:00 (12:00),Metz,1.4,1–2,1.9,Angers,13.295,Stade Saint-Symphorien,Olivier Thual,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,17:00 (12:00),Nantes,1.2,0–2,0.5,Montpellier,19.895,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,17:00 (12:00),Rennes,2.6,2–1,0.8,Strasbourg,23.554,Roazhon Park,Benoît Millot,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,17:00 (12:00),Dijon,2.3,3–1,0.5,Guingamp,13.157,Stade Gaston Gérard,Karim Abed,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,17:00 (12:00),Caen,1.3,1–2,1.3,Monaco,17.468,Stade Michel d'Ornano,Ruddy Buquet,Relatório da Partida,
Temporada regular,36,dom,2018-05-06,21:05 (16:05),Marseille,2.0,2–1,0.9,Nice,51.443,Orange Vélodrome,Antony Gautier,Relatório da Partida,
,,,,,,,,,,,,,,
Temporada regular,37,sex,2018-05-11,20:45 (15:45),Guingamp,3.4,3–3,1.8,Marseille,18.378,Stade du Roudourou,Amaury Delerue,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Strasbourg,1.0,3–2,1.1,Lyon,25.503,Stade de la Meinau,Clément Turpin,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Montpellier,0.8,1–1,0.4,Troyes,12.125,Stade de la Mosson,François Letexier,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Bordeaux,2.6,4–2,0.9,Toulouse,38.630,Stade Matmut-Atlantique,Ruddy Buquet,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Amiens,1.5,2–0,1.3,Metz,10.969,Stade de la Licorne,Johan Hamel,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Lille,2.3,2–1,1.6,Dijon,46.342,Stade Pierre-Mauroy,Nicolas Rainville,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Nice,2.3,4–1,0.7,Caen,22.570,Stade de Nice,Franck Schneider,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Paris S-G,1.0,0–2,1.1,Rennes,47.352,Parc des Princes,Jérôme Brisard,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Angers,0.7,0–2,1.0,Nantes,15.567,Stade Raymond Kopa,Benoît Millot,Relatório da Partida,
Temporada regular,37,sáb,2018-05-12,21:00 (16:00),Monaco,2.2,1–0,0.7,Saint-Étienne,10.742,Stade Louis II.,Benoît Bastien,Relatório da Partida,
,,,,,,,,,,,,,,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Saint-Étienne,1.9,5–0,0.5,Lille,22.665,Stade Geoffroy-Guichard,François Letexier,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Caen,0.9,0–0,1.1,Paris S-G,19.999,Stade Michel d'Ornano,Antony Gautier,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Dijon,0.7,2–1,2.1,Angers,14.270,Stade Gaston Gérard,Thomas Léonard,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Marseille,2.5,2–1,0.6,Amiens,56.120,Orange Vélodrome,Jérôme Brisard,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Rennes,0.5,1–1,0.7,Montpellier,28.126,Roazhon Park,Karim Abed,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Nantes,0.6,1–0,0.5,Strasbourg,19.595,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Metz,0.4,0–4,1.9,Bordeaux,12.400,Stade Saint-Symphorien,Hakim Ben El Hadj Salem,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Lyon,2.3,3–2,1.1,Nice,56.953,Groupama Stadium,Benoît Bastien,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Toulouse,2.1,2–1,0.7,Guingamp,24.306,Stadium Municipal,Mikael Lesage,Relatório da Partida,
Temporada regular,38,sáb,2018-05-19,21:00 (16:00),Troyes,0.9,0–3,2.5,Monaco,14.585,Stade de l'Aube,Clément Turpin,Relatório da Partida,
,,,,,,,,,,,,,,
Eliminatórias 1/2 de Rebaixamento/Promoção da França,,qua,2018-05-23,20:45 (15:45),Ajaccio,,0–3,,Toulouse,,Stade de la Mosson,,Relatório da Partida,Jogo de ida/volta 1 de 2
Eliminatórias 1/2 de Rebaixamento/Promoção da França,,dom,2018-05-27,21:00 (16:00),Toulouse,,1–0,,Ajaccio,25.487,Stadium Municipal,,Relatório da Partida,Jogo de ida/volta 2 de 2; Toulouse venceu
